name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Danaea atlantica,614293,Danaea atlantica,77185867-1,Marattiaceae,Danaea,atlantica,spec.,Phytotaxa 356(3): 227. 2018 [15 Jun 2018] [epublished],Phytotaxa,2018,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.356.3.4 the specific ep,www.ipni.org/n/77185867-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.356.3.4
Danaea excurrens,91488,Danaea excurrens,76573-2,Marattiaceae,Danaea,excurrens,spec.,Hedwigia 46: 163. 1907 ,Hedwigia,1907,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=163&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/76573-2,tax_nov,IPNI,NA
Danaea ulei,91496,Danaea ulei,76596-2,Marattiaceae,Danaea,ulei,spec.,Hedwigia 44: 368. 1905 ,Hedwigia,1905,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.spage=368&rft.volume=44&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/76596-2,tax_nov,IPNI,NA
Marattia kaulfussii,597554,Marattia kaulfussii,17143820-1,Marattiaceae,Marattia,kaulfussii,spec.,Gen. Fil. [Hooker] ad t.26. 1839 ,Gen. Fil. [Hooker],1839,Brazil (Southern America),NA,NA,www.ipni.org/n/17143820-1,tax_nov,IPNI,NA
