name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Isoetes organensis,117226,Isoetes organensis,130583-2,Isoetaceae,Isoetes,organensis,spec.,"Estud. Bot. Nordéste 3: 256, fig. 1923 Insp. Fed. Obras Secc. Publ. 57",Estud. Bot. Nordéste,1923,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/130583-2,tax_nov,IPNI,NA
Isoetes quiririensis,283711,Isoetes quiririensis,77136119-1,Isoetaceae,Isoetes,quiririensis,spec.,Syst. Bot. 38(4): 869. 2014 [2013 publ. 1 Jan 2014] ,Syst. Bot.,2014,"Santa Catarina (Brazil South, Brazil, Southern America)",NA,doi:10.1600/036364413X674742,www.ipni.org/n/77136119-1,tax_nov,IPNI,https://doi.org/10.1600/036364413X674742
Isoetes ramboi,91278,Isoetes ramboi,130592-2,Isoetaceae,Isoetes,ramboi,spec.,Revista Sudamer. Bot. 8: 19. 1949 ,Revista Sudamer. Bot.,1949,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/130592-2,tax_nov,IPNI,NA
Isoetes sehnemii,91279,Isoetes sehnemii,278942-2,Isoetaceae,Isoetes,sehnemii,spec.,"Fl. Ilustr. Catarin. fasc. ISOE 38, fig. 1986 ",Fl. Ilustr. Catarin.,1986,Brazil (Southern America),NA,NA,www.ipni.org/n/278942-2,tax_nov,IPNI,NA
Isoetes serracarajensis,603158,Isoetes serracarajensis,77157444-1,Isoetaceae,Isoetes,serracarajensis,spec.,Phytotaxa 272(2): 142. 2016 [29 Aug 2016] [epublished],Phytotaxa,2016,"Pará (Brazil North, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.272.2.5 the specific epithet refers to the localities where this species was collected, Serra do Carajás, located in southern Pará, Brazil",www.ipni.org/n/77157444-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.272.2.5
Isoetes smithii,91280,Isoetes smithii,278943-2,Isoetaceae,Isoetes,smithii,spec.,"Fl. Ilustr. Catarin. fasc. ISOE 17, fig. 1986 ed",Fl. Ilustr. Catarin.,1986,Brazil (Southern America),NA,NA,www.ipni.org/n/278943-2,tax_nov,IPNI,NA
Isoetes spannagelii,91281,Isoetes spannagelii,278944-2,Isoetaceae,Isoetes,spannagelii,spec.,"Fl. Ilustr. Catarin. fasc. ISOE 33, fig. 1986 ed",Fl. Ilustr. Catarin.,1986,Brazil (Southern America),NA,NA,www.ipni.org/n/278944-2,tax_nov,IPNI,NA
Isoetes triangula,91282,Isoetes triangula,130607-2,Isoetaceae,Isoetes,triangula,spec.,"Hedwigia 63: 253, f.32,33. 1922 ",Hedwigia,1922,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1922&rft.spage=253&rft.volume=63&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130607-2,tax_nov,IPNI,NA
Isoetes ulei,123518,Isoetes ulei,130616-2,Isoetaceae,Isoetes,ulei,spec.,"Hedwigia 63: 255, f.40,41. 1922 ",Hedwigia,1922,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1922&rft.spage=255&rft.volume=63&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130616-2,tax_nov,IPNI,NA
Isoetes weberi,123514,Isoetes weberi,130622-2,Isoetaceae,Isoetes,weberi,spec.,"Beih. Bot. Centralbl., Abt. 2. 39: 254. 1922 ; ex Weber, Hedwigia, 63: 255, figs. 44, 45.  1922.  Brazil (Rio Grande do Sul).","Beih. Bot. Centralbl., Abt. 2.",1922,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1922&rft.spage=254&rft.volume=39&rft_id=http://www.biodiversitylibrary.org/bibliography/4893&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130622-2,tax_nov,IPNI,NA
