name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Anemia ahenobarba,90614,Anemia ahenobarba,13228-2,Schizaeaceae,Anemia,ahenobarba,spec.,Pl. Nov. Mineir. 2: 37. 1900 ,Pl. Nov. Mineir.,1900,"Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1900&rft.spage=37&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/886&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13228-2,tax_nov,IPNI,NA
Anemia andersonii,603533,Anemia andersonii,77163048-1,Schizaeaceae,Anemia,andersonii,spec.,Fl. Neotrop. Monogr. 118: 31. 2016 [3 Aug 2016] ,Fl. Neotrop. Monogr.,2016,"Goiás (Brazil West-Central, Brazil, Southern America);Brasília Distrito Federal (Brazil West-Central, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);Suriname (Northern South America, Southern America);",NA,NA,www.ipni.org/n/77163048-1,tax_nov,IPNI,NA
Anemia antrorsa,90591,Anemia antrorsa,272136-2,Schizaeaceae,Anemia,antrorsa,spec.,"Amer. Fern J. 75: 33, fig. 1985 ",Amer. Fern J.,1985,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1985&rft.spage=33&rft.volume=75&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/272136-2,tax_nov,IPNI,NA
Anemia barbatula,90592,Anemia barbatula,13236-2,Schizaeaceae,Anemia,barbatula,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 54. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=54&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13236-2,tax_nov,IPNI,NA
Anemia blackii,90593,Anemia blackii,13238-2,Schizaeaceae,Anemia,blackii,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 25. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Rio Branco, Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/13238-2,tax_nov,IPNI,NA
Anemia blechnoides,126971,Anemia blechnoides,17427140-1,Schizaeaceae,Anemia,blechnoides,spec.,"Cycl. [A. Rees], (London ed.) 39. 1819 , Anemia no. 3. 1819.","Cycl. [A. Rees], (London ed.)",1819,Brazil.,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1819&rft.spage=39&rft_id=http://www.biodiversitylibrary.org/bibliography/59683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/17427140-1,tax_nov,IPNI,NA
Anemia brunnea,607093,Anemia brunnea,77210442-1,Schizaeaceae,Anemia,brunnea,spec.,Brittonia 72(1): 35. 2019 [25 Nov 2019] [epublished],Brittonia,2019,"Goiás (Brazil West-Central, Brazil, Southern America)",NA,doi:10.1007/s12228-019-09592-x,www.ipni.org/n/77210442-1,tax_nov,IPNI,https://doi.org/10.1007/s12228-019-09592-x
Anemia candidoi,90598,Anemia candidoi,13240-2,Schizaeaceae,Anemia,candidoi,spec.,"Arch. Jard. Bot. Rio de Janeiro 11: 34, t.13. 1951 ",Arch. Jard. Bot. Rio de Janeiro,1951,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/13240-2,tax_nov,IPNI,NA
Anemia cipoensis,90599,Anemia cipoensis,13246-2,Schizaeaceae,Anemia,cipoensis,spec.,"Fl. Ilustr. Catarin. ESQUI: 40, t. 12. 1974 ",Fl. Ilustr. Catarin.,1974,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/13246-2,tax_nov,IPNI,NA
Anemia costata,90602,Anemia costata,13253-2,Schizaeaceae,Anemia,costata,spec.,"Fl. Ilustr. Catarin. ESQUI: 59, t. 18, f. 3. 1974 ",Fl. Ilustr. Catarin.,1974,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/13253-2,tax_nov,IPNI,NA
