name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Elaphoglossum paulistanum,Lomariopsidaceae,Elaphoglossum,paulistanum,spec.,Repert. Spec. Nov. Regni Veg. 4: 295. 1907 ,Repert. Spec. Nov. Regni Veg.,1907,Brazil (Southern America),89265-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/233115&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89265-2,tax_nov,IPNI,NA
Elaphoglossum pleurothallioides,Lomariopsidaceae,Elaphoglossum,pleurothallioides,spec.,Bradea 8(40): 280 (-281; f.3A-G). 2001 [21 Dec 2001] ,Bradea,2001,"Lençóis, Rio Mucugezinho, próximo a BR 242, ca. 1000 m, em direçao a Serra do Brejao, próximo ao Morro do Pai Inácio, Bahia (Brazil, Southern America)",323352-2,NA,NA,www.ipni.org/n/323352-2,tax_nov,IPNI,NA
Elaphoglossum reitzii,Lomariopsidaceae,Elaphoglossum,reitzii,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 18. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Santa Catarina (Brazil, Southern America)",89298-2,NA,NA,www.ipni.org/n/89298-2,tax_nov,IPNI,NA
Elaphoglossum riparium,Lomariopsidaceae,Elaphoglossum,riparium,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 22. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Goiás (Brazil, Southern America)",89303-2,NA,NA,www.ipni.org/n/89303-2,tax_nov,IPNI,NA
Elaphoglossum schiffneri,Lomariopsidaceae,Elaphoglossum,schiffneri,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 44. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,Brazil (Southern America),89312-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=44&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89312-2,tax_nov,IPNI,NA
Elaphoglossum schmalzii,Lomariopsidaceae,Elaphoglossum,schmalzii,spec.,Hedwigia 46: 150. 1907 ,Hedwigia,1907,"Sao Paulo (Brazil, Southern America)",89313-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=150&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89313-2,tax_nov,IPNI,NA
Elaphoglossum schwackeanum,Lomariopsidaceae,Elaphoglossum,schwackeanum,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 20. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Minas Gerais &amp; Mato Grosso, Brazil (Southern America)",89314-2,NA,NA,www.ipni.org/n/89314-2,tax_nov,IPNI,NA
Elaphoglossum sehnemii,Lomariopsidaceae,Elaphoglossum,sehnemii,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 21. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Rio de Janeiro (Brazil, Southern America)",89316-2,NA,NA,www.ipni.org/n/89316-2,tax_nov,IPNI,NA
Elaphoglossum spannagelii,Lomariopsidaceae,Elaphoglossum,spannagelii,spec.,Hedwigia 46: 153. 1907 ,Hedwigia,1907,Brazil (Southern America),89325-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=153&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89325-2,tax_nov,IPNI,NA
Elaphoglossum subarborescens,Lomariopsidaceae,Elaphoglossum,subarborescens,spec.,Repert. Spec. Nov. Regni Veg. 4: 295. 1907 ,Repert. Spec. Nov. Regni Veg.,1907,Brazil (Southern America),89339-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/233115&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89339-2,tax_nov,IPNI,NA
Elaphoglossum tamandarei,Lomariopsidaceae,Elaphoglossum,tamandarei,spec.,Arch. Jard. Bot. Rio de Janeiro 18: 23. 1965 ,Arch. Jard. Bot. Rio de Janeiro,1965,"Minas Gerais (Brazil, Southern America)",89345-2,NA,NA,www.ipni.org/n/89345-2,tax_nov,IPNI,NA
Elaphoglossum tenax,Lomariopsidaceae,Elaphoglossum,tenax,spec.,Repert. Spec. Nov. Regni Veg. 8: 279. 1910 ,Repert. Spec. Nov. Regni Veg.,1910,Brazil (Southern America),89348-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/231997&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89348-2,tax_nov,IPNI,NA
Elaphoglossum ulei,Lomariopsidaceae,Elaphoglossum,ulei,spec.,Monogr. Elaphoglossum 114. 1899 ,Monogr. Elaphoglossum,1899,Brazil (Southern America),89361-2,NA,NA,www.ipni.org/n/89361-2,tax_nov,IPNI,NA
Elaphoglossum wacketii,Lomariopsidaceae,Elaphoglossum,wacketii,spec.,Hedwigia 46: 151. 1907 ,Hedwigia,1907,Brazil (Southern America),89375-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=151&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89375-2,tax_nov,IPNI,NA
Elaphoglossum wettsteinii,Lomariopsidaceae,Elaphoglossum,wettsteinii,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 44, pl. 9. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,Brazil (Southern America),89377-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=44&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/89377-2,tax_nov,IPNI,NA
