name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Alstroemeria albescens,103731,Alstroemeria albescens,60452452-2,Alstroemeriaceae,Alstroemeria,albescens,spec.,Novon 19(2): 145 (-147; fig. 1). 2009 [18 Jun 2009] ,Novon,2009,"Rio Grande do Sul (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/40330384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"Etymology. The epithet is from the Latin ‘‘albes- cens,’’ meaning ‘‘becoming white’’ or ‘‘whitish,’’ in reference to the color of the flowers.",www.ipni.org/n/60452452-2,tax_nov,IPNI,NA
Alstroemeria altoparadisea,33577,Alstroemeria altoparadisea,330366-2,Alstroemeriaceae,Alstroemeria,altoparadisea,spec.,Onira 5(5): 17 (-18). 2000 [1 Dec 2000] ,Onira,2000,"Mun. Veadeiros, ca. 15 km W of Veadeiros, Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/330366-2,tax_nov,IPNI,NA
Alstroemeria amabilis,4278,Alstroemeria amabilis,329281-2,Alstroemeriaceae,Alstroemeria,amabilis,spec.,Acta Bot. Brasil. 17(2): 180 (figs. 1-3). 2003 [Jul ? 2003] ,Acta Bot. Brasil.,2003,"Guaratuba, Serra do Araçatuba, em campo graminoso com rochas, próximo ao cume, 1400 m, Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/329281-2,tax_nov,IPNI,NA
Alstroemeria amazonica,33578,Alstroemeria amazonica,10157-2,Alstroemeriaceae,Alstroemeria,amazonica,spec.,"Arch. Jard. Bot. Rio de Janeiro 1: 12, pl. 3. 1915 ",Arch. Jard. Bot. Rio de Janeiro,1915,Brazil (Southern America),NA,NA,www.ipni.org/n/10157-2,tax_nov,IPNI,NA
Alstroemeria anajeana,40672,Alstroemeria anajeana,330453-2,Alstroemeriaceae,Alstroemeria,anajeana,spec.,Onira 4(10): 37 (-38). 2000 [30 May 2000] ,Onira,2000,"Mun. Anajé: Serra dos Pombos, Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/330453-2,tax_nov,IPNI,NA
Alstroemeria annapolina,33579,Alstroemeria annapolina,330368-2,Alstroemeriaceae,Alstroemeria,annapolina,spec.,Onira 5(5): 18. 2000 [1 Dec 2000] ,Onira,2000,"5 km N of Anápolis, Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/330368-2,tax_nov,IPNI,NA
Alstroemeria aquidauanica,33580,Alstroemeria aquidauanica,330403-2,Alstroemeriaceae,Alstroemeria,aquidauanica,spec.,Onira 5(8): 35 (-36). 2000 [29 Dec 2000] ,Onira,2000,"Mun. Aquidauana, Mato Grosso (Brazil, Southern America)",NA,NA,www.ipni.org/n/330403-2,tax_nov,IPNI,NA
Alstroemeria argentovittata,40673,Alstroemeria argentovittata,330953-2,Alstroemeriaceae,Alstroemeria,argentovittata,spec.,Ill. Hort. 4: misc. 88. 1857 ,Ill. Hort.,1857,Brazil (Southern America),NA,NA,www.ipni.org/n/330953-2,tax_nov,IPNI,NA
Alstroemeria arnicana,33581,Alstroemeria arnicana,330404-2,Alstroemeriaceae,Alstroemeria,arnicana,spec.,Onira 5(8): 36. 2000 [29 Dec 2000] ,Onira,2000,"Mun. Caldas Novas, Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/330404-2,tax_nov,IPNI,NA
Alstroemeria atrorubra,40674,Alstroemeria atrorubra,330454-2,Alstroemeriaceae,Alstroemeria,atrorubra,spec.,Onira 4(10): 38. 2000 [30 May 2000] ,Onira,2000,"Mato Grosso (Brazil, Southern America)",NA,NA,www.ipni.org/n/330454-2,tax_nov,IPNI,NA
Alstroemeria bahiensis,33582,Alstroemeria bahiensis,330452-2,Alstroemeriaceae,Alstroemeria,bahiensis,spec.,Onira 4(10): 37. 2000 [30 May 2000] ,Onira,2000,"near Morro de Chapeu, Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/330452-2,tax_nov,IPNI,NA
Alstroemeria burchellii,26311,Alstroemeria burchellii,330954-2,Alstroemeriaceae,Alstroemeria,burchellii,spec.,J. Bot. 15: 262. 1877 ,J. Bot.,1877,"Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/34899664&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330954-2,tax_nov,IPNI,NA
Alstroemeria butantanensis,40676,Alstroemeria butantanensis,10165-2,Alstroemeriaceae,Alstroemeria,butantanensis,spec.,Revista Mus. Paul. Univ. Sao Paulo 11: 485 (t. unica). 1919 ,Revista Mus. Paul. Univ. Sao Paulo,1919,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1919&rft.spage=485&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/10241&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/10165-2,tax_nov,IPNI,NA
Alstroemeria cabralensis,33583,Alstroemeria cabralensis,50426336-2,Alstroemeriaceae,Alstroemeria,cabralensis,spec.,Onira 9(4): 25 (2003). ,Onira,2003,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/50426336-2,tax_nov,IPNI,NA
Alstroemeria caiaponica,26312,Alstroemeria caiaponica,330405-2,Alstroemeriaceae,Alstroemeria,caiaponica,spec.,Onira 5(8): 36 (-37). 2000 [29 Dec 2000] ,Onira,2000,"Mun. Caiapónia, Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/330405-2,tax_nov,IPNI,NA
Alstroemeria calliantha,103732,Alstroemeria calliantha,60452453-2,Alstroemeriaceae,Alstroemeria,calliantha,spec.,Novon 19(2): 147 (-149; fig. 2). 2009 [18 Jun 2009] ,Novon,2009,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/40330386&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"'Etymology. The species epithet is derived from the Greek ‘‘calli-,’’ meaning ‘‘beautiful,’’ and ‘‘an- thos,’’ meaning ‘‘flower.’’'",www.ipni.org/n/60452453-2,tax_nov,IPNI,NA
