name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Aegiphila amazonica,58364,Aegiphila amazonica,5661-2,Lamiaceae,Aegiphila,amazonica,spec.,"Geogr. Distr. Avicenn. 24. 1939 Nomen²Phytologia, 1: 378. 1940",Geogr. Distr. Avicenn.,1939,"Amazonas &amp; Para, Brazil (Southern America)",NA,NA,www.ipni.org/n/5661-2,tax_nov,IPNI,NA
Aegiphila aracaensis,36458,Aegiphila aracaensis,60429813-2,Lamiaceae,Aegiphila,aracaensis,spec.,Novon 14(1): 20 (-22; fig. 1). 2004 [23 Mar 2004] ,Novon,2004,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/643678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/60429813-2,tax_nov,IPNI,NA
Aegiphila australis,8103,Aegiphila australis,5666-2,Lamiaceae,Aegiphila,australis,spec.,Phytologia 1: 187. 1937 ,Phytologia,1937,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=187&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5666-2,tax_nov,IPNI,NA
Aegiphila brachiata,8104,Aegiphila brachiata,320988-2,Lamiaceae,Aegiphila,brachiata,spec.,Fl. Flumin. 38. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=38&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi 17 Apr 2001] LT. data from: Coimbra & dos Santos, Bradea 8(29): 161. 2000",www.ipni.org/n/320988-2,tax_nov,IPNI,NA
Aegiphila brasiliensis,36460,Aegiphila brasiliensis,5673-2,Lamiaceae,Aegiphila,brasiliensis,spec.,Repert. Spec. Nov. Regni Veg. 33: 115. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=115&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5673-2,tax_nov,IPNI,NA
Aegiphila capitata,8105,Aegiphila capitata,5677-2,Lamiaceae,Aegiphila,capitata,spec.,Repert. Spec. Nov. Regni Veg. 33: 116. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=116&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5677-2,tax_nov,IPNI,NA
Aegiphila conturbata,36463,Aegiphila conturbata,5684-2,Lamiaceae,Aegiphila,conturbata,spec.,Repert. Spec. Nov. Regni Veg. 37: 210. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=210&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5684-2,tax_nov,IPNI,NA
Aegiphila coriacea,36467,Aegiphila coriacea,5689-2,Lamiaceae,Aegiphila,coriacea,spec.,Repert. Spec. Nov. Regni Veg. 33: 118. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=118&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5689-2,tax_nov,IPNI,NA
Aegiphila crenata,58376,Aegiphila crenata,5692-2,Lamiaceae,Aegiphila,crenata,spec.,Repert. Spec. Nov. Regni Veg. 33: 119. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,"Paraná (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=119&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5692-2,tax_nov,IPNI,NA
Aegiphila dentata,36468,Aegiphila dentata,5698-2,Lamiaceae,Aegiphila,dentata,spec.,Repert. Spec. Nov. Regni Veg. 33: 120. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=120&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/5698-2,tax_nov,IPNI,NA
