name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Adiscanthus fusciflorus,264,Adiscanthus fusciflorus,5263-2,Rutaceae,Adiscanthus,fusciflorus,spec.,Arch. Jard. Bot. Rio de Janeiro 3: 187. 1922 ,Arch. Jard. Bot. Rio de Janeiro,1922,Brazil (Southern America),NA,NA,www.ipni.org/n/5263-2,tax_nov,IPNI,NA
Almeidea acuminata,268,Almeidea acuminata,771141-1,Rutaceae,Almeidea,acuminata,spec.,Gen. Hist. 1: 798. 1831 [early Aug 1831] ,Gen. Hist.,1831,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=798&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/502&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/771141-1,tax_nov,IPNI,NA
Almeidea albiflora,124627,Almeidea albiflora,77116537-1,Rutaceae,Almeidea,albiflora,spec.,"Brittonia 63(2): 282 (281-285; figs. 1-2, map). 2011 [1 Jun 2011] ",Brittonia,2011,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77116537-1,tax_nov,IPNI,NA
Almeidea limae,275,Almeidea limae,271962-2,Rutaceae,Almeidea,limae,spec.,"Bradea 4: 362 (-363), fig. 1987 ",Bradea,1987,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/271962-2,tax_nov,IPNI,NA
Andreadoxa flava,280,Andreadoxa flava,315372-2,Rutaceae,Andreadoxa,flava,spec.,"Brittonia 50: 59, fig. 1998 ",Brittonia,1998,"Mun. Ilheus: Area do CEPEC, km 22 da Rod. Ilheus/Itabuna (BR 415), Quadra I, Bahia (Brazil, Southern America)",NA,[Gandhi 9 Apr 1998],www.ipni.org/n/315372-2,tax_nov,IPNI,NA
Angostura adenanthera,283,Angostura adenanthera,304718-2,Rutaceae,Angostura,adenanthera,spec.,Revista Brasil. Biol. 50: 1085-1086. 1990 ,Revista Brasil. Biol.,1990,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/304718-2,tax_nov,IPNI,NA
Angostura kuhlmanniana,298,Angostura kuhlmanniana,300958-2,Rutaceae,Angostura,kuhlmanniana,spec.,Revista Brasil. Biol. 50: 1086. 1990 ,Revista Brasil. Biol.,1990,"Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/300958-2,tax_nov,IPNI,NA
Angostura marginata,304,Angostura marginata,302562-2,Rutaceae,Angostura,marginata,spec.,Revista Brasil. Biol. 50: 1087. 1990 ,Revista Brasil. Biol.,1990,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/302562-2,tax_nov,IPNI,NA
Angostura quinquefolia,315,Angostura quinquefolia,315993-2,Rutaceae,Angostura,quinquefolia,spec.,"Kew Bull. 53(2): 263, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Maraba: Serra dos Carajas, arredores da serraia, Pará (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315993-2,tax_nov,IPNI,NA
Angostura simplex,319,Angostura simplex,315994-2,Rutaceae,Angostura,simplex,spec.,"Kew Bull. 53(2): 264, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Mun. Humaita: estrada Humaita-Jacarecanga, km 64, a 1 km ao N, 7°45'S, 62°32'W, Amazonas (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315994-2,tax_nov,IPNI,NA
Angostura taubertiana,321,Angostura taubertiana,305956-2,Rutaceae,Angostura,taubertiana,spec.,Revista Brasil. Biol. 50: 1087-1088. 1990 ,Revista Brasil. Biol.,1990,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/305956-2,tax_nov,IPNI,NA
Angostura transitionalis,323,Angostura transitionalis,305957-2,Rutaceae,Angostura,transitionalis,spec.,Revista Brasil. Biol. 50: 1088. 1990 ,Revista Brasil. Biol.,1990,"Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/305957-2,tax_nov,IPNI,NA
Balfourodendron eburneum,341,Balfourodendron eburneum,316632-2,Rutaceae,Balfourodendron,eburneum,spec.,"Hooker's Icon. Pl. 13: 4, tt. 1203-04. 1877 [Jun 1877] ",Hooker's Icon. Pl.,1877,"Campinas, Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1877&rft.spage=4&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/16059&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Pirani (l.c.) treated Esenbeckia riedeliana and Balfourodendron eburneum as taxonomic synonyms,www.ipni.org/n/316632-2,tax_nov,IPNI,NA
Conchocarpus bellus,441,Conchocarpus bellus,316018-2,Rutaceae,Conchocarpus,bellus,spec.,"Kew Bull. 53(2): 275, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Mun. Rio Bananal: Fazenda Sao Jorge, 18 km from church in Bananal on paved road from Bananal to Novo Brasil, behind house, ca. 19°12'-19°13'S, 40°25'-40°26'W, Espirito Santo (Brazil, Southern America)",NA,[Gandhi 23 Jul 1998],www.ipni.org/n/316018-2,tax_nov,IPNI,NA
Conchocarpus cauliflorus,442,Conchocarpus cauliflorus,315995-2,Rutaceae,Conchocarpus,cauliflorus,spec.,"Kew Bull. 53(2): 276, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Rio Bananal, forest behind Fazenda Lagoa Nova, reached by dirt road turning left (S) at 24 km from bridge at W edge of Linhares on road to Bananal, c. 19°17'S, 40°12'W, Espirito Santo (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315995-2,tax_nov,IPNI,NA
Conchocarpus concinnus,443,Conchocarpus concinnus,315996-2,Rutaceae,Conchocarpus,concinnus,spec.,"Kew Bull. 53(2): 278, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"a 6 km a partir da Igreja de Olivenca na estrada para Maruim, ca. 14°57'S, 39°0'W, Bahia (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315996-2,tax_nov,IPNI,NA
Conchocarpus cuneifolius,444,Conchocarpus cuneifolius,106879-2,Rutaceae,Conchocarpus,cuneifolius,spec.,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 11: 162. 1823 ,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur.,1823,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=162&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/65147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi; KB 53: 282],www.ipni.org/n/106879-2,tax_nov,IPNI,NA
Conchocarpus cyrtanthus,447,Conchocarpus cyrtanthus,315998-2,Rutaceae,Conchocarpus,cyrtanthus,spec.,"Kew Bull. 53(2): 285, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Ca. 3 km S da cidade em estrada vicinal partindo da Rodovia Itacare-Ubaitaba 49-50 km da BR101, S da foz do Rio de Contas, ca. 14°20'S, 39°0'W, Bahia (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315998-2,tax_nov,IPNI,NA
Conchocarpus dasyanthus,448,Conchocarpus dasyanthus,315999-2,Rutaceae,Conchocarpus,dasyanthus,spec.,"Kew Bull. 53(2): 286, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Mun. Itabuna: ca. de 3 km a NW de Jucari, Bahia (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/315999-2,tax_nov,IPNI,NA
Conchocarpus diadematus,449,Conchocarpus diadematus,316000-2,Rutaceae,Conchocarpus,diadematus,spec.,"Kew Bull. 53(2): 290, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"6 km a partir da Igreja de Olivenca na estrada para Maruim, ca. 14°57'S, 39°0'W, Bahia (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/316000-2,tax_nov,IPNI,NA
Conchocarpus fissicalyx,452,Conchocarpus fissicalyx,316001-2,Rutaceae,Conchocarpus,fissicalyx,spec.,"Kew Bull. 53(2): 292, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"km 2 da rodovia Guaratinga p/ Tabela, Bahia (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/316001-2,tax_nov,IPNI,NA
Conchocarpus furcatus,454,Conchocarpus furcatus,316003-2,Rutaceae,Conchocarpus,furcatus,spec.,"Kew Bull. 53(2): 294, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Mun. Mimoso do Sul, vertente suleste de morro, Espirito Santo (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/316003-2,tax_nov,IPNI,NA
Conchocarpus grandis,459,Conchocarpus grandis,316005-2,Rutaceae,Conchocarpus,grandis,spec.,"Kew Bull. 53(2): 299, fig. 1998 [29 Jun 1998] ",Kew Bull.,1998,"Mun. Paragominas, Belem-Brasilia hwy (Br 010) 17 km S of Ligacao do Para, near km marker 1509, ca. 4°17'S, 47°32'W, Pará (Brazil, Southern America)",NA,[Gandhi 22 Jul 1998],www.ipni.org/n/316005-2,tax_nov,IPNI,NA
Conchocarpus hamadryadicus,119940,Conchocarpus hamadryadicus,77116511-1,Rutaceae,Conchocarpus,hamadryadicus,spec.,Kew Bull. 66(4): 521. 2012 [25 Jan 2012] [epublished],Kew Bull.,2012,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.1007/s12225-011-9309-5 [epublished],www.ipni.org/n/77116511-1,tax_nov,IPNI,https://doi.org/10.1007/s12225-011-9309-5
Conchocarpus hendrixii,614006,Conchocarpus hendrixii,77202805-1,Rutaceae,Conchocarpus,hendrixii,spec.,Phytotaxa 422(1): 78. 2019 [21 Oct 2019] [epublished],Phytotaxa,2019,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.422.1.5 The specific epithet honours James Marshall 'Jimi' Hendrix, American guitarist, singer and songwriter, who wrote 'Purple Haze'. The purplish color of the corolla of the new species reminded the authors of Hendrix's song.",www.ipni.org/n/77202805-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.422.1.5
