name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Agarista angustissima,28636,Agarista angustissima,6265-2,Ericaceae,Agarista,angustissima,spec.,Bot. Jahrb. Syst. 17(5): 513. 1893 [7 Nov 1893] ,Bot. Jahrb. Syst.,1893,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/202831&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/6265-2,tax_nov,IPNI,NA
Agarista ericoides,28639,Agarista ericoides,6271-2,Ericaceae,Agarista,ericoides,spec.,Bot. Jahrb. Syst. 17(5): 512. 1893 [7 Nov 1893] ,Bot. Jahrb. Syst.,1893,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/202830&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/6271-2,tax_nov,IPNI,NA
Agarista virgata,28642,Agarista virgata,6291-2,Ericaceae,Agarista,virgata,spec.,"J. Arnold Arbor. 65: 319 (-321), fig. 1984 ",J. Arnold Arbor.,1984,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1984&rft.spage=319&rft.volume=65&rft_id=http://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/6291-2,tax_nov,IPNI,NA
Gaultheria bradeana,7471,Gaultheria bradeana,107620-2,Ericaceae,Gaultheria,bradeana,spec.,Bot. Jahrb. Syst. 75(4): 446. 1952 [Jun 1952] ,Bot. Jahrb. Syst.,1952,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1952&rft.issue=4&rft.spage=446&rft.volume=75&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/107620-2,tax_nov,IPNI,NA
Gaultheria elliptica,115563,Gaultheria elliptica,306556-2,Ericaceae,Gaultheria,elliptica,spec.,Linnaea 8(4): 502. 1833 [post Jul 1833] ,Linnaea,1833,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.issue=4&rft.spage=502&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/306556-2,tax_nov,IPNI,NA
Gaultheria ferruginea,115564,Gaultheria ferruginea,305839-2,Ericaceae,Gaultheria,ferruginea,spec.,Linnaea 1: 524. 1826 ,Linnaea,1826,"Tropica?, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/93788&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/305839-2,tax_nov,IPNI,NA
Gaultheria organensis,598581,Gaultheria organensis,302602-2,Ericaceae,Gaultheria,organensis,spec.,Fl. Bras. (Martius) 7: 153. 1863 [10 Jul 1863] ,Fl. Bras. (Martius),1863,"Serra dos Orgaos, Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141324&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/302602-2,tax_nov,IPNI,NA
Gaultheria sleumeriana,7476,Gaultheria sleumeriana,107711-2,Ericaceae,Gaultheria,sleumeriana,spec.,"Revista Brasil. Bot. 4(2): 125, fig. 1981 ",Revista Brasil. Bot.,1981,Brazil (Southern America),NA,NA,www.ipni.org/n/107711-2,tax_nov,IPNI,NA
Gaultheria ulei,7477,Gaultheria ulei,307978-2,Ericaceae,Gaultheria,ulei,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 13: 208. 1936 ,Notizbl. Bot. Gart. Berlin-Dahlem,1936,"Seraa do Oratoria, Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1936&rft.spage=208&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/307978-2,tax_nov,IPNI,NA
Gaylussacia amazonica,82356,Gaylussacia amazonica,107847-2,Ericaceae,Gaylussacia,amazonica,spec.,"Bull. Soc. Bot. Genève ser. 2, 1: 248, fig. 2. 1909 ",Bull. Soc. Bot. Genève,1909,Brazil (Southern America),NA,NA,www.ipni.org/n/107847-2,tax_nov,IPNI,NA
Gaylussacia arassatubensis,7482,Gaylussacia arassatubensis,322338-2,Ericaceae,Gaylussacia,arassatubensis,spec.,Fontqueria 54(1-6): 4 (-6; fig. 2; map 1). 2000 [May 2000] ,Fontqueria,2000,"Guaratuba, Serra de Araçatuba, 1400 m, Paraná (Brazil, Southern America)",NA,[Gandhi 7 Feb 2002],www.ipni.org/n/322338-2,tax_nov,IPNI,NA
Gaylussacia caparoensis,7484,Gaylussacia caparoensis,107868-2,Ericaceae,Gaylussacia,caparoensis,spec.,Bot. Jahrb. Syst. 86(1-4): 362. 1967 [1 Feb 1967] ,Bot. Jahrb. Syst.,1967,"Espirito Santo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1967&rft.spage=362&rft.volume=86&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/107868-2,tax_nov,IPNI,NA
Gaylussacia caratuvensis,7485,Gaylussacia caratuvensis,322337-2,Ericaceae,Gaylussacia,caratuvensis,spec.,Fontqueria 54(1-6): 1 (-4; fig. 1; map 1). 2000 [May 2000] ,Fontqueria,2000,"Campina Grande do Sul, pico Caratuva, Paraná (Brazil, Southern America)",NA,[Gandhi 7 Feb 2002],www.ipni.org/n/322337-2,tax_nov,IPNI,NA
Gaylussacia centunculifolia,28644,Gaylussacia centunculifolia,107871-2,Ericaceae,Gaylussacia,centunculifolia,spec.,Bot. Jahrb. Syst. 86(1-4): 377. 1967 [1 Feb 1967] ,Bot. Jahrb. Syst.,1967,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1967&rft.spage=377&rft.volume=86&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/107871-2,tax_nov,IPNI,NA
Gaylussacia cinerea,28646,Gaylussacia cinerea,107874-2,Ericaceae,Gaylussacia,cinerea,spec.,Bot. Jahrb. Syst. 17(5): 511. 1893 [7 Nov 1893] ,Bot. Jahrb. Syst.,1893,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1893&rft.issue=5&rft.spage=511&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/107874-2,tax_nov,IPNI,NA
Gaylussacia corvensis,7487,Gaylussacia corvensis,328313-2,Ericaceae,Gaylussacia,corvensis,spec.,Sellowia 53-55: 24 (23-27; fig. 1). 2003 [Aug 2003] ,Sellowia,2003,"Grao Pará, Serra do Corvo Branco, Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/328313-2,tax_nov,IPNI,NA
Gaylussacia goyazensis,28648,Gaylussacia goyazensis,107894-2,Ericaceae,Gaylussacia,goyazensis,spec.,Bot. Jahrb. Syst. 86(1-4): 338. 1967 [1 Feb 1967] ,Bot. Jahrb. Syst.,1967,"Distrito Federal &amp; Goias, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1967&rft.spage=338&rft.volume=86&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/107894-2,tax_nov,IPNI,NA
Gaylussacia harleyi,17329,Gaylussacia harleyi,983757-1,Ericaceae,Gaylussacia,harleyi,spec.,"in B.L. Stannard (ed.), Fl. Pico das Almas 294 (1995). ","in B.L. Stannard (ed.), Fl. Pico das Almas",1995,Brazil Northeast (Bahia).,NA,NA,www.ipni.org/n/983757-1,tax_nov,IPNI,NA
