name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Orobanche brasiliensis,282508,Achetaria latifolia,77065836-1,Scrophulariaceae,Achetaria,latifolia,spec.,Bot. J. Linn. Soc. 148(1): 73 (-75; fig. 1). 2005 [12 May 2005] ,Bot. J. Linn. Soc.,2005,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77065836-1,tax_nov,IPNI,NA
Orobanche fornix,282522,Agalinis bandeirensis,271792-2,Scrophulariaceae,Agalinis,bandeirensis,spec.,"Brittonia 39: 353, fig. 1987 ",Brittonia,1987,Brazil (Southern America),NA,NA,www.ipni.org/n/271792-2,tax_nov,IPNI,NA
Orobanche perianthomega,282525,Agalinis itambensis,322143-2,Scrophulariaceae,Agalinis,itambensis,spec.,Novon 11(4): 484 (-486; fig. 1). 2001 [7 Dec 2001] ,Novon,2001,"Santo Antonio do Itambé, subida do Pico do Itambé, 1500 m, 18°24'5.6S, 43°19'1.9W, Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/642547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 12 Jun 2002],www.ipni.org/n/322143-2,tax_nov,IPNI,NA
Orobanche serpens,282527,Agalinis marianae,77312888-1,Scrophulariaceae,Agalinis,marianae,spec.,Acta Bot. Brasil. 36-e20210318: 3. 2022 [12 Sep 2022] [epublished],Acta Bot. Brasil.,2022,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,doi:10.1590/0102-3306-ABB-2021-0318,www.ipni.org/n/77312888-1,tax_nov,IPNI,https://doi.org/10.1590/0102-3306-ABB-2021-0318
Orobanche verticillata,282531,Agalinis nana,322144-2,Scrophulariaceae,Agalinis,nana,spec.,Novon 11(4): 486 (-487; fig. 2). 2001 [7 Dec 2001] ,Novon,2001,"Sao Roque de Minas, Parque Nacional da Serra da Canastra, Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/642549&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 12 Jun 2002],www.ipni.org/n/322144-2,tax_nov,IPNI,NA
Ameroglossum alatum,631600,Agalinis ramulifera,271800-2,Scrophulariaceae,Agalinis,ramulifera,spec.,"Brittonia 39: 355, fig. 1987 ",Brittonia,1987,Brazil (Southern America),NA,NA,www.ipni.org/n/271800-2,tax_nov,IPNI,NA
Ameroglossum asperifolium,631601,Ameroglossum alatum,77216325-1,Scrophulariaceae,Ameroglossum,alatum,spec.,Eur. J. Taxon. 746: 6. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,"Alagoas (Brazil Northeast, Brazil, Southern America)",NA,doi:10.5852/ejt.2021.746.1313,www.ipni.org/n/77216325-1,tax_nov,IPNI,https://doi.org/10.5852/ejt.2021.746.1313
Ameroglossum bicolor,631602,Ameroglossum asperifolium,77216326-1,Scrophulariaceae,Ameroglossum,asperifolium,spec.,Eur. J. Taxon. 746: 9. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,"Alagoas (Brazil Northeast, Brazil, Southern America)",NA,doi:10.5852/ejt.2021.746.1313,www.ipni.org/n/77216326-1,tax_nov,IPNI,https://doi.org/10.5852/ejt.2021.746.1313
Ameroglossum fulniorum,631603,Ameroglossum bicolor,77216327-1,Scrophulariaceae,Ameroglossum,bicolor,spec.,Eur. J. Taxon. 746: 12. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,"Pernambuco (Brazil Northeast, Brazil, Southern America)",NA,doi:10.5852/ejt.2021.746.1313,www.ipni.org/n/77216327-1,tax_nov,IPNI,https://doi.org/10.5852/ejt.2021.746.1313
Ameroglossum genaroanum,631604,Ameroglossum fulniorum,77216328-1,Scrophulariaceae,Ameroglossum,fulniorum,spec.,Eur. J. Taxon. 746: 13. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,"Pernambuco (Brazil Northeast, Brazil, Southern America)",NA,doi:10.5852/ejt.2021.746.1313 The specific epithet is dedicated to the Fulni-ô Amerindians whose territories are located in the Serra do Comunaty where the type material was collected.,www.ipni.org/n/77216328-1,tax_nov,IPNI,https://doi.org/10.5852/ejt.2021.746.1313
