name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Allantoma caudata,59882,Allantoma caudata,8542-2,Lecythidaceae,Allantoma,caudata,spec.,"Pflanzenr. (Engler) Heft 105, 4, Fam. 219a: 42. 1939 ",Pflanzenr. (Engler),1939,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/8542-2,tax_nov,IPNI,NA
Allantoma dilatata,59886,Allantoma dilatata,8543-2,Lecythidaceae,Allantoma,dilatata,spec.,"Pflanzenr. (Engler) Heft 105, 4, Fam. 219a: 42. 1939 ",Pflanzenr. (Engler),1939,"Para &amp; Amazonas, Brazil (Southern America)",NA,NA,www.ipni.org/n/8543-2,tax_nov,IPNI,NA
Allantoma impressa,59888,Allantoma impressa,8544-2,Lecythidaceae,Allantoma,impressa,spec.,"Pflanzenr. (Engler) Heft 105, 4, Fam. 219a: 42. 1939 ",Pflanzenr. (Engler),1939,Brazil (Southern America),NA,NA,www.ipni.org/n/8544-2,tax_nov,IPNI,NA
Cariniana decandra,23425,Cariniana decandra,47515-2,Lecythidaceae,Cariniana,decandra,spec.,"Arch. Jard. Bot. Rio de Janeiro 4: 153, pl. 16. 1925 ",Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),NA,NA,www.ipni.org/n/47515-2,tax_nov,IPNI,NA
Cariniana ianeirensis,8542,Cariniana ianeirensis,47518-2,Lecythidaceae,Cariniana,ianeirensis,spec.,Repert. Spec. Nov. Regni Veg. 35: 340. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=340&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/47518-2,tax_nov,IPNI,NA
Cariniana integrifolia,59907,Cariniana integrifolia,47519-2,Lecythidaceae,Cariniana,integrifolia,spec.,Trop. Woods 31: 18. 1932 ,Trop. Woods,1932,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/47519-2,tax_nov,IPNI,NA
Cariniana kuhlmannii,59909,Cariniana kuhlmannii,47521-2,Lecythidaceae,Cariniana,kuhlmannii,spec.,"Arch. Jard. Bot. Rio de Janeiro 4: 154, pl. 16. 1925 ",Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),NA,NA,www.ipni.org/n/47521-2,tax_nov,IPNI,NA
Cariniana micrantha,23427,Cariniana micrantha,47522-2,Lecythidaceae,Cariniana,micrantha,spec.,Arch. Jard. Bot. Rio de Janeiro 5: 175. 1930 ,Arch. Jard. Bot. Rio de Janeiro,1930,"Para, Amazonas, Brazil (Southern America)",NA,NA,www.ipni.org/n/47522-2,tax_nov,IPNI,NA
Cariniana multiflora,78498,Cariniana multiflora,47523-2,Lecythidaceae,Cariniana,multiflora,spec.,Arq. Inst. Biol. Veg. 2(1): 65. 1935 [Sep 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=65&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/47523-2,tax_nov,IPNI,NA
Cariniana pachyantha,59910,Cariniana pachyantha,47524-2,Lecythidaceae,Cariniana,pachyantha,spec.,Amer. J. Bot. 26: 411. 1939 ,Amer. J. Bot.,1939,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/47524-2,tax_nov,IPNI,NA
