name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Davilla minutifolia,28586,Davilla minutifolia,77099653-1,Dilleniaceae,Davilla,minutifolia,spec.,Brittonia 60(4): 357 (-359; fig. 2). 2008 [1 Dec 2008] ,Brittonia,2008,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77099653-1,tax_nov,IPNI,NA
Davilla morii,7350,Davilla morii,315370-2,Dilleniaceae,Davilla,morii,spec.,"Brittonia 50: 53, fig. 1998 ",Brittonia,1998,"Mun. Belmonte: Barrolandia, Estacao Experimental 'Gregorio Bondar' CEPLAC, 48 km E of BR 101 on rd. to Belmonte, S Bahian wet forest, 16°8'S, 39°15'W, Bahia (Brazil, Southern America)",NA,[Gandhi 9 Apr 1998],www.ipni.org/n/315370-2,tax_nov,IPNI,NA
Davilla neei,115851,Davilla neei,77083942-1,Dilleniaceae,Davilla,neei,spec.,Novon 17(3): 284 (-287; fig. 3). 2007 [10 Sep 2007] ,Novon,2007,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/11159358&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/77083942-1,tax_nov,IPNI,NA
Davilla neurophylla,623491,Davilla neurophylla,77024-2,Dilleniaceae,Davilla,neurophylla,spec.,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 24. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/209625&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/77024-2,tax_nov,IPNI,NA
Davilla papyracea,7352,Davilla papyracea,324378-2,Dilleniaceae,Davilla,papyracea,spec.,Kew Bull. 57(2): 487 (-490; fig. 1). 2002 [7 Aug 2002] ,Kew Bull.,2002,"Montes Claros-Caratinga, Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/324378-2,tax_nov,IPNI,NA
Davilla rugosa,7353,Davilla rugosa,328431-2,Dilleniaceae,Davilla,rugosa,spec.,Encycl. [J. Lamarck & al.] Suppl. 2. 457. 1812 [3 Jul 1812] ,Encycl. [J. Lamarck & al.] Suppl. 2.,1812,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1812&rft.spage=457&rft_id=http://www.biodiversitylibrary.org/bibliography/49178&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328431-2,tax_nov,IPNI,NA
Davilla sessilifolia,7355,Davilla sessilifolia,77099652-1,Dilleniaceae,Davilla,sessilifolia,spec.,Brittonia 60(4): 355 (-357; fig. 1). 2008 [1 Dec 2008] ,Brittonia,2008,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77099652-1,tax_nov,IPNI,NA
Davilla undulata,614268,Davilla undulata,77192414-1,Dilleniaceae,Davilla,undulata,spec.,Pl. Ecol. Evol. 151(3): 427. 2018 [28 Nov 2018] ,Pl. Ecol. Evol.,2018,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);",NA,doi:10.5091/plecevo.2018.1380,www.ipni.org/n/77192414-1,tax_nov,IPNI,https://doi.org/10.5091/plecevo.2018.1380
Doliocarpus aracaensis,78232,Doliocarpus aracaensis,316848-2,Dilleniaceae,Doliocarpus,aracaensis,spec.,"Kew Bull. 53(3): 713, fig. 1998 [2 Nov 1998] ",Kew Bull.,1998,"Barcelos, 3 km South da Serra Araca e 8 km do Rio Javari, Campina de solo arenoso, 0°49'N, 63°19'W, Amazonas (Brazil, Southern America)",NA,[Gandhi 3 Dec 1998],www.ipni.org/n/316848-2,tax_nov,IPNI,NA
Doliocarpus aureobaccus,82265,Doliocarpus aureobaccus,316849-2,Dilleniaceae,Doliocarpus,aureobaccus,spec.,"Kew Bull. 53(3): 715, fig. 1998 [2 Nov 1998] ",Kew Bull.,1998,"Mun. Caracarai: Estrada Manaus-Caracarai, km 345-360, Campina de solo arenoso, Roraima (Terr.) (Brazil, Southern America)",NA,[Gandhi 3 Dec 1998],www.ipni.org/n/316849-2,tax_nov,IPNI,NA
Doliocarpus dasyanthus,82267,Doliocarpus dasyanthus,82913-2,Dilleniaceae,Doliocarpus,dasyanthus,spec.,Mitt. Bot. Staatssamml. München 6: 51. 1971 ,Mitt. Bot. Staatssamml. München,1971,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=51&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/14894&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/82913-2,tax_nov,IPNI,NA
Doliocarpus elliptifolius,17289,Doliocarpus elliptifolius,82923-2,Dilleniaceae,Doliocarpus,elliptifolius,spec.,Mitt. Bot. Staatssamml. München 6: 47. 1971 ,Mitt. Bot. Staatssamml. München,1971,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=47&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/14894&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/82923-2,tax_nov,IPNI,NA
Doliocarpus heterophyllus,624627,Doliocarpus heterophyllus,77314315-1,Dilleniaceae,Doliocarpus,heterophyllus,spec.,Syst. Bot. 47(4): 953. 2022 [12 Dec 2022] [epublished],Syst. Bot.,2022,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);",NA,doi:10.1600/036364422X16674053033949 Etymology: name (hetero: different; phyll-: leaf) refers to the different shapes and sizes of the leaves that the species presents.,www.ipni.org/n/77314315-1,tax_nov,IPNI,https://doi.org/10.1600/036364422X16674053033949
Doliocarpus humboldtianus,624631,Doliocarpus humboldtianus,20006325-1,Dilleniaceae,Doliocarpus,humboldtianus,spec.,"BioLlania, Ed. Espec. 7: 9. 2001 ","BioLlania, Ed. Espec.",2001,Brazil North (Pará),NA,NA,www.ipni.org/n/20006325-1,tax_nov,IPNI,NA
Doliocarpus kubitzkii,116527,Doliocarpus kubitzkii,316850-2,Dilleniaceae,Doliocarpus,kubitzkii,spec.,"Kew Bull. 53(3): 717, fig. 1998 [2 Nov 1998] ",Kew Bull.,1998,"Mun. Sinop: 6-9 km E of BRI63 on road to Fazenda Londrino, 57.7 km N of jet BR163 &amp; MT220, 11°18'S, 55°8'W, Mato Grosso (Brazil, Southern America)",NA,[Gandhi 3 Dec 1998],www.ipni.org/n/316850-2,tax_nov,IPNI,NA
Doliocarpus lombardii,116529,Doliocarpus lombardii,326532-2,Dilleniaceae,Doliocarpus,lombardii,spec.,Novon 13(1): 3 (-4; fig. 2). 2003 [25 Mar 2003] ,Novon,2003,"Parque Estadual do Rio Doce, Marliéria-Salao Dourado, Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/643173&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/326532-2,tax_nov,IPNI,NA
Doliocarpus prancei,82278,Doliocarpus prancei,82937-2,Dilleniaceae,Doliocarpus,prancei,spec.,"Mitt. Bot. Staatssamml. München 6: 49, fig. 15. 1971 ",Mitt. Bot. Staatssamml. München,1971,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=49&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/14894&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/82937-2,tax_nov,IPNI,NA
Doliocarpus pruskii,116528,Doliocarpus pruskii,316851-2,Dilleniaceae,Doliocarpus,pruskii,spec.,"Kew Bull. 53(3): 719, fig. 1998 [2 Nov 1998] ",Kew Bull.,1998,"W bank of Rio falsino, ca. 10 km upstream from confluence with Rio Araguari, 1°0'N, 51°40'W, Amapá (Terr.) (Brazil, Southern America)",NA,[Gandhi 3 Dec 1998],www.ipni.org/n/316851-2,tax_nov,IPNI,NA
Doliocarpus serrulatus,624628,Doliocarpus serrulatus,77314320-1,Dilleniaceae,Doliocarpus,serrulatus,spec.,Syst. Bot. 47(4): 956. 2022 [12 Dec 2022] [epublished],Syst. Bot.,2022,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);Pernambuco (Brazil Northeast, Brazil, Southern America);",NA,doi:10.1600/036364422X16674053033949 Etymology: name refers to the minute and forward-pointing teeth along the upper third of the leaf blade.,www.ipni.org/n/77314320-1,tax_nov,IPNI,https://doi.org/10.1600/036364422X16674053033949
Doliocarpus spatulifolius,82280,Doliocarpus spatulifolius,82946-2,Dilleniaceae,Doliocarpus,spatulifolius,spec.,"Mitt. Bot. Staatssamml. München 6: 51, fig. 16. 1971 ",Mitt. Bot. Staatssamml. München,1971,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=51&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/14894&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/82946-2,tax_nov,IPNI,NA
Doliocarpus undulatus,597849,Doliocarpus undulatus,82948-2,Dilleniaceae,Doliocarpus,undulatus,spec.,Fl. Bras. (Martius) 13(1): 78. 1863 [15 Jan 1863] ,Fl. Bras. (Martius),1863,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143103&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/82948-2,tax_nov,IPNI,NA
Tetracera amazonica,78233,Mollinedia marqueteana,60471289-2,Dilleniaceae,Mollinedia,marqueteana,spec.,"Arq. Univ. Fed. Rural Rio de Janeiro 11(1-2): 59, fig. 1. 1988 ",Arq. Univ. Fed. Rural Rio de Janeiro,1988,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/60471289-2,tax_nov,IPNI,NA
Tetracera boomii,7367,Tetracera amazonica,251568-2,Dilleniaceae,Tetracera,amazonica,spec.,"Mitt. Bot. Staatssamml. München 8: 76, fig. 10. 1970 ",Mitt. Bot. Staatssamml. München,1970,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.spage=76&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/14894&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/251568-2,tax_nov,IPNI,NA
Tetracera forzzae,7369,Tetracera boomii,326531-2,Dilleniaceae,Tetracera,boomii,spec.,Novon 13(1): 1 (-3; fig. 1). 2003 [25 Mar 2003] ,Novon,2003,"Entre Rios, 23 km from Subaúma on road to Entre Rios, Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/643171&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/326531-2,tax_nov,IPNI,NA
Mollinedia marqueteana,10094,Tetracera forzzae,77089945-1,Dilleniaceae,Tetracera,forzzae,spec.,"Novon 17(4): 433 (-435, fig. 1). 2007 [3 Dec 2007] ",Novon,2007,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/11159511&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/77089945-1,tax_nov,IPNI,NA
