name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Capparis blanchetii,Capparaceae,Capparis,blanchetii,spec.,Annuaire Conserv. Jard. Bot. Genève 17: 394. 1914 ,Annuaire Conserv. Jard. Bot. Genève,1914,Brazil (Southern America),44638-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=394&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/44638-2,tax_nov,IPNI,NA
Capparis brasiliana,Capparaceae,Capparis,brasiliana,spec.,Prodr. [A. P. de Candolle] 1: 249. 1824 [mid Jan 1824] ,Prodr. [A. P. de Candolle],1824,Brazil (Southern America),44639-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/154205&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/44639-2,tax_nov,IPNI,NA
Capparis coccolobifolia,Capparaceae,Capparis,coccolobifolia,spec.,Fl. Bras. (Martius) 13(1): 284. 1865 [1 Dec 1865] ,Fl. Bras. (Martius),1865,Brazil (Southern America),316137-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143249&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 17 Aug 1998],www.ipni.org/n/316137-2,tax_nov,IPNI,NA
Capparis elegans,Capparaceae,Capparis,elegans,spec.,"Flora 22(1, Beibl.): 24. 1839 ",Flora,1839,Brazil (Southern America),44676-2,NA,NA,www.ipni.org/n/44676-2,tax_nov,IPNI,NA
Capparis grandipetala,Capparaceae,Capparis,grandipetala,spec.,"Mem. New York Bot. Gard. 51: 115, fig. 1989 ",Mem. New York Bot. Gard.,1989,Brazil (Southern America),274019-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1989&rft.spage=115&rft.volume=51&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/274019-2,tax_nov,IPNI,NA
Capparis macrophylla,Capparaceae,Capparis,macrophylla,spec.,Nov. Gen. Sp. [H.B.K.] 5: 91. 1821 ,Nov. Gen. Sp. [H.B.K.],1821,"Brazil, Guiana, Bolivia",44714-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1821&rft.spage=91&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/44714-2,tax_nov,IPNI,NA
Capparis mattogrossensis,Capparaceae,Capparis,mattogrossensis,spec.,Revista Mus. Paul. Univ. Sao Paulo 13: 1250. 1923 ,Revista Mus. Paul. Univ. Sao Paulo,1923,"Mato Grosso (Brazil, Southern America)",44717-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=1250&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/10241&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/44717-2,tax_nov,IPNI,NA
Cleome amazonica,Capparaceae,Cleome,amazonica,spec.,"Ark. Bot. 23A, no. 10: 9. 1931 ",Ark. Bot.,1931,"Acre (Brazil, Southern America)",60482-2,NA,NA,www.ipni.org/n/60482-2,tax_nov,IPNI,NA
Cleome arborea,Capparaceae,Cleome,arborea,spec.,Syll. Pl. Nov. 1: 227. 1824 ,Syll. Pl. Nov.,1824,Brazil (Southern America),146922-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=227&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/112495&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/146922-1,tax_nov,IPNI,NA
Cleome brachypoda,Capparaceae,Cleome,brachypoda,spec.,Annuaire Conserv. Jard. Bot. Genève 17: 378. 1914 ,Annuaire Conserv. Jard. Bot. Genève,1914,Brazil (Southern America),60486-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=378&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/60486-2,tax_nov,IPNI,NA
