name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Picramnia campestris,112042,Picramnia andradelimae,304664-2,Picramniaceae,Picramnia,andradelimae,spec.,"Bol. Bot. Univ. São Paulo 12: 167, figs. 262-275. 1990 ",Bol. Bot. Univ. São Paulo,1990,"Pernambuco (Brazil, Southern America)",NA,NA,www.ipni.org/n/304664-2,tax_nov,IPNI,NA
Picramnia coccinea,12594,Picramnia campestris,195953-2,Picramniaceae,Picramnia,campestris,spec.,Leandra no. 4-5: 100. 1975 ,Leandra,1975,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/195953-2,tax_nov,IPNI,NA
Picramnia elliptica,12595,Picramnia coccinea,314121-2,Picramniaceae,Picramnia,coccinea,spec.,"Brittonia 49: 380, fig. 1997 ",Brittonia,1997,"Mun. Ilheus: City of Ilheus, 3 km N of rodoviaria, Mata da Esperanca, forest north of dam and reservoir, ca. 50 m, 14°46'55S, 39°4'9W, Bahia (Brazil, Southern America)",NA,[Gandhi 14 Nov 1997],www.ipni.org/n/314121-2,tax_nov,IPNI,NA
Picramnia excelsa,12596,Picramnia elliptica,282803-2,Picramniaceae,Picramnia,elliptica,spec.,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 4: 273 (-274; fig.). 1988 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1988,Brazil (Southern America),NA,NA,www.ipni.org/n/282803-2,tax_nov,IPNI,NA
Picramnia ferrea,86513,Picramnia excelsa,282804-2,Picramniaceae,Picramnia,excelsa,spec.,"Bol. Bot. Univ. São Paulo 10: 8 (-10), figs. 1988 ",Bol. Bot. Univ. São Paulo,1988,Brazil (Southern America),NA,NA,www.ipni.org/n/282804-2,tax_nov,IPNI,NA
Picramnia glazioviana,12598,Picramnia ferrea,282805-2,Picramniaceae,Picramnia,ferrea,spec.,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 4: 272. 1988 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1988,Brazil (Southern America),NA,NA,www.ipni.org/n/282805-2,tax_nov,IPNI,NA
Picramnia krukovii,114694,Picramnia glazioviana,302653-2,Picramniaceae,Picramnia,glazioviana,spec.,Fl. Bras. (Martius) 12(2): 242. 1874 [1 Sep 1874] ,Fl. Bras. (Martius),1874,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144091&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/302653-2,tax_nov,IPNI,NA
Picramnia monochlamydea,114703,Picramnia krukovii,195967-2,Picramniaceae,Picramnia,krukovii,spec.,Brittonia 2: 153. 1936 ,Brittonia,1936,"Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/195967-2,tax_nov,IPNI,NA
Picramnia oreadica,112031,Picramnia monochlamydea,195976-2,Picramniaceae,Picramnia,monochlamydea,spec.,"Leandra no. 4-5: 99[-100], fig. 1. 1974 ",Leandra,1974,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/195976-2,tax_nov,IPNI,NA
Picramnia parvifolia,12600,Picramnia oreadica,306341-2,Picramniaceae,Picramnia,oreadica,spec.,"Bol. Bot. Univ. São Paulo 12: 157, figs. 33, 34, 175-205. 1990 ",Bol. Bot. Univ. São Paulo,1990,"Distrito Federal (Brazil, Southern America)",NA,NA,www.ipni.org/n/306341-2,tax_nov,IPNI,NA
Picramnia ramiflora,12601,Picramnia parvifolia,303103-2,Picramniaceae,Picramnia,parvifolia,spec.,Fl. Bras. (Martius) 12(2): 242. 1874 [1 Sep 1874] ,Fl. Bras. (Martius),1874,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144091&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/303103-2,tax_nov,IPNI,NA
Picramnia sellowii,12602,Picramnia ramiflora,300831-2,Picramniaceae,Picramnia,ramiflora,spec.,London J. Bot. 5: 578. 1846 ,London J. Bot.,1846,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=578&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/300831-2,tax_nov,IPNI,NA
Picramnia andradelimae,12591,Picramnia sellowii,301399-2,Picramniaceae,Picramnia,sellowii,spec.,London J. Bot. 5: 578. 1846 ,London J. Bot.,1846,"Ceará (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=578&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/301399-2,tax_nov,IPNI,NA
