name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Ilex attenuata,615170,Ilex attenuata,278763-2,Aquifoliaceae,Ilex,attenuata,spec.,Ann. Missouri Bot. Gard. 75(1): 322. 1988 [31 May 1988] ,Ann. Missouri Bot. Gard.,1988,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/27277021&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/278763-2,tax_nov,IPNI,NA
Ilex auricula,25164,Ilex auricula,278764-2,Aquifoliaceae,Ilex,auricula,spec.,"Kew Bull. 37(4): 681, fig. 1983 [20 Jul 1983] ",Kew Bull.,1983,Brazil (Southern America),NA,NA,www.ipni.org/n/278764-2,tax_nov,IPNI,NA
Ilex biserrulata,4880,Ilex biserrulata,127716-2,Aquifoliaceae,Ilex,biserrulata,spec.,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 78: 463. 1901 [1 Mar 1901] ,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur.,1901,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.spage=463&rft.volume=78&rft_id=http://www.biodiversitylibrary.org/bibliography/12266&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/127716-2,tax_nov,IPNI,NA
Ilex blanchetii,4881,Ilex blanchetii,127717-2,Aquifoliaceae,Ilex,blanchetii,spec.,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 78: 415. 1901 [1 Mar 1901] ,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur.,1901,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.spage=415&rft.volume=78&rft_id=http://www.biodiversitylibrary.org/bibliography/12266&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/127717-2,tax_nov,IPNI,NA
Ilex casiquiarensis,80402,Ilex casiquiarensis,127744-2,Aquifoliaceae,Ilex,casiquiarensis,spec.,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 78: 437. 1901 [1 Mar 1901] ,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur.,1901,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.spage=437&rft.volume=78&rft_id=http://www.biodiversitylibrary.org/bibliography/12266&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/127744-2,tax_nov,IPNI,NA
Ilex friburgensis,4892,Ilex friburgensis,127837-2,Aquifoliaceae,Ilex,friburgensis,spec.,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 78: 371. 1901 [1 Mar 1901] ,Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur.,1901,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.spage=371&rft.volume=78&rft_id=http://www.biodiversitylibrary.org/bibliography/12266&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/127837-2,tax_nov,IPNI,NA
Ilex glazioviana,4893,Ilex glazioviana,127846-2,Aquifoliaceae,Ilex,glazioviana,spec.,"Nat. Pflanzenfam. Nachtr. [Engler & Prantl] 1: 219. 1897 Nova Act. Acad. C. L. C. G. Nat. Cur. 78: 194, pl. 4, fig. I.  1901.  Brazil",Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=219&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/4635&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/127846-2,tax_nov,IPNI,NA
Ilex integerrima,4895,Ilex integerrima,315557-2,Aquifoliaceae,Ilex,integerrima,spec.,Fl. Bras. (Martius) 11(1): 45. 1861 [15 Feb 1861] ,Fl. Bras. (Martius),1861,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/145259&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 May 1998; Reserva Ecol. Macae Cima 2: 78. 1996],www.ipni.org/n/315557-2,tax_nov,IPNI,NA
Ilex inundata,21963,Ilex inundata,300473-2,Aquifoliaceae,Ilex,inundata,spec.,"Fl. Bras. (Martius) 11(1): 43, t. 11, fig. 5. 1861 [15 Feb 1861] ",Fl. Bras. (Martius),1861,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/145258&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/300473-2,tax_nov,IPNI,NA
Ilex kleinii,4896,Ilex kleinii,127883-2,Aquifoliaceae,Ilex,kleinii,spec.,Fl. Ilustr. Catarin. AQUI: 41. 1967 ,Fl. Ilustr. Catarin.,1967,"Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/127883-2,tax_nov,IPNI,NA
