name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Aniseia cernua,28372,Aniseia cernua,13955-2,Convolvulaceae,Aniseia,cernua,spec.,Pl. Nouv. Amer. 56 (-58; t. 38). 1837 ,Pl. Nouv. Amer.,1837,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/13955-2,tax_nov,IPNI,NA
Aniseia gracillima,125925,Aniseia gracillima,13961-2,Convolvulaceae,Aniseia,gracillima,spec.,Prodr. [A. P. de Candolle] 9: 430. 1845 [1 Jan 1845] ,Prodr. [A. P. de Candolle],1845,"pascuis, Piaui (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/162797&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13961-2,tax_nov,IPNI,NA
Aniseia minor,128023,Aniseia minor,13967-2,Convolvulaceae,Aniseia,minor,spec.,Revista Mus. Paul. Univ. Sao Paulo 13: 1252. 1923 data according to Hoehne's Bibliography,Revista Mus. Paul. Univ. Sao Paulo,1923,"Mato Grosso (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=1252&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/10241&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13967-2,tax_nov,IPNI,NA
Aniseia syringifolia,125923,Aniseia syringifolia,13969-2,Convolvulaceae,Aniseia,syringifolia,spec.,"Bot. Jahrb. Syst. 23(5, Beibl. 57): 38. 1897 [27 Aug 1897] ",Bot. Jahrb. Syst.,1897,Brazil (Southern America),NA,NA,www.ipni.org/n/13969-2,tax_nov,IPNI,NA
Bonamia austinii,605165,Bonamia austinii,77187232-1,Convolvulaceae,Bonamia,austinii,spec.,Phytotaxa 361(1): 107. 2018 [18 Jul 2018] [epublished],Phytotaxa,2018,"Goiás (Brazil West-Central, Brazil, Southern America);Brasília Distrito Federal (Brazil West-Central, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.361.1.9 The specific epithet honours Dr. Daniel Frank Austin.,www.ipni.org/n/77187232-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.361.1.9
Bonamia campestris,603962,Bonamia campestris,77162981-1,Convolvulaceae,Bonamia,campestris,spec.,Phytotaxa 306(2): 147. 2017 [9 May 2017] [epublished],Phytotaxa,2017,"Tocantins (Brazil North, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.306.2.4 the epithet highlights the type of vegetation in which the species naturally occurs,www.ipni.org/n/77162981-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.306.2.4
Bonamia corumbaensis,129263,Bonamia corumbaensis,34701-2,Convolvulaceae,Bonamia,corumbaensis,spec.,"Anexos Mem. Inst. Butantan, Secc. Bot. 1, Fasc. 6: 45, pl. 3. 1922 ","Anexos Mem. Inst. Butantan, Secc. Bot.",1922,Brazil (Southern America),NA,NA,www.ipni.org/n/34701-2,tax_nov,IPNI,NA
Bonamia eustachioi,632873,Bonamia eustachioi,77234103-1,Convolvulaceae,Bonamia,eustachioi,spec.,Brittonia 73(2): 205. 2021 [22 Mar 2021] [epublished],Brittonia,2021,"Bahia (Brazil Northeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",NA,"doi:10.1007/s12228-021-09662-z The specific epithet honours the collector Jair Eustáquio Quintino de Faria Júnior, taxonomist and specialist in the flora of the Cerrado.",www.ipni.org/n/77234103-1,tax_nov,IPNI,https://doi.org/10.1007/s12228-021-09662-z
Bonamia krapovickasii,605166,Bonamia krapovickasii,77187233-1,Convolvulaceae,Bonamia,krapovickasii,spec.,Phytotaxa 361(1): 112. 2018 [18 Jul 2018] [epublished],Phytotaxa,2018,"Goiás (Brazil West-Central, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.361.1.9 The specific epithet honours Argentinian botanist Dr. Antonio Krapovickas.,www.ipni.org/n/77187233-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.361.1.9
Bonamia kuhlmannii,28375,Bonamia kuhlmannii,34707-2,Convolvulaceae,Bonamia,kuhlmannii,spec.,"Anexos Mem. Inst. Butantan, Secc. Bot. 1, Fasc. 6: 44, pl. 2. 1922 ","Anexos Mem. Inst. Butantan, Secc. Bot.",1922,Brazil (Southern America),NA,NA,www.ipni.org/n/34707-2,tax_nov,IPNI,NA
Bonamia linearifolia,607059,Bonamia linearifolia,77194150-1,Convolvulaceae,Bonamia,linearifolia,spec.,Kew Bull. 74(1)-10: 2. 2019 [15 Mar 2019] [epublished],Kew Bull.,2019,"Tocantins (Brazil North, Brazil, Southern America);Goiás (Brazil West-Central, Brazil, Southern America);",NA,doi:10.1007/S12225-019-9798-1,www.ipni.org/n/77194150-1,tax_nov,IPNI,https://doi.org/10.1007/S12225-019-9798-1
Calonyction pavonii,126008,Calonyction pavonii,42713-2,Convolvulaceae,Calonyction,pavonii,spec.,"Bull. Herb. Boissier 5: 1048, pl. 17, 18. 1897 ",Bull. Herb. Boissier,1897,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=1048&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/49730&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/42713-2,tax_nov,IPNI,NA
Calycobolus lanulosus,16949,Calycobolus lanulosus,42964-2,Convolvulaceae,Calycobolus,lanulosus,spec.,Ann. Missouri Bot. Gard. 58: 243. 1971 ,Ann. Missouri Bot. Gard.,1971,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/16159104&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/42964-2,tax_nov,IPNI,NA
Calystegia brummittii,281174,Calystegia brummittii,77133610-1,Convolvulaceae,Calystegia,brummittii,spec.,Phytotaxa 135(1): 27. 2013 [1 Oct 2013] [epublished],Phytotaxa,2013,"Santa Catarina (Brazil South, Brazil, Southern America);Rio Grande do Sul (Brazil South, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.135.1.4,www.ipni.org/n/77133610-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.135.1.4
Calystegia discolor,126014,Calystegia discolor,43554-2,Convolvulaceae,Calystegia,discolor,spec.,"Bot. Jahrb. Syst. 23(5, Beibl. 57): 42. 1897 [27 Aug 1897] ",Bot. Jahrb. Syst.,1897,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/207955&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/43554-2,tax_nov,IPNI,NA
Calystegia glaziovii,126015,Calystegia glaziovii,43563-2,Convolvulaceae,Calystegia,glaziovii,spec.,"Bot. Jahrb. Syst. 23(5, Beibl. 57): 41. 1897 [27 Aug 1897] ",Bot. Jahrb. Syst.,1897,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/207954&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/43563-2,tax_nov,IPNI,NA
Convolvulus bifidus,290441,Convolvulus bifidus,64500-2,Convolvulaceae,Convolvulus,bifidus,spec.,Fl. Flumin. 71. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=71&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,later homonym (non Vahl 1794); replaced by Ipomoea velloziana Mart. 1838.,www.ipni.org/n/64500-2,tax_nov,IPNI,NA
Convolvulus ensifolius,281172,Convolvulus ensifolius,77133611-1,Convolvulaceae,Convolvulus,ensifolius,spec.,Phytotaxa 135(1): 29. 2013 [1 Oct 2013] [epublished],Phytotaxa,2013,"Rio Grande do Sul (Brazil South, Brazil, Southern America);Paraná (Brazil South, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.135.1.4,www.ipni.org/n/77133611-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.135.1.4
Convolvulus igneus,603672,Convolvulus igneus,266375-1,Convolvulaceae,Convolvulus,igneus,spec.,"Gött. Gel. Anz. 1821(2, no. 72): 716, n. 36. [5 May 1821] ",Gött. Gel. Anz.,1821,Brazil (Southern America),NA,NA,www.ipni.org/n/266375-1,tax_nov,IPNI,NA
Convolvulus ipomoea,125967,Convolvulus ipomoea,64558-2,Convolvulaceae,Convolvulus,ipomoea,spec.,Fl. Flumin. 72. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=72&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/64558-2,tax_nov,IPNI,NA
Convolvulus mattogrossensis,621151,Convolvulus mattogrossensis,64586-2,Convolvulaceae,Convolvulus,mattogrossensis,spec.,Revis. Gen. Pl. 3[3]: 214. 1898 [28 Sep 1898] ,Revis. Gen. Pl.,1898,"Mato Grosso (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/3433&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/64586-2,tax_nov,IPNI,NA
Convolvulus praelongus,28378,Convolvulus praelongus,64634-2,Convolvulaceae,Convolvulus,praelongus,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 403. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),NA,NA,www.ipni.org/n/64634-2,tax_nov,IPNI,NA
Cuscuta bracteata,109222,Cuscuta bracteata,72773-2,Convolvulaceae,Cuscuta,bracteata,spec.,Trans. Acad. Sci. St. Louis 1: 509. 1859 ,Trans. Acad. Sci. St. Louis,1859,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1859&rft.spage=509&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/42204&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/72773-2,tax_nov,IPNI,NA
Cuscuta burrellii,290293,Cuscuta burrellii,72775-2,Convolvulaceae,Cuscuta,burrellii,spec.,"Los Angeles County Mus. Contr. Sci. no. 3: [1], fig. 1957 ",Los Angeles County Mus. Contr. Sci.,1957,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/72775-2,tax_nov,IPNI,NA
Cuscuta corniculata,25377,Cuscuta corniculata,72799-2,Convolvulaceae,Cuscuta,corniculata,spec.,Trans. Acad. Sci. St. Louis 1: 504. 1859 ,Trans. Acad. Sci. St. Louis,1859,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1859&rft.spage=504&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/42204&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/72799-2,tax_nov,IPNI,NA
Cuscuta globosa,6980,Cuscuta globosa,72845-2,Convolvulaceae,Cuscuta,globosa,spec.,"J. Linn. Soc., Bot. 27: 48. 1890 ","J. Linn. Soc., Bot.",1890,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1890&rft.spage=48&rft.volume=27&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/72845-2,tax_nov,IPNI,NA
Cuscuta goyaziana,109221,Cuscuta goyaziana,72847-2,Convolvulaceae,Cuscuta,goyaziana,spec.,"Amer. J. Bot. 9(10): 568, pl. 3. 1923 [Dec 1922 publ. 10 Jan 1923] ",Amer. J. Bot.,1923,Brazil (Southern America),NA,NA,www.ipni.org/n/72847-2,tax_nov,IPNI,NA
