name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Begonia lorenzii,608638,Begonia lorenzii,77205492-1,Begoniaceae,Begonia,lorenzii,spec.,Phytotaxa 432(1): 39. 2020 [5 Feb 2020] [epublished],Phytotaxa,2020,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.432.1.4 The specific epithet honours Harri Lorenzi, agronomist and botanist of the Jardim Botânico Plantarum, for his input to the study of flora of Brazil and to the ex-situ conservation of Brazilian Begonia species.",www.ipni.org/n/77205492-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.432.1.4
Begonia lossiae,290485,Begonia lossiae,77095078-1,Begoniaceae,Begonia,lossiae,spec.,Rodriguésia 59(1): 156 (158-159; fig. 2). 2008 ,Rodriguésia,2008,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77095078-1,tax_nov,IPNI,NA
Begonia lunaris,5661,Begonia lunaris,77095080-1,Begoniaceae,Begonia,lunaris,spec.,Rodriguésia 59(1): 259 (-263; fig. 1). 2008 ,Rodriguésia,2008,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77095080-1,tax_nov,IPNI,NA
Begonia machrisiana,34146,Begonia machrisiana,30730-2,Begoniaceae,Begonia,machrisiana,spec.,"Los Angeles County Mus. Contr. Sci. no. 47:[1], fig. 1. 1961 ",Los Angeles County Mus. Contr. Sci.,1961,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/30730-2,tax_nov,IPNI,NA
Begonia magdalenensis,5664,Begonia magdalenensis,30739-2,Begoniaceae,Begonia,magdalenensis,spec.,"Rodriguésia 9: 19, tab. 3. 1945 ",Rodriguésia,1945,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/30739-2,tax_nov,IPNI,NA
Begonia mamedeana,605521,Begonia mamedeana,77192647-1,Begoniaceae,Begonia,mamedeana,spec.,Phytotaxa 381(1): 87. 2018 [7 Dec 2018] [epublished],Phytotaxa,2018,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);",NA,"doi:10.11646/phytotaxa.381.1.11 The specific epithet honors Dr. Maria Candida Henrique Mamede, a researcher at the Instituto de Botânica, São Paulo State, who dedicated her time to training specialists in the family Begoniaceae.",www.ipni.org/n/77192647-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.381.1.11
Begonia margaretiana,614710,Begonia margaretiana,77210357-1,Begoniaceae,Begonia,margaretiana,spec.,Phytotaxa 446(1): 72. 2020 [26 May 2020] [epublished],Phytotaxa,2020,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.446.1.9 Epithet is a name Handro gave in homage to Margaret Mee, a great botanical artist who produced hundreds of botanical paintings as a result of her exploration of the flora of Brazil.",www.ipni.org/n/77210357-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.446.1.9
Begonia matogrossensis,34147,Begonia matogrossensis,318904-2,Begoniaceae,Begonia,matogrossensis,spec.,"Selbyana 20(1): 17 (-19, fig. 3). 1999 ",Selbyana,1999,"Rio Jurena, Cachoeira Sao Lorenco, plantas sobre rochas secas entre fendas de pedras, Mato Grosso (Brazil, Southern America)",NA,[Gandhi 21 Oct 1999],www.ipni.org/n/318904-2,tax_nov,IPNI,NA
Begonia mattos-silvae,34148,Begonia mattos-silvae,318905-2,Begoniaceae,Begonia,mattos-silvae,spec.,"Selbyana 20(1): 19 (-21, fig. 4). 1999 ",Selbyana,1999,"Itamaraju, Fazenda Pau-brasil, ca. 5 km ao NW de Itamaraju, 17°1'S, 39°33'W, regiao de mata higrofila Sul Baiana, plantacao de cacau, afloramento de rochas na area, Bahia (Brazil, Southern America)",NA,[Gandhi 21 Oct 1999],www.ipni.org/n/318905-2,tax_nov,IPNI,NA
Begonia mayasiana,604294,Begonia mayasiana,30747-2,Begoniaceae,Begonia,mayasiana,spec.,"Publ. Mus. Hist. Nat. Javier Prado, Ser. B, Bot. 17: 7. 1964 ","Publ. Mus. Hist. Nat. Javier Prado, Ser. B, Bot.",1964,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/30747-2,tax_nov,IPNI,NA
Begonia medeirosii,606947,Begonia medeirosii,77202996-1,Begoniaceae,Begonia,medeirosii,spec.,"Phytotaxa 423(2): 105. 2019 [4 Nov 2019] [epublished] , as 'medeiroii'",Phytotaxa,2019,"Santa Catarina (Brazil South, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.423.2.7 The epithet is a reference to Alexandre Medeiros, a botanist and naturalist who has been dedicated to the conservation of the flora of the Santa Catarina state.",www.ipni.org/n/77202996-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.423.2.7
