name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Mostuea brasiliensis,83902,Antonia ovata,545655-1,Loganiaceae,Antonia,ovata,spec.,"Pl. Bras. Icon. Descr. 2: 14, t. 109. [1828-1829] ",Pl. Bras. Icon. Descr.,NA,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.spage=14&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/545655-1,tax_nov,IPNI,NA
Mostuea muricata,7745,Bonyunia aquatica,34787-2,Loganiaceae,Bonyunia,aquatica,spec.,Arq. Inst. Biol. Veg. 1(3): 211. 1935 [Aug 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=3&rft.spage=211&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/34787-2,tax_nov,IPNI,NA
Potalia coronata,84500,Bonyunia magnifica,77104861-1,Loganiaceae,Bonyunia,magnifica,spec.,"Ann. Missouri Bot. Gard. 96(4): 553 (-554; figs., map). 2009 [30 Dec 2009] ",Ann. Missouri Bot. Gard.,2009,"Amazonas (Brazil North, Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/40331399&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/77104861-1,tax_nov,IPNI,NA
Potalia maguireorum,111289,Bonyunia venusta,77104865-1,Loganiaceae,Bonyunia,venusta,spec.,"Ann. Missouri Bot. Gard. 96(4): 561 (figs., map). 2009 [30 Dec 2009] ",Ann. Missouri Bot. Gard.,2009,"Amazonas (Brazil North, Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/40331407&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/77104865-1,tax_nov,IPNI,NA
Antonia ovata,19309,Mostuea brasiliensis,164520-2,Loganiaceae,Mostuea,brasiliensis,spec.,Arch. Jard. Bot. Rio de Janeiro 1: 53. 1915 ,Arch. Jard. Bot. Rio de Janeiro,1915,Brazil (Southern America),NA,NA,www.ipni.org/n/164520-2,tax_nov,IPNI,NA
Bonyunia aquatica,79166,Mostuea muricata,70029814-1,Loganiaceae,Mostuea,muricata,spec.,Novon 13(3): 325. 2003 ,Novon,2003,"São Paulo (Brazil Southeast, Brazil, Southern America);Mato Grosso (Brazil West-Central, Brazil, Southern America);",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/643495&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/70029814-1,tax_nov,IPNI,NA
Bonyunia magnifica,583443,Potalia coronata,77062954-1,Loganiaceae,Potalia,coronata,spec.,Syst. Bot. 29(3): 679 (-681; fig.). 2004 [27 Aug 2004] ,Syst. Bot.,2004,"Amazonas (Brazil North, Brazil, Southern America);Colombia (Western South America, Southern America);Peru (Western South America, Southern America);",NA,NA,www.ipni.org/n/77062954-1,tax_nov,IPNI,NA
Bonyunia venusta,583444,Potalia maguireorum,317044-2,Loganiaceae,Potalia,maguireorum,spec.,"Harvard Pap. Bot. 3: 189 (-191, fig. 3). 1998 ",Harvard Pap. Bot.,1998,"Rio Negro, Rio Marie, ca. 30 km above mouth, village Macobeta, moist forest by river, Amazonas (Brazil, Southern America)",NA,[Gandhi 4 Jan 1998],www.ipni.org/n/317044-2,tax_nov,IPNI,NA
Spigelia aceifolia,30247,Spigelia aceifolia,242169-2,Loganiaceae,Spigelia,aceifolia,spec.,Ann. Missouri Bot. Gard. 37: 404. 1950 ,Ann. Missouri Bot. Gard.,1950,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/20099166&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/242169-2,tax_nov,IPNI,NA
Spigelia alborubra,613992,Spigelia alborubra,77197934-1,Loganiaceae,Spigelia,alborubra,spec.,Phytotaxa 404(4): 148. 2019 [21 May 2019] [epublished],Phytotaxa,2019,"Pernambuco (Brazil Northeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.404.4.3,www.ipni.org/n/77197934-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.404.4.3
