name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Buchenavia callistachya,78071,Buchenavia callistachya,37619-2,Combretaceae,Buchenavia,callistachya,spec.,Arq. Inst. Biol. Veg. 2(1): 64. 1935 [Sep 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=64&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/37619-2,tax_nov,IPNI,NA
Buchenavia congesta,22502,Buchenavia congesta,37620-2,Combretaceae,Buchenavia,congesta,spec.,Trop. Woods no. 90: 24. 1947 ,Trop. Woods,1947,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/37620-2,tax_nov,IPNI,NA
Buchenavia corrugata,78072,Buchenavia corrugata,37621-2,Combretaceae,Buchenavia,corrugata,spec.,Arch. Jard. Bot. Rio de Janeiro 4: 150. 1925 ,Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),NA,NA,www.ipni.org/n/37621-2,tax_nov,IPNI,NA
Buchenavia discolor,81915,Buchenavia discolor,37622-2,Combretaceae,Buchenavia,discolor,spec.,Verh. Bot. Vereins Prov. Brandenburg 48: 192. 1907 ,Verh. Bot. Vereins Prov. Brandenburg,1907,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=192&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/37622-2,tax_nov,IPNI,NA
Buchenavia gracilis,284613,Buchenavia gracilis,37625-2,Combretaceae,Buchenavia,gracilis,spec.,Bull. Soc. Bot. France 54(Mém. 3c): 203. 1908 ,Bull. Soc. Bot. France,1908,Brazil (Southern America),NA,NA,www.ipni.org/n/37625-2,tax_nov,IPNI,NA
Buchenavia grandis,22503,Buchenavia grandis,37626-2,Combretaceae,Buchenavia,grandis,spec.,Arch. Jard. Bot. Rio de Janeiro 4: 148. 1925 ,Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),NA,NA,www.ipni.org/n/37626-2,tax_nov,IPNI,NA
Buchenavia hoehneana,103097,Buchenavia hoehneana,37627-2,Combretaceae,Buchenavia,hoehneana,spec.,"Loefgrenia 21: [1], fig. 1967 ",Loefgrenia,1967,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/37627-2,tax_nov,IPNI,NA
Buchenavia huberi,78073,Buchenavia huberi,37628-2,Combretaceae,Buchenavia,huberi,spec.,Bol. Tecn. Inst. Agron. N. no. 4: 24. 1945 ,Bol. Tecn. Inst. Agron. N.,1945,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/37628-2,tax_nov,IPNI,NA
Buchenavia igarataensis,597305,Buchenavia igarataensis,37629-2,Combretaceae,Buchenavia,igarataensis,spec.,Loefgrenia no. 24: 1. 1967 ,Loefgrenia,1967,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/37629-2,tax_nov,IPNI,NA
Buchenavia kleinii,6894,Buchenavia kleinii,37630-2,Combretaceae,Buchenavia,kleinii,spec.,Ann. Mag. Nat. Hist. (ser. 12) 6: 400. 1953 ,Ann. Mag. Nat. Hist.,1953,"Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/37630-2,tax_nov,IPNI,NA
