name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Xyris lucida,Xyridaceae,Xyris,lucida,spec.,"Ark. Bot. 13, no. 3: 98. 1913 ",Ark. Bot.,1913,Brazil (Southern America),270093-2,NA,NA,www.ipni.org/n/270093-2,tax_nov,IPNI,NA
Xyris luetzelburgii,Xyridaceae,Xyris,luetzelburgii,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 9: 399. 1925 ,Notizbl. Bot. Gart. Berlin-Dahlem,1925,Brazil (Southern America),270094-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=399&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270094-2,tax_nov,IPNI,NA
Xyris lutescens,Xyridaceae,Xyris,lutescens,spec.,"Ann. Missouri Bot. Gard. 75(1): 359, fig. 1988 [31 May 1988] ",Ann. Missouri Bot. Gard.,1988,Brazil (Southern America),287124-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/27277058&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/287124-2,tax_nov,IPNI,NA
Xyris machrisiana,Xyridaceae,Xyris,machrisiana,spec.,"Los Angeles County Mus. Contr. Sci. no. 30: 13, fig. 6, 7. 1959 ",Los Angeles County Mus. Contr. Sci.,1959,"Goiás (Brazil, Southern America)",270097-2,NA,NA,www.ipni.org/n/270097-2,tax_nov,IPNI,NA
Xyris maparecida,Xyridaceae,Xyris,maparecida,spec.,"Fl. Distrito Federal, Brasil 11: 147. 2013 [2014 publ. 2013] ","Fl. Distrito Federal, Brasil",2013,"Brasília Distrito Federal (Brazil West-Central, Brazil, Southern America)",77143232-1,NA,NA,www.ipni.org/n/77143232-1,tax_nov,IPNI,NA
Xyris megapotamica,Xyridaceae,Xyris,megapotamica,spec.,Repert. Spec. Nov. Regni Veg. 3: 111. 1906 ,Repert. Spec. Nov. Regni Veg.,1906,Brazil (Southern America),270102-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/233363&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270102-2,tax_nov,IPNI,NA
Xyris melanopoda,Xyridaceae,Xyris,melanopoda,spec.,"J. Wash. Acad. Sci. 44: 311, fig. 1, g-k. 1954 ",J. Wash. Acad. Sci.,1954,"Minas Gerais (Brazil, Southern America)",270103-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=311&rft.volume=44&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270103-2,tax_nov,IPNI,NA
Xyris mello-barretoi,Xyridaceae,Xyris,mello-barretoi,spec.,"J. Wash. Acad. Sci. 44: 311, fig. 1, 1-p. 1954 ",J. Wash. Acad. Sci.,1954,"Minas Gerais (Brazil, Southern America)",270104-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=311&rft.volume=44&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270104-2,tax_nov,IPNI,NA
Xyris membranibracteata,Xyridaceae,Xyris,membranibracteata,spec.,"Bradea 3(34): 273 (-274), fig. 1982 ",Bradea,1982,"Bahia (Brazil, Southern America)",270105-2,NA,NA,www.ipni.org/n/270105-2,tax_nov,IPNI,NA
Xyris mertensiana,Xyridaceae,Xyris,mertensiana,spec.,"Ark. Bot. 13, no. 3: 69. 1913 ",Ark. Bot.,1913,Brazil (Southern America),270106-2,NA,NA,www.ipni.org/n/270106-2,tax_nov,IPNI,NA
Xyris mexiae,Xyridaceae,Xyris,mexiae,spec.,"Ark. Bot. 25A, no. 12: 13. 1933 ",Ark. Bot.,1933,"Minas Gerais (Brazil, Southern America)",270107-2,NA,NA,www.ipni.org/n/270107-2,tax_nov,IPNI,NA
Xyris moraesii,Xyridaceae,Xyris,moraesii,spec.,"Proc. Biol. Soc. Washington 73: 251, fig. 5. 1960 ",Proc. Biol. Soc. Washington,1960,"Paraíba (Brazil, Southern America)",270115-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1960&rft.spage=251&rft.volume=73&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270115-2,tax_nov,IPNI,NA
Xyris morii,Xyridaceae,Xyris,morii,spec.,"Bradea 3(34): 275 (-276), fig. 1982 ",Bradea,1982,"Bahia (Brazil, Southern America)",270116-2,NA,NA,www.ipni.org/n/270116-2,tax_nov,IPNI,NA
Xyris mucujensis,Xyridaceae,Xyris,mucujensis,spec.,"Bradea 3(34): 276 (-277), fig. 1982 ",Bradea,1982,"Bahia (Brazil, Southern America)",270117-2,NA,NA,www.ipni.org/n/270117-2,tax_nov,IPNI,NA
Xyris nanuzae,Xyridaceae,Xyris,nanuzae,spec.,Rodriguésia 61(1): 91 (fig. 4). 2010 [before 15 Dec 2010] ,Rodriguésia,2010,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77112002-1,NA,NA,www.ipni.org/n/77112002-1,tax_nov,IPNI,NA
Xyris neglecta,Xyridaceae,Xyris,neglecta,spec.,Kongl. Svenska Vetensk.-Akad. Handl. 24(14): 45. 1892 ,Kongl. Svenska Vetensk.-Akad. Handl.,1892,Brazil (Southern America),270120-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1892&rft.issue=14&rft.spage=45&rft.volume=24&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/270120-2,tax_nov,IPNI,NA
Xyris nervata,Xyridaceae,Xyris,nervata,spec.,Phytotaxa 204(3): 215. 2015 [2 Apr 2015] [epublished],Phytotaxa,2015,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77146184-1,NA,doi:10.11646/phytotaxa.204.3.4,www.ipni.org/n/77146184-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.204.3.4
Xyris nigra,Xyridaceae,Xyris,nigra,spec.,Brittonia 66(1): 43. 2013 [9 Jul 2013] [epublished],Brittonia,2013,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77143245-1,NA,doi:10.1007/s12228-013-9306-0,www.ipni.org/n/77143245-1,tax_nov,IPNI,https://doi.org/10.1007/s12228-013-9306-0
