name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Erythroxylum catharinense,Erythroxylaceae,Erythroxylum,catharinense,spec.,"Fl. Ilustr. Catarin. fasc. ERIT: 41 (-44), fig. 1980 ",Fl. Ilustr. Catarin.,1980,Brazil (Southern America),96906-2,NA,NA,www.ipni.org/n/96906-2,tax_nov,IPNI,NA
Erythroxylum cearense,Erythroxylaceae,Erythroxylum,cearense,spec.,Bol. Mus. Nac. Rio de Janeiro 1: 29. 1923 ,Bol. Mus. Nac. Rio de Janeiro,1923,Brazil (Southern America),96907-2,NA,NA,www.ipni.org/n/96907-2,tax_nov,IPNI,NA
Erythroxylum cincinnatum,Erythroxylaceae,Erythroxylum,cincinnatum,spec.,"Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 357 (t. 2, figs. 20, 26). 1840 Beitr. Erythroxylon 77. 1840.",Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,"Serra dos Orgaos, Rio de Janeiro (Brazil, Southern America)",330130-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=357&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330130-2,tax_nov,IPNI,NA
Erythroxylum citrifolium,Erythroxylaceae,Erythroxylum,citrifolium,spec.,Fl. Bras. Merid. (A. St.-Hil.). 2: 94. 1829 ,Fl. Bras. Merid. (A. St.-Hil.).,1829,"Villa Boa, Goiás (Brazil, Southern America)",330131-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=94&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330131-2,tax_nov,IPNI,NA
Erythroxylum coelophlebium,Erythroxylaceae,Erythroxylum,coelophlebium,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 396. 1840 Beitr. Erythroxylon 116. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,"Sao Sebastiao, in hills and humid woods, Rio de Janeiro (Brazil, Southern America)",330133-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=396&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330133-2,tax_nov,IPNI,NA
Erythroxylum columbinum,Erythroxylaceae,Erythroxylum,columbinum,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 379. 1840 Beitr. Erythroxylon 99. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,"Bahia (Brazil, Southern America)",330134-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=379&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330134-2,tax_nov,IPNI,NA
Erythroxylum compressum,Erythroxylaceae,Erythroxylum,compressum,spec.,Fl. Bras. (Martius) 12(1): 163. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Bahia (Brazil, Southern America)",330135-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144466&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330135-2,tax_nov,IPNI,NA
Erythroxylum confertifolium,Erythroxylaceae,Erythroxylum,confertifolium,spec.,Phytotaxa 600(2): 56. 2023 [21 Jun 2023] [epublished],Phytotaxa,2023,"Goiás (Brazil West-Central, Brazil, Southern America)",77321841-1,NA,"doi:10.11646/phytotaxa.600.2.1 Etymology: the specific epithet is derived from the Latin 'confertus' + 'folium', meaning 'dense foliage', alluding to the fact that the new species has dense leaves on the branches.",www.ipni.org/n/77321841-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.600.2.1
Erythroxylum cordato-ovatum,Erythroxylaceae,Erythroxylum,cordato-ovatum,spec.,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 418. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,Brazil (Southern America),96922-2,NA,NA,www.ipni.org/n/96922-2,tax_nov,IPNI,NA
Erythroxylum cryptanthum,Erythroxylaceae,Erythroxylum,cryptanthum,spec.,Pflanzenr. (Engler) IV. 134: 110. 1907 ,Pflanzenr. (Engler),1907,"Rio de Janeiro (Brazil, Southern America)",96925-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=110&rft.volume=134&rft_id=http://www.biodiversitylibrary.org/bibliography/250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/96925-2,tax_nov,IPNI,NA
