name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Lobelia brasiliensis,28240,Lobelia brasiliensis,1005409-1,Campanulaceae,Lobelia,brasiliensis,spec.,Novon 8(4): 457. 1998 ,Novon,1998,Brazil West-central (Brasília Distrito Federal).,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/640718&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1005409-1,tax_nov,IPNI,NA
Lobelia glazioviana,34577,Lobelia glazioviana,142203-2,Campanulaceae,Lobelia,glazioviana,spec.,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1895: 69. 1896 ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1896,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1896&rft.spage=69&rft.volume=1895&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/142203-2,tax_nov,IPNI,NA
Lobelia ignea,47587,Lobelia ignea,142232-2,Campanulaceae,Lobelia,ignea,spec.,Fl. Flumin. Icon. 8: t. 158. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),NA,[Gandhi 9 Jan 1998],www.ipni.org/n/142232-2,tax_nov,IPNI,NA
Lobelia imperialis,16688,Lobelia imperialis,142236-2,Campanulaceae,Lobelia,imperialis,spec.,Revista Sudamer. Bot. 2: 94. 1935 ,Revista Sudamer. Bot.,1935,Brazil (Southern America),NA,NA,www.ipni.org/n/142236-2,tax_nov,IPNI,NA
Lobelia langeana,6637,Lobelia langeana,142259-2,Campanulaceae,Lobelia,langeana,spec.,"Ark. Bot. 9, no. 15: 18, pl. 8. 1910 ",Ark. Bot.,1910,Brazil (Southern America),NA,NA,www.ipni.org/n/142259-2,tax_nov,IPNI,NA
Lobelia paranaensis,34581,Lobelia paranaensis,142319-2,Campanulaceae,Lobelia,paranaensis,spec.,Tribuna Farm. 32: 5. 1964 ,Tribuna Farm.,1964,"Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/142319-2,tax_nov,IPNI,NA
Lobelia santos-limae,34583,Lobelia santos-limae,142374-2,Campanulaceae,Lobelia,santos-limae,spec.,"Rodriguésia 10, no. 20: 46, tab. 7. 1947 ",Rodriguésia,1947,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/142374-2,tax_nov,IPNI,NA
Lobelia stellfeldii,34584,Lobelia stellfeldii,142413-2,Campanulaceae,Lobelia,stellfeldii,spec.,Tribuna Farm. 32: 6. 1964 ,Tribuna Farm.,1964,"Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/142413-2,tax_nov,IPNI,NA
Lobelia zahlbruckneri,47630,Lobelia zahlbruckneri,142447-2,Campanulaceae,Lobelia,zahlbruckneri,spec.,Repert. Spec. Nov. Regni Veg. 19: 387. 1924 ,Repert. Spec. Nov. Regni Veg.,1924,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=387&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/142447-2,tax_nov,IPNI,NA
Siphocampylus baccae,604026,Siphocampylus baccae,77158780-1,Campanulaceae,Siphocampylus,baccae,spec.,Phytotaxa 278(3): 244. 2016 [12 Oct 2016] [epublished],Phytotaxa,2016,"Santa Catarina (Brazil South, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.278.3.4 the epithet is a reference to Lauro Eduardo Bacca (Universidade Regional de Blumenau; born 1951),www.ipni.org/n/77158780-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.278.3.4
Siphocampylus capribarba,34588,Siphocampylus capribarba,236704-2,Campanulaceae,Siphocampylus,capribarba,spec.,Repert. Spec. Nov. Regni Veg. 19: 254. 1924 ,Repert. Spec. Nov. Regni Veg.,1924,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=254&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/236704-2,tax_nov,IPNI,NA
Siphocampylus densidentatus,34590,Siphocampylus densidentatus,236732-2,Campanulaceae,Siphocampylus,densidentatus,spec.,Repert. Spec. Nov. Regni Veg. 29: 79. 1931 ,Repert. Spec. Nov. Regni Veg.,1931,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1931&rft.spage=79&rft.volume=29&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/236732-2,tax_nov,IPNI,NA
Siphocampylus humilis,34594,Siphocampylus humilis,236791-2,Campanulaceae,Siphocampylus,humilis,spec.,"Pflanzenr. (Engler) IV, 276b (Heft 107): 332. 1953 ",Pflanzenr. (Engler),1953,Brazil (Minas Geraes) &amp; Ecuador,NA,NA,www.ipni.org/n/236791-2,tax_nov,IPNI,NA
Siphocampylus lauroanus,6643,Siphocampylus lauroanus,236812-2,Campanulaceae,Siphocampylus,lauroanus,spec.,"Arq. Bot. Estado Sao Paulo (n. s.) 3: 263, tab. 66. 1962 ",Arq. Bot. Estado Sao Paulo,1962,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/236812-2,tax_nov,IPNI,NA
Siphocampylus nebularis,622004,Siphocampylus nebularis,77211663-1,Campanulaceae,Siphocampylus,nebularis,spec.,Syst. Bot. 45(3): 681. 2020 [11 Aug 2020] [epublished],Syst. Bot.,2020,"Paraná (Brazil South, Brazil, Southern America)",NA,"doi:10.1600/036364420X15935294613455 The specific epithet refers to the habitat of this species, the cloud forests of Serra do Mar mountain range.",www.ipni.org/n/77211663-1,tax_nov,IPNI,https://doi.org/10.1600/036364420X15935294613455
Siphocampylus queluzensis,34597,Siphocampylus queluzensis,236892-2,Campanulaceae,Siphocampylus,queluzensis,spec.,Revista Sudamer. Bot. 2: 91. 1935 ,Revista Sudamer. Bot.,1935,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/236892-2,tax_nov,IPNI,NA
Siphocampylus sevegnaniae,604027,Siphocampylus sevegnaniae,77158781-1,Campanulaceae,Siphocampylus,sevegnaniae,spec.,Phytotaxa 278(3): 248. 2016 [12 Oct 2016] [epublished],Phytotaxa,2016,"Santa Catarina (Brazil South, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.278.3.4 the epithet pays homage to the late botanist Lúcia Sevegnani (1958–2015), who for many years greatly contributed to the knowledge of the flora of SC",www.ipni.org/n/77158781-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.278.3.4
Siphocampylus sulfureus,6645,Siphocampylus sulfureus,236935-2,Campanulaceae,Siphocampylus,sulfureus,spec.,Repert. Spec. Nov. Regni Veg. 22: 213. 1926 ,Repert. Spec. Nov. Regni Veg.,1926,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1926&rft.spage=213&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/236935-2,tax_nov,IPNI,NA
