name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Dioscorea piratinyensis,Dioscoreaceae,Dioscorea,piratinyensis,spec.,Repert. Spec. Nov. Regni Veg. 22: 346. 1926 ,Repert. Spec. Nov. Regni Veg.,1926,Brazil (Southern America),81010-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1926&rft.spage=346&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81010-2,tax_nov,IPNI,NA
Dioscorea planistipulosa,Dioscoreaceae,Dioscorea,planistipulosa,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 204. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81012-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=204&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81012-2,tax_nov,IPNI,NA
Dioscorea plantaginifolia,Dioscoreaceae,Dioscorea,plantaginifolia,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 211. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81014-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=211&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81014-2,tax_nov,IPNI,NA
Dioscorea psammophila,Dioscoreaceae,Dioscorea,psammophila,spec.,Repert. Spec. Nov. Regni Veg. 38: 120. 1935 ,Repert. Spec. Nov. Regni Veg.,1935,"Bahia (Brazil, Southern America)",81027-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=120&rft.volume=38&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81027-2,tax_nov,IPNI,NA
Dioscorea puncticulata,Dioscoreaceae,Dioscorea,puncticulata,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 55. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81030-2,NA,NA,www.ipni.org/n/81030-2,tax_nov,IPNI,NA
Dioscorea quinquelobata,Dioscoreaceae,Dioscorea,quinquelobata,spec.,Fl. Flumin. Icon. 10: t. 128. 1831 [dt. 1827; publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),324033-2,NA,NA,www.ipni.org/n/324033-2,tax_nov,IPNI,NA
Dioscorea rajanioides,Dioscoreaceae,Dioscorea,rajanioides,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 186. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81042-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=186&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81042-2,tax_nov,IPNI,NA
Dioscorea regnellii,Dioscoreaceae,Dioscorea,regnellii,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 214. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81045-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=214&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81045-2,tax_nov,IPNI,NA
Dioscorea riedelii,Dioscoreaceae,Dioscorea,riedelii,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 213. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81053-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=213&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81053-2,tax_nov,IPNI,NA
Dioscorea rumicoides,Dioscoreaceae,Dioscorea,rumicoides,spec.,Fl. Bras. (Martius) 3(1): 42. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Rio de Janeiro (Brazil, Southern America)",323922-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135478&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323922-2,tax_nov,IPNI,NA
Dioscorea sabarensis,Dioscoreaceae,Dioscorea,sabarensis,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 241. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81058-2,NA,NA,www.ipni.org/n/81058-2,tax_nov,IPNI,NA
Dioscorea samydea,Dioscoreaceae,Dioscorea,samydea,spec.,Fl. Bras. (Martius) 3(1): 33. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),324027-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324027-2,tax_nov,IPNI,NA
Dioscorea sanpaulensis,Dioscoreaceae,Dioscorea,sanpaulensis,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 57. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81064-2,NA,NA,www.ipni.org/n/81064-2,tax_nov,IPNI,NA
Dioscorea santosensis,Dioscoreaceae,Dioscorea,santosensis,spec.,Repert. Spec. Nov. Regni Veg. 21: 77. 1925 ,Repert. Spec. Nov. Regni Veg.,1925,Brazil (Southern America),81066-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=77&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81066-2,tax_nov,IPNI,NA
Dioscorea schwackei,Dioscoreaceae,Dioscorea,schwackei,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 195. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81069-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=195&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81069-2,tax_nov,IPNI,NA
Dioscorea secunda,Dioscoreaceae,Dioscorea,secunda,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 350. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81071-2,NA,NA,www.ipni.org/n/81071-2,tax_nov,IPNI,NA
Dioscorea sellowiana,Dioscoreaceae,Dioscorea,sellowiana,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 198. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81072-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=198&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81072-2,tax_nov,IPNI,NA
Dioscorea similis,Dioscoreaceae,Dioscorea,similis,spec.,Repert. Spec. Nov. Regni Veg. 21: 78. 1925 ,Repert. Spec. Nov. Regni Veg.,1925,Brazil (Southern America),81076-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=78&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81076-2,tax_nov,IPNI,NA
Dioscorea sincorensis,Dioscoreaceae,Dioscorea,sincorensis,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 186. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,"Bahia (Brazil, Southern America)",81077-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=186&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81077-2,tax_nov,IPNI,NA
Dioscorea sinuata,Dioscoreaceae,Dioscorea,sinuata,spec.,Fl. Flumin. Icon. 10: t. 129. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),323924-2,NA,NA,www.ipni.org/n/323924-2,tax_nov,IPNI,NA
Dioscorea sphaeroidea,Dioscoreaceae,Dioscorea,sphaeroidea,spec.,Phytotaxa 163(4): 230. 2014 [28 Mar 2014] [epublished],Phytotaxa,2014,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",77140303-1,NA,doi:10.11646/phytotaxa.163.4.3,www.ipni.org/n/77140303-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.163.4.3
Dioscorea stegelmanniana,Dioscoreaceae,Dioscorea,stegelmanniana,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 203. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81088-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=203&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81088-2,tax_nov,IPNI,NA
Dioscorea stellaris,Dioscoreaceae,Dioscorea,stellaris,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 233. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81089-2,NA,NA,www.ipni.org/n/81089-2,tax_nov,IPNI,NA
Dioscorea stenophylla,Dioscoreaceae,Dioscorea,stenophylla,spec.,Nat. Pflanzenfam. Nachtr. [Engler & Prantl] I(lief. 155-156): 83. 1897 ,Nat. Pflanzenfam. Nachtr. [Engler & Prantl],1897,"Goiás (Brazil, Southern America)",323925-2,NA,nom. subnud.?,www.ipni.org/n/323925-2,tax_nov,IPNI,NA
Dioscorea subhastata,Dioscoreaceae,Dioscorea,subhastata,spec.,Fl. Flumin. Icon. 10: t. 121. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),323926-2,NA,NA,www.ipni.org/n/323926-2,tax_nov,IPNI,NA
Dioscorea tauriglossum,Dioscoreaceae,Dioscorea,tauriglossum,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 350. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81108-2,NA,NA,www.ipni.org/n/81108-2,tax_nov,IPNI,NA
Dioscorea tenuifolia,Dioscoreaceae,Dioscorea,tenuifolia,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 204. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81112-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=204&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81112-2,tax_nov,IPNI,NA
Dioscorea therezopolensis,Dioscoreaceae,Dioscorea,therezopolensis,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 211. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81118-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=211&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81118-2,tax_nov,IPNI,NA
Dioscorea torticaulis,Dioscoreaceae,Dioscorea,torticaulis,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 351. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81122-2,NA,NA,www.ipni.org/n/81122-2,tax_nov,IPNI,NA
Dioscorea traillii,Dioscoreaceae,Dioscorea,traillii,spec.,"Pflanzenr. (Engler) 4, Fam. 43: 75. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),81123-2,NA,NA,www.ipni.org/n/81123-2,tax_nov,IPNI,NA
Dioscorea tubuliflora,Dioscoreaceae,Dioscorea,tubuliflora,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 189. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81135-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=189&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81135-2,tax_nov,IPNI,NA
Dioscorea widgrenii,Dioscoreaceae,Dioscorea,widgrenii,spec.,Repert. Spec. Nov. Regni Veg. 21: 79. 1925 ,Repert. Spec. Nov. Regni Veg.,1925,Brazil (Southern America),81160-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=79&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81160-2,tax_nov,IPNI,NA
Dioscorea wittiana,Dioscoreaceae,Dioscorea,wittiana,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 7: 194. 1917 ,Notizbl. Bot. Gart. Berlin-Dahlem,1917,Brazil (Southern America),81161-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.spage=194&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/81161-2,tax_nov,IPNI,NA
Helmia anomala,Dioscoreaceae,Helmia,anomala,spec.,Enum. Pl. [Kunth] 5: 427. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,Brazil (Southern America),323914-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=427&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323914-2,tax_nov,IPNI,NA
Helmia monadelpha,Dioscoreaceae,Helmia,monadelpha,spec.,Enum. Pl. [Kunth] 5: 421. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,Brazil (Southern America),119929-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=421&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/119929-2,tax_nov,IPNI,NA
