name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Sterigmapetalum obovatum,79673,Sterigmapetalum obovatum,245195-2,Rhizophoraceae,Sterigmapetalum,obovatum,spec.,"Arch. Jard. Bot. Rio de Janeiro 4: 360, pl. 32. 1925 ",Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),NA,NA,www.ipni.org/n/245195-2,tax_nov,IPNI,NA
Sterigmapetalum plumbeum,603195,Sterigmapetalum plumbeum,305951-2,Rhizophoraceae,Sterigmapetalum,plumbeum,spec.,"Novon 5: 226, fig. 1995 ",Novon,1995,"Mun. Sao Gabriel da Cachoeira, Upper Rio Negro, near¹Comunidade Aparecida, opposite mouth of Igarape Tuari,¹0°20'N, 67°19'W, Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/651754&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/305951-2,tax_nov,IPNI,NA
