name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Passiflora pertusa,Passifloraceae,Passiflora,pertusa,spec.,Fl. Flumin. Icon. 9: t. 79. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),324161-2,NA,NA,www.ipni.org/n/324161-2,tax_nov,IPNI,NA
Passiflora phaeocaula,Passifloraceae,Passiflora,phaeocaula,spec.,J. Wash. Acad. Sci. 17: 430. 1927 ,J. Wash. Acad. Sci.,1927,Brazil (Southern America),185119-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1927&rft.spage=430&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185119-2,tax_nov,IPNI,NA
Passiflora picroderma,Passifloraceae,Passiflora,picroderma,spec.,"Pl. Jard. Rio de Janeiro 1: 1, pl. 1. 1891 ",Pl. Jard. Rio de Janeiro,1891,Brazil (Southern America),185121-2,NA,NA,www.ipni.org/n/185121-2,tax_nov,IPNI,NA
Passiflora piligera,Passifloraceae,Passiflora,piligera,spec.,London J. Bot. 1: 173. 1842 ,London J. Bot.,1842,"Rio de Janeiro (Brazil, Southern America)",321951-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1842&rft.spage=173&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 14 Dec 2001],www.ipni.org/n/321951-2,tax_nov,IPNI,NA
Passiflora platystyla,Passifloraceae,Passiflora,platystyla,spec.,J. Bot. 21: 35. 1883 ,J. Bot.,1883,Brazil (Southern America),324156-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/35393059&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324156-2,tax_nov,IPNI,NA
Passiflora porophylla,Passifloraceae,Passiflora,porophylla,spec.,Fl. Flumin. Icon. 9: t. 82. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),324162-2,NA,NA,www.ipni.org/n/324162-2,tax_nov,IPNI,NA
Passiflora pottiae,Passifloraceae,Passiflora,pottiae,spec.,Phytotaxa 103(1): 47. 2013 [28 May 2013] [epublished],Phytotaxa,2013,"Mato Grosso do Sul (Brazil West-Central, Brazil, Southern America)",77129839-1,NA,doi:10.11646/phytotaxa.103.1.3,www.ipni.org/n/77129839-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.103.1.3
Passiflora pyriformis,Passifloraceae,Passiflora,pyriformis,spec.,Prodr. [A. P. de Candolle] 3: 331. 1828 [mid Mar 1828] ,Prodr. [A. P. de Candolle],1828,Brazil (Southern America),324151-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/153133&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324151-2,tax_nov,IPNI,NA
Passiflora quadrifaria,Passifloraceae,Passiflora,quadrifaria,spec.,"Bot. Mag. 13: 66, fig. 1996 ",Bot. Mag.,1996,"Lower Amazon, Jari IBAMA Station, 0°27'S, 52°51'W, 400 m, Brazil (Southern America)",306356-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1996&rft.spage=66&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/307&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"Flowered in cultivation at Royal Botanic Garden, Kew on 26 May 1995,¹Accession No. 1986-283",www.ipni.org/n/306356-2,tax_nov,IPNI,NA
Passiflora racemosa,Passifloraceae,Passiflora,racemosa,spec.,"Trans. Linn. Soc. London 12(1): 71, t. 6. 1818 [dt. 1817; publ. 25 Feb 1818] ",Trans. Linn. Soc. London,1818,Brazil (Southern America),675396-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1818&rft.issue=1&rft.spage=71&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"The publication date (25 Feb 1818) from S. Raphael in Biol. J. Linn. Soc. 2: 61-76 (1970). This differs from that cited in Gen. Index to Trans. Linn. Soc. London, vols. 1-25 (1867).",www.ipni.org/n/675396-1,tax_nov,IPNI,NA
