name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Hypolytrum glomerulatum,Cyperaceae,Hypolytrum,glomerulatum,spec.,Feddes Repert. 113(3-4): 265 (267-269; fig. 4). 2002 [Aug 2002] ,Feddes Repert.,2002,"Mun. Boa Noa: Fazenda Sao José, 8.8 km east of Boa Nova then 1.4 km north of Fazenda road, 14°23'S, 40°8'W, 850-1000 m, Bahia (Brazil, Southern America)",324250-2,NA,NA,www.ipni.org/n/324250-2,tax_nov,IPNI,NA
Hypolytrum hoppioides,Cyperaceae,Hypolytrum,hoppioides,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 51. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),126596-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=51&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126596-2,tax_nov,IPNI,NA
Hypolytrum irriguum,Cyperaceae,Hypolytrum,irriguum,spec.,Fl. Bras. (Martius) 2(1): 68 (-69). 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Rio de Janeiro (Brazil, Southern America)",328710-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134849&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328710-2,tax_nov,IPNI,NA
Hypolytrum jardimii,Cyperaceae,Hypolytrum,jardimii,spec.,Brittonia 54(2): 128 (131; fig. 3). 2002 [25 Jul 2002] ,Brittonia,2002,"Mun. Uruçuca: 7.3 km ao N de Serra Grande, rod. para Itacaré (BA-001), Fazenda Catitú, 14°28'S, 39°8'W, Bahia (Brazil, Southern America)",324179-2,NA,NA,www.ipni.org/n/324179-2,tax_nov,IPNI,NA
Hypolytrum laxum,Cyperaceae,Hypolytrum,laxum,spec.,Enum. Pl. [Kunth] 2: 270. 1837 [1-6 May 1837] ,Enum. Pl. [Kunth],1837,"Brasilia meridionalis, Brazil (Southern America)",323767-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1837&rft.spage=270&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323767-2,tax_nov,IPNI,NA
Hypolytrum loefgrenii,Cyperaceae,Hypolytrum,loefgrenii,spec.,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1894: 239. 1895 ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1895,Brazil (Southern America),126602-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.spage=239&rft.volume=1894&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126602-2,tax_nov,IPNI,NA
Hypolytrum longifolium,Cyperaceae,Hypolytrum,longifolium,spec.,Fl. Bras. (Martius) 2(1): 69. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),328725-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134850&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,invalid (pro syn. of H. scapigerum Nees 1842),www.ipni.org/n/328725-2,tax_nov,IPNI,NA
Hypolytrum lucennoi,Cyperaceae,Hypolytrum,lucennoi,spec.,Feddes Repert. 113(3-4): 267 (-268; fig. 3). 2002 [Aug 2002] ,Feddes Repert.,2002,"Mun. Ubaitaba: estrada Itacaré-Ubaitaba, a 43 km da rodovia BA-001, nos arredores da torre da Embratel, 550 m, 14°20'S, 39°26'W, Bahia (Brazil, Southern America)",324251-2,NA,NA,www.ipni.org/n/324251-2,tax_nov,IPNI,NA
Hypolytrum macrophyllum,Cyperaceae,Hypolytrum,macrophyllum,spec.,Allg. Bot. Z. Syst. 2: 78. 1896 ,Allg. Bot. Z. Syst.,1896,"Rio de Janeiro (Brazil, Southern America)",126606-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1896&rft.spage=78&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/9199&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126606-2,tax_nov,IPNI,NA
Hypolytrum microstachyum,Cyperaceae,Hypolytrum,microstachyum,spec.,"Beitr. Cyper. 1, 23. 1888 ",Beitr. Cyper.,1888,Brazil (Southern America),126607-2,NA,NA,www.ipni.org/n/126607-2,tax_nov,IPNI,NA
Hypolytrum paraense,Cyperaceae,Hypolytrum,paraense,spec.,"Brittonia 54(2): 133 (-135, 129; fig. 5). 2002 [25 Jul 2002] ",Brittonia,2002,"Mun. Marabá: Serra dos Carajás, 13 km from mine head-quarters, Pará (Brazil, Southern America)",324181-2,NA,NA,www.ipni.org/n/324181-2,tax_nov,IPNI,NA
Hypolytrum punctatum,Cyperaceae,Hypolytrum,punctatum,spec.,Fl. Bras. (Martius) 2(1): 66. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),328711-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134848&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328711-2,tax_nov,IPNI,NA
Hypolytrum rigens,Cyperaceae,Hypolytrum,rigens,spec.,Fl. Bras. (Martius) 2(1): 67. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Minas Gerais (Brazil, Southern America)",328712-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134849&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328712-2,tax_nov,IPNI,NA
Hypolytrum rubescens,Cyperaceae,Hypolytrum,rubescens,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 50. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),126611-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=50&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126611-2,tax_nov,IPNI,NA
Hypolytrum scapigerum,Cyperaceae,Hypolytrum,scapigerum,spec.,Fl. Bras. (Martius) 2(1): 69. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Rio de Janeiro (Brazil, Southern America)",328713-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134850&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328713-2,tax_nov,IPNI,NA
Hypolytrum schraderianum,Cyperaceae,Hypolytrum,schraderianum,spec.,Fl. Bras. (Martius) 2(1): 65 (-66). 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),328714-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134848&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/328714-2,tax_nov,IPNI,NA
Hypolytrum selloianum,Cyperaceae,Hypolytrum,selloianum,spec.,Linnaea 37: 134. 1871 ,Linnaea,1871,Brazil (Southern America),323769-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1871&rft.spage=134&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323769-2,tax_nov,IPNI,NA
Hypolytrum stemonifolium,Cyperaceae,Hypolytrum,stemonifolium,spec.,"J. Jap. Bot. 20: 129, fig. 2e-h. 1969 ",J. Jap. Bot.,1969,"Para &amp; Mato Grosso, Brazil (Southern America)",126614-2,NA,NA,www.ipni.org/n/126614-2,tax_nov,IPNI,NA
Hypolytrum strictum,Cyperaceae,Hypolytrum,strictum,spec.,Enum. Pl. [Kunth] 2: 270. 1837 [1-6 May 1837] ,Enum. Pl. [Kunth],1837,"prope Ega, ad fluvium Amazonum, in fossis sylvarum primaevarum, Brazil (Southern America)",323766-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1837&rft.spage=270&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323766-2,tax_nov,IPNI,NA
Hypolytrum supervacuum,Cyperaceae,Hypolytrum,supervacuum,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 50. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),126615-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=50&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126615-2,tax_nov,IPNI,NA
Hypolytrum sylvaticum,Cyperaceae,Hypolytrum,sylvaticum,spec.,Enum. Pl. [Kunth] 2: 270. 1837 [1-6 May 1837] ,Enum. Pl. [Kunth],1837,"prope Ega, ad fluvium Amazonum, in sylvis siccis, Brazil (Southern America)",126616-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1837&rft.spage=270&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126616-2,tax_nov,IPNI,NA
Hypolytrum verticillatum,Cyperaceae,Hypolytrum,verticillatum,spec.,"Darwiniana 16(1-2): 75, fig. 2C, pl. 1. 1970 ",Darwiniana,1970,Brazil (Southern America),126618-2,NA,NA,www.ipni.org/n/126618-2,tax_nov,IPNI,NA
Isolepis albescens,Cyperaceae,Isolepis,albescens,spec.,Linnaea 19: 226. 1846 ,Linnaea,1846,Brazil (Southern America),130624-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/108600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130624-2,tax_nov,IPNI,NA
Isolepis hirtella,Cyperaceae,Isolepis,hirtella,spec.,Mant. 2 (Schultes) 70. 1824 [Jan-Apr 1824] ,Mant. 2 (Schultes),1824,Brazil (Southern America),130644-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=70&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130644-2,tax_nov,IPNI,NA
Isolepis trichoides,Cyperaceae,Isolepis,trichoides,spec.,Mant. 2 (Schultes) 64. 1824 [Jan-Apr 1824] ,Mant. 2 (Schultes),1824,Brazil (Southern America),130667-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=64&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/130667-2,tax_nov,IPNI,NA
Lagenocarpus bracteosus,Cyperaceae,Lagenocarpus,bracteosus,spec.,Repert. Spec. Nov. Regni Veg. 2: 145. 1906 ,Repert. Spec. Nov. Regni Veg.,1906,Brazil (Southern America),134821-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/234115&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134821-2,tax_nov,IPNI,NA
Lagenocarpus brevirostris,Cyperaceae,Lagenocarpus,brevirostris,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 65. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134823-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=65&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134823-2,tax_nov,IPNI,NA
Lagenocarpus ciponensis,Cyperaceae,Lagenocarpus,ciponensis,spec.,Repert. Spec. Nov. Regni Veg. 21: 34. 1925 as Ciponensus,Repert. Spec. Nov. Regni Veg.,1925,Brazil (Southern America),134828-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=34&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134828-2,tax_nov,IPNI,NA
Lagenocarpus compactus,Cyperaceae,Lagenocarpus,compactus,spec.,"Kew Bull. 48(4): 707, fig. 6. 1993 [8 Dec 1993] ",Kew Bull.,1993,"Bahia (Brazil, Southern America)",303461-2,NA,NA,www.ipni.org/n/303461-2,tax_nov,IPNI,NA
Lagenocarpus compositus,Cyperaceae,Lagenocarpus,compositus,spec.,Repert. Spec. Nov. Regni Veg. 18: 87. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134832-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732708&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134832-2,tax_nov,IPNI,NA
Lagenocarpus dusenii,Cyperaceae,Lagenocarpus,dusenii,spec.,Repert. Spec. Nov. Regni Veg. 18: 80. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134839-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732701&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134839-2,tax_nov,IPNI,NA
Lagenocarpus giganteus,Cyperaceae,Lagenocarpus,giganteus,spec.,Repert. Spec. Nov. Regni Veg. 18: 81. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134841-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732702&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134841-2,tax_nov,IPNI,NA
Lagenocarpus inversus,Cyperaceae,Lagenocarpus,inversus,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 64. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134852-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=64&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134852-2,tax_nov,IPNI,NA
Lagenocarpus lapaensis,Cyperaceae,Lagenocarpus,lapaensis,spec.,Repert. Spec. Nov. Regni Veg. 18: 86. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134857-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732707&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134857-2,tax_nov,IPNI,NA
Lagenocarpus mendoncae,Cyperaceae,Lagenocarpus,mendoncae,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 63. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134865-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=63&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134865-2,tax_nov,IPNI,NA
Lagenocarpus oocarpus,Cyperaceae,Lagenocarpus,oocarpus,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 63. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134870-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=63&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134870-2,tax_nov,IPNI,NA
Lagenocarpus pauloensis,Cyperaceae,Lagenocarpus,pauloensis,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 198. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,Brazil (Southern America),134874-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=198&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134874-2,tax_nov,IPNI,NA
Lagenocarpus pedicellatus,Cyperaceae,Lagenocarpus,pedicellatus,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 63. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134875-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=63&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134875-2,tax_nov,IPNI,NA
Lagenocarpus pseudocladius,Cyperaceae,Lagenocarpus,pseudocladius,spec.,Repert. Spec. Nov. Regni Veg. 18: 83. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134882-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732704&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134882-2,tax_nov,IPNI,NA
Lagenocarpus riedelianus,Cyperaceae,Lagenocarpus,riedelianus,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 63. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134883-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=63&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134883-2,tax_nov,IPNI,NA
Lagenocarpus scalariformis,Cyperaceae,Lagenocarpus,scalariformis,spec.,Repert. Spec. Nov. Regni Veg. 18: 77. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134892-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134892-2,tax_nov,IPNI,NA
Lagenocarpus sprucei,Cyperaceae,Lagenocarpus,sprucei,spec.,Repert. Spec. Nov. Regni Veg. 18: 74. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134895-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732695&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134895-2,tax_nov,IPNI,NA
Lagenocarpus subaphyllus,Cyperaceae,Lagenocarpus,subaphyllus,spec.,"Brittonia 24: 279, fig. 1, A-1. 1972 ",Brittonia,1972,"Espirito Santo (Brazil, Southern America)",134901-2,NA,NA,www.ipni.org/n/134901-2,tax_nov,IPNI,NA
Lagenocarpus vestitus,Cyperaceae,Lagenocarpus,vestitus,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 64. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),134911-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=64&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134911-2,tax_nov,IPNI,NA
Lagenocarpus warmingii,Cyperaceae,Lagenocarpus,warmingii,spec.,Repert. Spec. Nov. Regni Veg. 18: 76. 1922 ,Repert. Spec. Nov. Regni Veg.,1922,Brazil (Southern America),134912-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/732697&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/134912-2,tax_nov,IPNI,NA
Limnochloa obtusetrigona,Cyperaceae,Limnochloa,obtusetrigona,spec.,Fl. Bras. (Martius) 2(1): 100. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Bahia (Brazil, Southern America)",140260-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134865&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/140260-2,tax_nov,IPNI,NA
Machaerina austrobrasiliensis,Cyperaceae,Machaerina,austrobrasiliensis,spec.,"Novon 7: 317, fig. 1997 ",Novon,1997,"Mun. Campina Grande do Sul: Serra do Capivari Grande, 1500 m, Paraná (Brazil, Southern America)",315241-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/640134&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 23 Mar 1998],www.ipni.org/n/315241-2,tax_nov,IPNI,NA
Mapaniopsis effusa,Cyperaceae,Mapaniopsis,effusa,spec.,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 55. 1908 ","Bull. Misc. Inform. Kew, Addit. Ser.",1908,Brazil (Southern America),152705-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=55&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/49690&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/152705-2,tax_nov,IPNI,NA
Mariscus diamantinus,Cyperaceae,Mariscus,diamantinus,spec.,"Kew Bull. 44(2): 283 (-285), fig. 2. 1989 [24 Aug 1989] ",Kew Bull.,1989,Brazil (Southern America),280423-2,NA,NA,www.ipni.org/n/280423-2,tax_nov,IPNI,NA
Mastigoscleria reflexa,Cyperaceae,Mastigoscleria,reflexa,spec.,Fl. Bras. (Martius) 2(1): 177. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),30022610-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134904&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/30022610-2,tax_nov,IPNI,NA
Micropapyrus viviparoides,Cyperaceae,Micropapyrus,viviparoides,spec.,"Bot. Jahrb. Syst. 73(2): 116, fig. 3, 4, 5. 1943 [18 Jun 1943] ",Bot. Jahrb. Syst.,1943,Brazil (Southern America),160353-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1943&rft.issue=2&rft.spage=116&rft.volume=73&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/160353-2,tax_nov,IPNI,NA
Oncostylis truncata,Cyperaceae,Oncostylis,truncata,spec.,Fl. Bras. (Martius) 2(1): 83. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),307799-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134857&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/307799-2,tax_nov,IPNI,NA
Oxycaryum guianense,Cyperaceae,Oxycaryum,guianense,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 169. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,Brazil (Southern America),178722-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=169&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178722-2,tax_nov,IPNI,NA
Papyrus pohlii,Cyperaceae,Papyrus,pohlii,spec.,Fl. Bras. (Martius) 2(1): 59. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),282099-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/134845&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/282099-2,tax_nov,IPNI,NA
Pleurostachys angustifolia,Cyperaceae,Pleurostachys,angustifolia,spec.,"Beitr. Cyper. pt. 2, 18. 1890 ",Beitr. Cyper.,1890,Brazil (Southern America),202233-2,NA,NA,www.ipni.org/n/202233-2,tax_nov,IPNI,NA
Pleurostachys arcuata,Cyperaceae,Pleurostachys,arcuata,spec.,Phytotaxa 126(1): 32. 2013 [26 Aug 2013] [epublished],Phytotaxa,2013,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Paraná (Brazil South, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);Santa Catarina (Brazil South, Brazil, Southern America);",77132049-1,NA,doi:10.11646/phytotaxa.126.1.3,www.ipni.org/n/77132049-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.126.1.3
