name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Alternanthera bahiensis,15400,Alternanthera bahiensis,983756-1,Amaranthaceae,Alternanthera,bahiensis,spec.,"in B.L. Stannard (ed.), Fl. Pico das Almas 115 (1995):. ","in B.L. Stannard (ed.), Fl. Pico das Almas",1995,Brazil Northeast (Bahia).,NA,NA,www.ipni.org/n/983756-1,tax_nov,IPNI,NA
Alternanthera decurrens,26326,Alternanthera decurrens,60438085-2,Amaranthaceae,Alternanthera,decurrens,spec.,"Eugeniana 27: 12 (-13, 17; fig. 2). 2004 ",Eugeniana,2004,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/60438085-2,tax_nov,IPNI,NA
Alternanthera dendrotricha,25091,Alternanthera dendrotricha,272026-2,Amaranthaceae,Alternanthera,dendrotricha,spec.,"Kew Bull. 43(1): 106, fig. 1988 [28 Mar 1988] ",Kew Bull.,1988,Brazil (Southern America),NA,NA,www.ipni.org/n/272026-2,tax_nov,IPNI,NA
Alternanthera januarensis,26327,Alternanthera januarensis,60438084-2,Amaranthaceae,Alternanthera,januarensis,spec.,"Eugeniana 27: 11 (-12, 15; fig. 1). 2004 ",Eugeniana,2004,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/60438084-2,tax_nov,IPNI,NA
Alternanthera malmeana,79984,Alternanthera malmeana,10385-2,Amaranthaceae,Alternanthera,malmeana,spec.,"Ark. Bot. 16, no. 12: 15, pl. 1. 1920 [14 Feb 1920] ",Ark. Bot.,1920,Brazil (Southern America),NA,NA,www.ipni.org/n/10385-2,tax_nov,IPNI,NA
Alternanthera markgrafii,77848,Alternanthera markgrafii,10390-2,Amaranthaceae,Alternanthera,markgrafii,spec.,"Notizbl. Bot. Gart. Berlin-Dahlem 15: 218. 1940 October, 1940 Rep. Spec. Nov. 49: 7.  November, 1940",Notizbl. Bot. Gart. Berlin-Dahlem,1940,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=218&rft.volume=15&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/10390-2,tax_nov,IPNI,NA
Alternanthera micrantha,25093,Alternanthera micrantha,10402-2,Amaranthaceae,Alternanthera,micrantha,spec.,"Ark. Bot. 16, no. 12: 14, pls. 1 & 2. 1920 [14 Feb 1920] ",Ark. Bot.,1920,Brazil (Southern America),NA,NA,www.ipni.org/n/10402-2,tax_nov,IPNI,NA
Alternanthera pungens,25095,Alternanthera pungens,327342-2,Amaranthaceae,Alternanthera,pungens,spec.,Nov. Gen. Sp. [H.B.K.] 2: 206. 1818 [Feb 1818] ,Nov. Gen. Sp. [H.B.K.],1818,"Crescit in ripa Orinoci prope nobilem cataractam May purensium, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1818&rft.spage=206&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/327342-2,tax_nov,IPNI,NA
Alternanthera reineckii,111939,Alternanthera reineckii,10461-2,Amaranthaceae,Alternanthera,reineckii,spec.,Annuaire Conserv. Jard. Bot. Genève 3: 151. 1899 ,Annuaire Conserv. Jard. Bot. Genève,1899,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.spage=151&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/10461-2,tax_nov,IPNI,NA
Amaranthus viridis,15409,Amaranthus viridis,316349-2,Amaranthaceae,Amaranthus,viridis,spec.,"Sp. Pl., ed. 2. 2: 1405. 1763 [Aug 1763] ","Sp. Pl., ed. 2.",1763,"Europe, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1763&rft.spage=1405&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"The LT. information is from Howard, Fl. Lesser Antilles 4(1): 162. 1988.",www.ipni.org/n/316349-2,tax_nov,IPNI,NA
Bucholzia philoxeroides,631717,Bucholzia philoxeroides,37673-2,Amaranthaceae,Bucholzia,philoxeroides,spec.,Beitr. Amarantac. 107. 1825 Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 13: 315.  1826,Beitr. Amarantac.,1825,Brazil (Southern America),NA,NA,www.ipni.org/n/37673-2,tax_nov,IPNI,NA
Chamissoa maximiliani,596188,Chamissoa maximiliani,55502-2,Amaranthaceae,Chamissoa,maximiliani,spec.,Prodr. [A. P. de Candolle] 13(2): 251. 1849 [5 May 1849] ,Prodr. [A. P. de Candolle],1849,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/159246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"maximiliani derived from maximus (via Maximilianus), a Latinized form.",www.ipni.org/n/55502-2,tax_nov,IPNI,NA
Gomphrena aphylla,15424,Gomphrena aphylla,277660-2,Amaranthaceae,Gomphrena,aphylla,spec.,Prodr. [A. P. de Candolle] 13(2): 416. 1849 [5 May 1849] ,Prodr. [A. P. de Candolle],1849,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/159411&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/277660-2,tax_nov,IPNI,NA
Gomphrena aurea,283513,Gomphrena aurea,111872-2,Amaranthaceae,Gomphrena,aurea,spec.,"Malpighia 14: 454. 1900 Engl. Bot. Jahrb. 30, Beibl. 67: 37.  1901",Malpighia,1900,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1900&rft.spage=454&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/48603&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/111872-2,tax_nov,IPNI,NA
