name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Merostachys rondoniensis,86870,Chusquea oligophylla,316750-2,Poaceae,Chusquea,oligophylla,spec.,Bambuseae 34. 1839 ,Bambuseae,1839,Brazil (Southern America),NA,[Gandhi 23 Nov 1998],www.ipni.org/n/316750-2,tax_nov,IPNI,NA
Merostachys scandens,13348,Chusquea parviligulata,77197965-1,Poaceae,Chusquea,parviligulata,spec.,Phytotaxa 405(1): 29. 2019 [29 May 2019] [epublished],Phytotaxa,2019,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.405.1.3,www.ipni.org/n/77197965-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.405.1.3
Merostachys skvortzovii,13350,Chusquea phacellophora,58379-2,Poaceae,Chusquea,phacellophora,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 8: 456. 1923 ,Notizbl. Bot. Gart. Berlin-Dahlem,1923,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=456&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/58379-2,tax_nov,IPNI,NA
Merostachys soderstromii,624536,Chusquea pulchella,300487-2,Poaceae,Chusquea,pulchella,spec.,"Novon 3: 236, fig. 3F-J. 1993 ",Novon,1993,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/639143&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/300487-2,tax_nov,IPNI,NA
Merostachys sparsiflora,13351,Chusquea ramosissima,58388-2,Poaceae,Chusquea,ramosissima,spec.,"Kongl. Svenska Vetensk.-Akad. Handl. 34(6): 24, pl. 14. 1900 ",Kongl. Svenska Vetensk.-Akad. Handl.,1900,"Paraguay, Brazil",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1900&rft.issue=6&rft.spage=24&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/58388-2,tax_nov,IPNI,NA
Merostachys speciosa,13352,Chusquea riosaltensis,306396-2,Poaceae,Chusquea,riosaltensis,spec.,"Brittonia 44: 403, fig. 6. 1992 ",Brittonia,1992,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/306396-2,tax_nov,IPNI,NA
Merostachys tatianae,282138,Chusquea sclerophylla,302706-2,Poaceae,Chusquea,sclerophylla,spec.,Fl. Bras. (Martius) 2(3): 200. 1880 [1 Dec 1880] ,Fl. Bras. (Martius),1880,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135346&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/302706-2,tax_nov,IPNI,NA
Merostachys vestita,13354,Chusquea sellowii,316758-2,Poaceae,Chusquea,sellowii,spec.,Bambuseae 35. 1839 ,Bambuseae,1839,Brazil (Southern America),NA,[Gandhi 23 Nov 1998; Sorong],www.ipni.org/n/316758-2,tax_nov,IPNI,NA
Merostachys ximenae,603226,Chusquea swallenii,58400-2,Poaceae,Chusquea,swallenii,spec.,"Fl. Ilustr. Catarin. I, fasc. Gram-Supl: 44. 1967 ",Fl. Ilustr. Catarin.,1967,"Sta. Catarina, Brazil (Southern America)",NA,NA,www.ipni.org/n/58400-2,tax_nov,IPNI,NA
Myriocladus caburaiensis,605365,Chusquea tenella,316760-2,Poaceae,Chusquea,tenella,spec.,Linnaea 9: 492. 1835 1834 ,Linnaea,1835,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/2218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 24 Nov 1998; US],www.ipni.org/n/316760-2,tax_nov,IPNI,NA
