name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Lycianthes longidentata,24863,Lycianthes longidentata,146552-2,Solanaceae,Lycianthes,longidentata,spec.,Abh. Naturwiss. Vereine Bremen 24: 356. 1919 [1920 publ. pre-print 1919] ,Abh. Naturwiss. Vereine Bremen,1919,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1919&rft.spage=356&rft.volume=24&rft_id=http://www.biodiversitylibrary.org/bibliography/4220&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/146552-2,tax_nov,IPNI,NA
Lycianthes ulei,24861,Lycianthes ulei,146637-2,Solanaceae,Lycianthes,ulei,spec.,Abh. Naturwiss. Vereins Bremen 24: 437. 1919 [1920] ,Abh. Naturwiss. Vereins Bremen,1919,"Rio Acre: Seringal S. Francisco, im Sumpfe, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1919&rft.spage=437&rft.volume=24&rft_id=http://www.biodiversitylibrary.org/bibliography/4220&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi; Benitez & D'Arcy, Ann. Missouri Bot. Gard. 84: 176.¹1997]",www.ipni.org/n/146637-2,tax_nov,IPNI,NA
Lycium piocorreanum,79717,Lycium piocorreanum,146827-2,Solanaceae,Lycium,piocorreanum,spec.,Rodriguésia 41: 169. 1976 ,Rodriguésia,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/146827-2,tax_nov,IPNI,NA
Markea atlantica,127838,Markea atlantica,77127621-1,Solanaceae,Markea,atlantica,spec.,Syst. Bot. 37(4): 1036. 2012 [26 Oct 2012] ,Syst. Bot.,2012,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.1600/036364412X656581,www.ipni.org/n/77127621-1,tax_nov,IPNI,https://doi.org/10.1600/036364412X656581
Markea camponotii,88065,Markea camponotii,153404-2,Solanaceae,Markea,camponotii,spec.,"Arch. Jard. Bot. Rio de Janeiro 1: 55, pl. 19. 1915 ",Arch. Jard. Bot. Rio de Janeiro,1915,Brazil (Southern America),NA,"As camponoti [Gandhi; Hunziker, Kurtziana 25: 107. 1997]",www.ipni.org/n/153404-2,tax_nov,IPNI,NA
Markea formicarum,24866,Markea formicarum,153409-2,Solanaceae,Markea,formicarum,spec.,Bot. Jahrb. Syst. 37(2): 170. 1905 [22 Dec 1905] ,Bot. Jahrb. Syst.,1905,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.issue=2&rft.spage=170&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi; Hunziker, Kurtziana 25: 104. 1997]",www.ipni.org/n/153409-2,tax_nov,IPNI,NA
Markea sessiliflora,14669,Markea sessiliflora,153424-2,Solanaceae,Markea,sessiliflora,spec.,"Arch. Jard. Bot. Rio de Janeiro 1: 56, pl. 19. 1915 ",Arch. Jard. Bot. Rio de Janeiro,1915,Brazil (Southern America),NA,"[Gandhi; Hunziker, Kurtziana 25: 93. 1997]",www.ipni.org/n/153424-2,tax_nov,IPNI,NA
Melananthus multiflorus,102343,Melananthus multiflorus,156235-2,Solanaceae,Melananthus,multiflorus,spec.,Sellowia no. 18: 53. 1966 ,Sellowia,1966,Brazil (Rio Grande do Sul) &amp; Argentina,NA,NA,www.ipni.org/n/156235-2,tax_nov,IPNI,NA
Melananthus ulei,21151,Melananthus ulei,156236-2,Solanaceae,Melananthus,ulei,spec.,Sellowia no. 18: 53. 1966 ,Sellowia,1966,"Piaui (Brazil, Southern America)",NA,NA,www.ipni.org/n/156236-2,tax_nov,IPNI,NA
Nicotiana azambujae,14677,Nicotiana azambujae,169748-2,Solanaceae,Nicotiana,azambujae,spec.,Phytologia 10: 438. 1964 ,Phytologia,1964,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=438&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/169748-2,tax_nov,IPNI,NA
