name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Acanthura mattogrossensis,116826,Acanthura mattogrossensis,1716-2,Acanthaceae,Acanthura,mattogrossensis,spec.,Bot. Jahrb. Syst. 30(2): 197. 1901 [2 Jul 1901] ,Bot. Jahrb. Syst.,1901,"x, Mato Grosso (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=2&rft.spage=197&rft.volume=30&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1716-2,tax_nov,IPNI,NA
Acelica scandens,77783,Acelica scandens,1737-2,Acanthaceae,Acelica,scandens,spec.,Dusenia 1: 292. 1950 ,Dusenia,1950,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/1737-2,tax_nov,IPNI,NA
Acelica trimerocalyx,77784,Acelica trimerocalyx,1738-2,Acanthaceae,Acelica,trimerocalyx,spec.,"Leandra no. 6: 36 (-38), pl. 4. 1975 ",Leandra,1975,Brazil (Southern America),NA,NA,www.ipni.org/n/1738-2,tax_nov,IPNI,NA
Adhatoda bahiensis,596490,Adhatoda bahiensis,308174-2,Acanthaceae,Adhatoda,bahiensis,spec.,Fl. Bras. (Martius) 9: 148. 1847 [1 Jun 1847] ,Fl. Bras. (Martius),1847,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/145832&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/308174-2,tax_nov,IPNI,NA
Adhatoda flexuosa,289452,Adhatoda flexuosa,4827-2,Acanthaceae,Adhatoda,flexuosa,spec.,Fl. Bras. (Martius) 9: 148. 1847 [1 Jun 1847] ,Fl. Bras. (Martius),1847,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/145832&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/4827-2,tax_nov,IPNI,NA
Adhatoda umbrosa,610347,Adhatoda umbrosa,4842-2,Acanthaceae,Adhatoda,umbrosa,spec.,Prodr. [A. P. de Candolle] 11: 406. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161341&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/4842-2,tax_nov,IPNI,NA
Amphiscopia grandis,610573,Amphiscopia grandis,11621-2,Acanthaceae,Amphiscopia,grandis,spec.,Dusenia 3: 185. 1952 ,Dusenia,1952,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/11621-2,tax_nov,IPNI,NA
Amphiscopia hatschbachii,77786,Amphiscopia hatschbachii,11622-2,Acanthaceae,Amphiscopia,hatschbachii,spec.,"Dusenia 3: 191, tab. 10. 1952 ",Dusenia,1952,"Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/11622-2,tax_nov,IPNI,NA
Ancylogyne macrocnemis,598624,Ancylogyne macrocnemis,319628-2,Acanthaceae,Ancylogyne,macrocnemis,spec.,Fl. Bras. (Martius) 9: 64. 1847 [1 Jun 1847] ,Fl. Bras. (Martius),1847,"sylvis densis insulae pautinga et alibi in archipelago Paraensi, Prov. Ejusdem nominis, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=64&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/454&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 13 Apr 2000],www.ipni.org/n/319628-2,tax_nov,IPNI,NA
Anisacanthus brasiliensis,15336,Anisacanthus brasiliensis,13930-2,Acanthaceae,Anisacanthus,brasiliensis,spec.,Bull. Herb. Boissier 3: 371. 1895 ,Bull. Herb. Boissier,1895,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.spage=371&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/49730&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13930-2,tax_nov,IPNI,NA
Anisacanthus pohlii,103865,Anisacanthus pohlii,13940-2,Acanthaceae,Anisacanthus,pohlii,spec.,Bull. Herb. Boissier 5: 663. 1897 ,Bull. Herb. Boissier,1897,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=663&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/49730&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13940-2,tax_nov,IPNI,NA
