name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Sloanea froesii,82335,Sloanea filiformis,77110413-1,Elaeocarpaceae,Sloanea,filiformis,spec.,Phytotaxa 16: 45 (-47; fig. 1). 2011 [4 Feb 2011] ,Phytotaxa,2011,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77110413-1,tax_nov,IPNI,NA
Sloanea garckeana,7446,Sloanea froesii,237413-2,Elaeocarpaceae,Sloanea,froesii,spec.,Contr. Gray Herb. 175: 55. 1954 ,Contr. Gray Herb.,1954,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=55&rft.volume=175&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237413-2,tax_nov,IPNI,NA
Sloanea hatschbachii,283257,Sloanea garckeana,237414-2,Elaeocarpaceae,Sloanea,garckeana,spec.,"Fl. Bras. (Martius) 12(3): 177, t. 36. 1886 [1 Nov 1886] ",Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143633&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237414-2,tax_nov,IPNI,NA
Sloanea heteroneura,283137,Sloanea hatschbachii,77117176-1,Elaeocarpaceae,Sloanea,hatschbachii,spec.,Kew Bull. 66(4): 512. 2012 [5 Mar 2012] [epublished],Kew Bull.,2012,"Paraná (Brazil South, Brazil, Southern America)",NA,"doi:10.1007/s12225-012-9322-3 [epublished] pdf Published online: 03 March 2012 but website states Online First, 5 March 2012",www.ipni.org/n/77117176-1,tax_nov,IPNI,https://doi.org/10.1007/s12225-012-9322-3
Sloanea inermis,78248,Sloanea heteroneura,77125728-1,Elaeocarpaceae,Sloanea,heteroneura,spec.,Brazil. J. Bot. 35(1): 122. 2012 ,Brazil. J. Bot.,2012,"Amazonas (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77125728-1,tax_nov,IPNI,NA
Sloanea kuhlmannii,22650,Sloanea inermis,237423-2,Elaeocarpaceae,Sloanea,inermis,spec.,Arq. Inst. Biol. Veg. 4(1): 49. 1938 [Jun 1938] ,Arq. Inst. Biol. Veg.,1938,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.issue=1&rft.spage=49&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237423-2,tax_nov,IPNI,NA
Sloanea lasiocoma,7448,Sloanea kuhlmannii,237427-2,Elaeocarpaceae,Sloanea,kuhlmannii,spec.,Arq. Inst. Biol. Veg. 2(2): 160. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=160&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237427-2,tax_nov,IPNI,NA
Sloanea longicaudata,78249,Sloanea lasiocoma,237431-2,Elaeocarpaceae,Sloanea,lasiocoma,spec.,Fl. Bras. (Martius) 12(3): 184. 1886 [1 Nov 1886] ,Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143636&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237431-2,tax_nov,IPNI,NA
Sloanea longipes,78250,Sloanea longicaudata,237434-2,Elaeocarpaceae,Sloanea,longicaudata,spec.,Bol. Tecn. Inst. Agron. N. no. 19: 14. 1950 1951,Bol. Tecn. Inst. Agron. N.,1950,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/237434-2,tax_nov,IPNI,NA
Sloanea macrantha,78251,Sloanea longipes,237436-2,Elaeocarpaceae,Sloanea,longipes,spec.,Arq. Inst. Biol. Veg. 2(2): 166. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Para &amp; Amazonas, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=166&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237436-2,tax_nov,IPNI,NA
Sloanea maximowicziana,596628,Sloanea macrantha,237437-2,Elaeocarpaceae,Sloanea,macrantha,spec.,Arq. Inst. Biol. Veg. 2(2): 162. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=162&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237437-2,tax_nov,IPNI,NA
Sloanea minima,616045,Sloanea maximowicziana,237441-2,Elaeocarpaceae,Sloanea,maximowicziana,spec.,Fl. Bras. (Martius) 12(3): 192. 1886 [1 Nov 1886] ,Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237441-2,tax_nov,IPNI,NA
Sloanea parva,624756,Sloanea minima,77155998-1,Elaeocarpaceae,Sloanea,minima,spec.,Opusc. Neotrop. 2: 17. 2016 [13 Jul 2016] ,Opusc. Neotrop.,2016,"Acre (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77155998-1,tax_nov,IPNI,NA
Sloanea parvifructa,616109,Sloanea parva,77214834-1,Elaeocarpaceae,Sloanea,parva,spec.,Rodriguésia 71(e03032018): 38. 2020 [23 Nov 2020] [epublished],Rodriguésia,2020,"Acre (Brazil North, Brazil, Southern America);Amazonas (Brazil North, Brazil, Southern America);Rondônia (Brazil North, Brazil, Southern America);",NA,doi:10.1590/2175-7860202071126,www.ipni.org/n/77214834-1,tax_nov,IPNI,https://doi.org/10.1590/2175-7860202071126
Sloanea petalata,122540,Sloanea parvifructa,285153-2,Elaeocarpaceae,Sloanea,parvifructa,spec.,Ann. Missouri Bot. Gard. 75(4): 1579. 1989 [1988 publ. 8 Mar 1989] ,Ann. Missouri Bot. Gard.,1989,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/27278288&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/285153-2,tax_nov,IPNI,NA
Sloanea polyantha,78255,Sloanea petalata,77111965-1,Elaeocarpaceae,Sloanea,petalata,spec.,Rodriguésia 61(1): 13 (-15; fig. 1). 2010 [before 15 Dec 2010] ,Rodriguésia,2010,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77111965-1,tax_nov,IPNI,NA
Sloanea porphyrocarpa,22651,Sloanea polyantha,237467-2,Elaeocarpaceae,Sloanea,polyantha,spec.,Arq. Inst. Biol. Veg. 2(2): 162. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=162&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237467-2,tax_nov,IPNI,NA
Sloanea pseudodentata,78256,Sloanea porphyrocarpa,237468-2,Elaeocarpaceae,Sloanea,porphyrocarpa,spec.,Arq. Inst. Biol. Veg. 2(2): 167. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Para &amp; Amazonas, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=167&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237468-2,tax_nov,IPNI,NA
Sloanea pseudoverticillata,283136,Sloanea pseudodentata,237469-2,Elaeocarpaceae,Sloanea,pseudodentata,spec.,Arq. Inst. Biol. Veg. 2(2): 159. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas &amp; Para, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=159&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237469-2,tax_nov,IPNI,NA
Sloanea reticulata,624757,Sloanea pseudoverticillata,77125727-1,Elaeocarpaceae,Sloanea,pseudoverticillata,spec.,Brazil. J. Bot. 35(1): 121. 2012 ,Brazil. J. Bot.,2012,"Amazonas (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77125727-1,tax_nov,IPNI,NA
Sloanea spathulata,22655,Sloanea reticulata,237474-2,Elaeocarpaceae,Sloanea,reticulata,spec.,Bull. Torrey Bot. Club 61: 194. 1934 ,Bull. Torrey Bot. Club,1934,"Maranhao (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=194&rft.volume=61&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237474-2,tax_nov,IPNI,NA
Sloanea subsessilis,122542,Sloanea spathulata,237480-2,Elaeocarpaceae,Sloanea,spathulata,spec.,Contr. Gray Herb. 175: 43. 1954 ,Contr. Gray Herb.,1954,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=43&rft.volume=175&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237480-2,tax_nov,IPNI,NA
Sloanea uniflora,122543,Sloanea subsessilis,77110415-1,Elaeocarpaceae,Sloanea,subsessilis,spec.,Phytotaxa 16: 47 (-49; fig. 2). 2011 [4 Feb 2011] ,Phytotaxa,2011,"Mato Grosso (Brazil West-Central, Brazil, Southern America);Bolivia (Western South America, Southern America);",NA,NA,www.ipni.org/n/77110415-1,tax_nov,IPNI,NA
Sloanea verrucosa,78258,Sloanea uniflora,77110420-1,Elaeocarpaceae,Sloanea,uniflora,spec.,Phytotaxa 16: 49 (-51; fig. 3). 2011 [4 Feb 2011] ,Phytotaxa,2011,"Mato Grosso (Brazil West-Central, Brazil, Southern America);Bolivia (Western South America, Southern America);",NA,NA,www.ipni.org/n/77110420-1,tax_nov,IPNI,NA
Lecostemon amazonicum,87436,Sloanea verrucosa,237489-2,Elaeocarpaceae,Sloanea,verrucosa,spec.,Arq. Inst. Biol. Veg. 2(2): 165. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=165&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237489-2,tax_nov,IPNI,NA
