name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Arrojadoa albiflora,127975,Arrojadoa albiflora,20427-2,Cactaceae,Arrojadoa,albiflora,spec.,"Succulenta (Netherlands) 54: 22, figs. 1975 ",Succulenta (Netherlands),1975,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/20427-2,tax_nov,IPNI,NA
Arrojadoa dinae,1412,Arrojadoa dinae,20429-2,Cactaceae,Arrojadoa,dinae,spec.,Kakteen And. Sukk. 24(5): 99. 1973 ,Kakteen And. Sukk.,1973,Brazil (Southern America),NA,NA,www.ipni.org/n/20429-2,tax_nov,IPNI,NA
Arrojadoa eriocaulis,101413,Arrojadoa eriocaulis,20430-2,Cactaceae,Arrojadoa,eriocaulis,spec.,"Kakteen And. Sukk. 24(11): 241 (-244), figs. 1973 ",Kakteen And. Sukk.,1973,Brazil (Southern America),NA,NA,www.ipni.org/n/20430-2,tax_nov,IPNI,NA
Arrojadoa marylaniae,101412,Arrojadoa marylaniae,60432528-2,Cactaceae,Arrojadoa,marylaniae,spec.,Brit. Cact. Succ. J. 21(3): 114 (-122; figs.) (2003). ,Brit. Cact. Succ. J.,2003,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/60432528-2,tax_nov,IPNI,NA
Arrojadoa multiflora,127974,Arrojadoa multiflora,20433-2,Cactaceae,Arrojadoa,multiflora,spec.,"Kakteen Südamerika 1: 89 (-90), fig. 1979 ",Kakteen Südamerika,1979,Brazil (Southern America),NA,NA,www.ipni.org/n/20433-2,tax_nov,IPNI,NA
Arrojadoa olsthoorniana,624508,Arrojadoa olsthoorniana,77234531-1,Cactaceae,Arrojadoa,olsthoorniana,spec.,Kakteen And. Sukk. 72(10): 306. 2021 [Oct 2021] ,Kakteen And. Sukk.,2021,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,"The specific epithet honours Gerardus Olsthoorn (Holambra, Sao Paulo).",www.ipni.org/n/77234531-1,tax_nov,IPNI,NA
Arthrocereus grandiflorus,624521,Arthrocereus grandiflorus,77220724-1,Cactaceae,Arthrocereus,grandiflorus,spec.,Phytotaxa 510(2): 180. 2021 [6 Jul 2021] [epublished],Phytotaxa,2021,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.510.2.7 The specific epithet refers to the large flowers.,www.ipni.org/n/77220724-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.510.2.7
Arthrocereus mello-barretoi,78038,Arthrocereus mello-barretoi,20861-2,Cactaceae,Arthrocereus,mello-barretoi,spec.,"Arch. Jard. Bot. Rio de Janeiro 9: 157, tab. 4, fig. 2. 1950 ",Arch. Jard. Bot. Rio de Janeiro,1950,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/20861-2,tax_nov,IPNI,NA
Arthrocereus rondonianus,1423,Arthrocereus rondonianus,128904-1,Cactaceae,Arthrocereus,rondonianus,spec.,"in Backeb., Blatter Kakteenforsch. 1935(4): [p. 3]. ","in Backeb., Blatter Kakteenforsch.",NA,Brazil (Southern America),NA,NA,www.ipni.org/n/128904-1,tax_nov,IPNI,NA
Bragaia estevesii,605030,Bragaia estevesii,77103154-1,Cactaceae,Bragaia,estevesii,spec.,Kakteen And. Sukk. 60(12): 328 (-333; photos 1-16). 2009 [Dec 2009] ,Kakteen And. Sukk.,2009,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,Named after Eddie Esteves Pereira.,www.ipni.org/n/77103154-1,tax_nov,IPNI,NA
Brasilicereus markgrafii,1427,Brasilicereus markgrafii,36113-2,Cactaceae,Brasilicereus,markgrafii,spec.,"Arch. Jard. Bot. Rio de Janeiro 9: 155, fig. 1950 ",Arch. Jard. Bot. Rio de Janeiro,1950,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/36113-2,tax_nov,IPNI,NA
Brasiliopuntia subacarpa,78039,Brasiliopuntia subacarpa,305765-2,Cactaceae,Brasiliopuntia,subacarpa,spec.,Revista Brasil. Biol. 46: 324. 1986 ,Revista Brasil. Biol.,1986,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/305765-2,tax_nov,IPNI,NA
Cactus arboreus,622116,Cactus arboreus,301878-2,Cactaceae,Cactus,arboreus,spec.,Fl. Flumin. 207. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=207&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/301878-2,tax_nov,IPNI,NA
Cephalocereus brasiliensis,618458,Cephalocereus brasiliensis,52126-2,Cactaceae,Cephalocereus,brasiliensis,spec.,"Cactaceae (Britton & Rose) 2: 57, fig. 84. 1920 ",Cactaceae (Britton & Rose),1920,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/32088949&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/52126-2,tax_nov,IPNI,NA
Cephalocereus zehnteri,618329,Cephalocereus zehnteri,52214-2,Cactaceae,Cephalocereus,zehnteri,spec.,"Cactaceae (Britton & Rose) 2: 35, fig. 1920 ",Cactaceae (Britton & Rose),1920,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/32088881&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/52214-2,tax_nov,IPNI,NA
Cereus bicolor,1438,Cereus bicolor,302261-2,Cactaceae,Cereus,bicolor,spec.,Revista Brasil. Biol. 45: 307. 1985 ,Revista Brasil. Biol.,1985,"Mato Grosso (Brazil, Southern America)",NA,NA,www.ipni.org/n/302261-2,tax_nov,IPNI,NA
