name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Alophia graniticola,633171,Alophia graniticola,77234967-1,Iridaceae,Alophia,graniticola,spec.,Syst. Bot. 46(2): 297. 2021 [11 Aug 2021] ,Syst. Bot.,2021,"Pará (Brazil North, Brazil, Southern America)",NA,"doi:10.1600/036364421X16231782047433 The name refers to the habitat of the species, associated to granitic formations.",www.ipni.org/n/77234967-1,tax_nov,IPNI,https://doi.org/10.1600/036364421X16231782047433
Anomalostylus crateriformis,57807,Anomalostylus crateriformis,14447-2,Iridaceae,Anomalostylus,crateriformis,spec.,Contr. Gray Herb. 165: 111. 1947 ,Contr. Gray Herb.,1947,"Brazil (Parana, Minas Geraes &amp; Rio Grande do Sul) &amp; Paraguay",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1947&rft.spage=111&rft.volume=165&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/14447-2,tax_nov,IPNI,NA
Calydorea basaltica,36308,Calydorea basaltica,77070612-1,Iridaceae,Calydorea,basaltica,spec.,Onira 10(13): 40 (-41). 2005 [14 Dec 2005] ,Onira,2005,"Paraná (Brazil South, Brazil, Southern America)",NA,NA,www.ipni.org/n/77070612-1,tax_nov,IPNI,NA
Calydorea charruana,287152,Calydorea charruana,77130720-1,Iridaceae,Calydorea,charruana,spec.,Balduinia 40: 2. 2013 [Jun 2013] ,Balduinia,2013,"Rio Grande do Sul (Brazil South, Brazil, Southern America);Uruguay (Southern South America, Southern America);",NA,NA,www.ipni.org/n/77130720-1,tax_nov,IPNI,NA
Calydorea crocoides,36309,Calydorea crocoides,43098-2,Iridaceae,Calydorea,crocoides,spec.,Bol. Soc. Argent. Bot. 10: 311. 1965 ,Bol. Soc. Argent. Bot.,1965,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/43098-2,tax_nov,IPNI,NA
Calydorea longipes,36310,Calydorea longipes,77070613-1,Iridaceae,Calydorea,longipes,spec.,Onira 10(13): 41 (-42). 2005 [14 Dec 2005] ,Onira,2005,"Paraná (Brazil South, Brazil, Southern America)",NA,NA,www.ipni.org/n/77070613-1,tax_nov,IPNI,NA
Calydorea riograndensis,127953,Calydorea riograndensis,77119446-1,Iridaceae,Calydorea,riograndensis,spec.,Bonplandia (Corrientes) 20(1): 36. 2011 [Nov 2011] ,Bonplandia (Corrientes),2011,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",NA,NA,www.ipni.org/n/77119446-1,tax_nov,IPNI,NA
Cipura flava,57852,Cipura flava,58885-2,Iridaceae,Cipura,flava,spec.,Revista Inst. Munic. Bot. 2: 52. 1964 ,Revista Inst. Munic. Bot.,1964,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/58885-2,tax_nov,IPNI,NA
Cipura formosa,30043,Cipura formosa,936523-1,Iridaceae,Cipura,formosa,spec.,Onira 1(5): 36 (1988). ,Onira,1988,Brazil.,NA,NA,www.ipni.org/n/936523-1,tax_nov,IPNI,NA
Cipura paradisiaca,30045,Cipura paradisiaca,936524-1,Iridaceae,Cipura,paradisiaca,spec.,Onira 1(5): 37 (1988). ,Onira,1988,Brazil.,NA,NA,www.ipni.org/n/936524-1,tax_nov,IPNI,NA
