name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Abarema barnebyana,100915,Abarema barnebyana,77100692-1,Fabaceae,Abarema,barnebyana,spec.,"Kew Bull. 64(2): 272 (274, 276; fig. 2). 2009 [Aug 2009] ",Kew Bull.,2009,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77100692-1,tax_nov,IPNI,NA
Abarema diamantina,603807,Abarema diamantina,77159958-1,Fabaceae,Abarema,diamantina,spec.,Phytotaxa 289(1): 80. 2016 [20 Dec 2016] [epublished],Phytotaxa,2016,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.289.1.6 the specific epithet refers to the region where the species occurs, the Chapada Diamantina, a species rich area within the Caatinga domain",www.ipni.org/n/77159958-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.289.1.6
Abarema limae,100916,Abarema limae,77100693-1,Fabaceae,Abarema,limae,spec.,Kew Bull. 64(2): 276 (fig. 3). 2009 [Aug 2009] ,Kew Bull.,2009,"Espírito Santo (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);",NA,NA,www.ipni.org/n/77100693-1,tax_nov,IPNI,NA
Abarema villosa,100917,Abarema villosa,77100691-1,Fabaceae,Abarema,villosa,spec.,Kew Bull. 64(2): 271 (-272; fig. 1). 2009 [Aug 2009] ,Kew Bull.,2009,"Minas Gerais (Brazil Southeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);",NA,NA,www.ipni.org/n/77100691-1,tax_nov,IPNI,NA
Abrus tenuiflorus,82567,Abrus tenuiflorus,320076-2,Fabaceae,Abrus,tenuiflorus,spec.,Fl. Bras. (Martius) 15(1): 216. 1859 [30 Jul 1859] ,Fl. Bras. (Martius),1859,"Santarem, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/147523&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 14 Jul 2000],www.ipni.org/n/320076-2,tax_nov,IPNI,NA
Acacia catharinensis,111128,Acacia catharinensis,469954-1,Fabaceae,Acacia,catharinensis,spec.,Mem. Inst. Oswaldo Cruz 64: 96. 1966 ,Mem. Inst. Oswaldo Cruz,1966,"Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/469954-1,tax_nov,IPNI,NA
Acacia ibirocayensis,124159,Acacia ibirocayensis,77114995-1,Fabaceae,Acacia,ibirocayensis,spec.,Ci. & Nat. [Santa Maria] 6: 104. 1984 ,Ci. & Nat. [Santa Maria],1984,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",NA,NA,www.ipni.org/n/77114995-1,tax_nov,IPNI,NA
Acacia lewisii,111245,Acacia lewisii,77069759-1,Fabaceae,Acacia,lewisii,spec.,Bradea 11(1): 12 (15; fig. 1). 2005 [20 August 2005] ,Bradea,2005,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77069759-1,tax_nov,IPNI,NA
Acacia piptadenioides,17996,Acacia piptadenioides,271494-2,Fabaceae,Acacia,piptadenioides,spec.,"Kew Bull. 44(1): 171, fig. 1989 [20 Mar 1989] ",Kew Bull.,1989,Brazil (Southern America),NA,NA,www.ipni.org/n/271494-2,tax_nov,IPNI,NA
Acacia ricoae,111248,Acacia ricoae,77069760-1,Fabaceae,Acacia,ricoae,spec.,"Bradea 11(1): 13 (-14,16; fig. 2). 2005 [20 August 2005] ",Bradea,2005,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77069760-1,tax_nov,IPNI,NA
Acosmium stirtonii,122556,Acosmium stirtonii,20012597-1,Fabaceae,Acosmium,stirtonii,spec.,Harvard Pap. Bot. 7(2): 399 (2003). ,Harvard Pap. Bot.,2003,Venezuela;Brazil North (Roraima);Guyana;,NA,NA,www.ipni.org/n/20012597-1,tax_nov,IPNI,NA
Acosmium trichonema,78989,Acosmium trichonema,3455-2,Fabaceae,Acosmium,trichonema,spec.,"Rodriguésia 29: 149, fig. 1977 ",Rodriguésia,1977,Brazil (Southern America),NA,NA,www.ipni.org/n/3455-2,tax_nov,IPNI,NA
Adesmia araujoi,101028,Adesmia araujoi,4471-2,Fabaceae,Adesmia,araujoi,spec.,"Darwiniana 3: 130, fig. 2, tab. 1. 1939 ",Darwiniana,1939,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/4471-2,tax_nov,IPNI,NA
Adesmia arillata,101029,Adesmia arillata,305374-2,Fabaceae,Adesmia,arillata,spec.,Bradea 6: 253   fig. 1993 ,Bradea,1993,"Guarapuava, Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/305374-2,tax_nov,IPNI,NA
