name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Cissus acreensis,25013,Cissus acreensis,303391-2,Vitaceae,Cissus,acreensis,spec.,"Novon 6: 195, fig. 1996 ",Novon,1996,"Cruzeiro do Sul, rio Jurua, km 18 road Cruzeiro do Sul to¹Japiim, Acre (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/661921&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/303391-2,tax_nov,IPNI,NA
Cissus amapaensis,88340,Cissus amapaensis,304037-2,Vitaceae,Cissus,amapaensis,spec.,"Novon 6: 195, fig. 1996 ",Novon,1996,"Mazagao, area do experimento de manejo do convenio¹JARI/EMBRAPA, Amapá (Terr.) (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/661921&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/304037-2,tax_nov,IPNI,NA
Cissus apendiculata,21557,Cissus apendiculata,300358-2,Vitaceae,Cissus,apendiculata,spec.,"Novon 6: 197, fig. 1996 ",Novon,1996,"Maraba, Serra dos Carajas, canga do N-4, Pará (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/661923&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/300358-2,tax_nov,IPNI,NA
Cissus araguainensis,21558,Cissus araguainensis,302408-2,Vitaceae,Cissus,araguainensis,spec.,"Novon 6: 197, fig. 1996 ",Novon,1996,"Cut-over gallery forest, land of George Yunes &amp; Cia,¹Araguaina, rio das Lontras, ca. 300 m, Tocantins (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/661923&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/302408-2,tax_nov,IPNI,NA
Cissus bahiensis,21559,Cissus bahiensis,304944-2,Vitaceae,Cissus,bahiensis,spec.,"Brittonia 48: 195, fig. 1996 ",Brittonia,1996,"Manoel Vitorino, rodovia BR 116, trecho Manoel Vitorino a¹Vitoria da Conquista no km 20, Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/304944-2,tax_nov,IPNI,NA
Cissus blanchetiana,15255,Cissus blanchetiana,59256-2,Vitaceae,Cissus,blanchetiana,spec.,Monogr. Phan. [A.DC. & C.DC.] 5(2): 556. 1887 [Oct 1887] ,Monogr. Phan. [A.DC. & C.DC.],1887,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1887&rft.issue=2&rft.spage=556&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59256-2,tax_nov,IPNI,NA
Cissus bonariensis,612191,Cissus bonariensis,302466-2,Vitaceae,Cissus,bonariensis,spec.,Bot. Misc. 3: 159. 1833 ,Bot. Misc.,1833,"Buenos Aires, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.spage=159&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/598&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/302466-2,tax_nov,IPNI,NA
Cissus cervii,623216,Cissus cervii,987353-1,Vitaceae,Cissus,cervii,spec.,Acta Biol. Paran. 21(1–4): 135. 1992 ,Acta Biol. Paran.,1992,Brazil South (Paraná).,NA,NA,www.ipni.org/n/987353-1,tax_nov,IPNI,NA
Cissus coccinea,15256,Cissus coccinea,59269-2,Vitaceae,Cissus,coccinea,spec.,Monogr. Phan. [A.DC. & C.DC.] 5(2): 557. 1887 [Oct 1887] ,Monogr. Phan. [A.DC. & C.DC.],1887,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1887&rft.issue=2&rft.spage=557&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59269-2,tax_nov,IPNI,NA
Cissus decidua,21561,Cissus decidua,305151-2,Vitaceae,Cissus,decidua,spec.,"Brittonia 48: 197, fig. 1996 ",Brittonia,1996,"Areia, capoeiras no agreste, Paraíba (Brazil, Southern America)",NA,NA,www.ipni.org/n/305151-2,tax_nov,IPNI,NA
