name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Achimenes burchellii,280862,Achimenes burchellii,2345-2,Gesneriaceae,Achimenes,burchellii,spec.,"Kew Bull. 24(1): 225, fig. 2. 1970 [2 Mar 1970] ",Kew Bull.,1970,Brazil (Southern America),NA,NA,www.ipni.org/n/2345-2,tax_nov,IPNI,NA
Achimenes hirsuta,280857,Achimenes hirsuta,2367-2,Gesneriaceae,Achimenes,hirsuta,spec.,Prodr. [A. P. de Candolle] 7(2): 536. 1839 [late Dec 1839] ,Prodr. [A. P. de Candolle],1839,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1839&rft.issue=2&rft.spage=536&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/2367-2,tax_nov,IPNI,NA
Achimenes petraea,280853,Achimenes petraea,2385-2,Gesneriaceae,Achimenes,petraea,spec.,"Kew Bull. 24(1): 221, fig. 1. 1970 [2 Mar 1970] ",Kew Bull.,1970,Brazil (Southern America),NA,NA,www.ipni.org/n/2385-2,tax_nov,IPNI,NA
Achimenes rupestris,280859,Achimenes rupestris,2390-2,Gesneriaceae,Achimenes,rupestris,spec.,Hooker's Icon. Pl. 5: t.480. 1842 ,Hooker's Icon. Pl.,1842,Brazil (Southern America),NA,NA,www.ipni.org/n/2390-2,tax_nov,IPNI,NA
Alloplectus villosus,285592,Alloplectus villosus,9298-2,Gesneriaceae,Alloplectus,villosus,spec.,"Fl. Bras. (Martius) 8(1): 407, t. 66. 1864 [1 Dec 1864] ",Fl. Bras. (Martius),1864,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146531&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/9298-2,tax_nov,IPNI,NA
Anetanthus hilarianus,281515,Anetanthus hilarianus,13635-2,Gesneriaceae,Anetanthus,hilarianus,spec.,Hist. Pl. (Baillon) 10: 101. 1888 [Nov-Dec 1888] ,Hist. Pl. (Baillon),1888,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/28547352&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13635-2,tax_nov,IPNI,NA
Anetanthus pusillus,83995,Anetanthus pusillus,13636-2,Gesneriaceae,Anetanthus,pusillus,spec.,Bull. Soc. Bot. France 58(Mém. 3f): 515. 1911 ,Bull. Soc. Bot. France,1911,Brazil (Southern America),NA,NA,www.ipni.org/n/13636-2,tax_nov,IPNI,NA
Besleria aurea,602757,Besleria aurea,77155709-1,Gesneriaceae,Besleria,aurea,spec.,Phytotaxa 263(3): 272. 2016 [3 Jun 2016] [epublished],Phytotaxa,2016,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.263.3.7 the epithet “aurea” refers to the bright yellow colour of both calyx and corolla,www.ipni.org/n/77155709-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.263.3.7
Besleria bicolor,286308,Besleria bicolor,378089-1,Gesneriaceae,Besleria,bicolor,spec.,Med. Jahrb. K. K. Österr. Staates 6(2): 65. 1820 ,Med. Jahrb. K. K. Österr. Staates,1820,Brazil (Southern America),NA,NA,www.ipni.org/n/378089-1,tax_nov,IPNI,NA
Besleria brevicalyx,602758,Besleria brevicalyx,77155710-1,Gesneriaceae,Besleria,brevicalyx,spec.,Phytotaxa 263(3): 272. 2016 [3 Jun 2016] [epublished],Phytotaxa,2016,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.263.3.7 the epithet “brevicalyx” refers to the very short calyx lobes that are adherent to the corolla base,www.ipni.org/n/77155710-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.263.3.7
Besleria crassifolia,282506,Besleria crassifolia,31897-2,Gesneriaceae,Besleria,crassifolia,spec.,Med. Jahrb. K. K. Österr. Staates 6(2): 65. 1820 ,Med. Jahrb. K. K. Österr. Staates,1820,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/31897-2,tax_nov,IPNI,NA
Besleria daui,281762,Besleria daui,31900-2,Gesneriaceae,Besleria,daui,spec.,Bol. Mus. Nac. Rio de Janeiro (n.s.) Bot. no. 33: 1. 1966 ,Bol. Mus. Nac. Rio de Janeiro,1966,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/31900-2,tax_nov,IPNI,NA
Besleria diabolica,602759,Besleria diabolica,77155711-1,Gesneriaceae,Besleria,diabolica,spec.,Phytotaxa 263(3): 274. 2016 [3 Jun 2016] [epublished],Phytotaxa,2016,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.263.3.7 the epithet “diabolica” is a reference to the first place where this species was found, around the “Caverna do Diabo” state park, which is located in the southern region of São Paulo state in Brazil",www.ipni.org/n/77155711-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.263.3.7
Besleria discreta,614801,Besleria discreta,77205033-1,Gesneriaceae,Besleria,discreta,spec.,Syst. Bot. 44(4): 887. 2019 [14 Nov 2019] [epublished],Syst. Bot.,2019,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.1600/036364419X15710776741369,www.ipni.org/n/77205033-1,tax_nov,IPNI,https://doi.org/10.1600/036364419X15710776741369
Besleria duarteana,78311,Besleria duarteana,31908-2,Gesneriaceae,Besleria,duarteana,spec.,Sellowia no. 9: 40. 1958 ,Sellowia,1958,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/31908-2,tax_nov,IPNI,NA
Besleria fluminensis,7814,Besleria fluminensis,31922-2,Gesneriaceae,Besleria,fluminensis,spec.,"Revista Brasil. Biol. 8: 73, fig. 1-5. 1948 ",Revista Brasil. Biol.,1948,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/31922-2,tax_nov,IPNI,NA
Besleria iara,614799,Besleria iara,77174790-1,Gesneriaceae,Besleria,iara,spec.,Brittonia 69(2): 241. 2017 [15 Feb 2017] [epublished],Brittonia,2017,"Amazonas (Brazil North, Brazil, Southern America);Peru (Western South America, Southern America);",NA,"doi:10.1007/s12228-017-9464-6 the specific epithet refers to the Brazilian indigenous legend of the water spirit 'Yîara', meaning 'Lady of the waters'",www.ipni.org/n/77174790-1,tax_nov,IPNI,https://doi.org/10.1007/s12228-017-9464-6
Besleria longimucronata,7816,Besleria longimucronata,31960-2,Gesneriaceae,Besleria,longimucronata,spec.,Sellowia no. 9: 41. 1958 ,Sellowia,1958,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/31960-2,tax_nov,IPNI,NA
Besleria macahensis,7817,Besleria macahensis,31971-2,Gesneriaceae,Besleria,macahensis,spec.,"Revista Brasil. Biol. 8: 74, fig. 6-10. 1948 ",Revista Brasil. Biol.,1948,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/31971-2,tax_nov,IPNI,NA
Besleria meridionalis,7819,Besleria meridionalis,31978-2,Gesneriaceae,Besleria,meridionalis,spec.,Contr. U.S. Natl. Herb. 26: 446. 1939 ,Contr. U.S. Natl. Herb.,1939,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/383345&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31978-2,tax_nov,IPNI,NA
Besleria uleana,283217,Besleria uleana,32056-2,Gesneriaceae,Besleria,uleana,spec.,Bot. Jahrb. Syst. 37(5): 483. 1906 [30 Oct 1906] ,Bot. Jahrb. Syst.,1906,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1906&rft.issue=5&rft.spage=483&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/32056-2,tax_nov,IPNI,NA
