name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Abutilon amoenum,106927,Abutilon amoenum,171-2,Malvaceae,Abutilon,amoenum,spec.,Fl. Bras. (Martius) 12(3): 411. 1891 [15 Jul 1891] ,Fl. Bras. (Martius),1891,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143778&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/171-2,tax_nov,IPNI,NA
Abutilon anodoides,8975,Abutilon anodoides,323443-2,Malvaceae,Abutilon,anodoides,spec.,"Ann. Sci. Nat., Bot. sér. 2, 18: 49. 1842 ","Ann. Sci. Nat., Bot.",1842,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/323443-2,tax_nov,IPNI,NA
Abutilon appendiculatum,8976,Abutilon appendiculatum,174-2,Malvaceae,Abutilon,appendiculatum,spec.,Fl. Bras. (Martius) 12(3): 408. 1891 [15 Jul 1891] ,Fl. Bras. (Martius),1891,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143776&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/174-2,tax_nov,IPNI,NA
Abutilon aristulosum,102849,Abutilon aristulosum,176-2,Malvaceae,Abutilon,aristulosum,spec.,Fl. Bras. (Martius) 12(3): 379. 1891 [15 Jul 1891] ,Fl. Bras. (Martius),1891,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143762&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/176-2,tax_nov,IPNI,NA
Abutilon carinatum,8978,Abutilon carinatum,194-2,Malvaceae,Abutilon,carinatum,spec.,Hickenia 1(51): 271 (-273; fig. 1a-c). 1982 (as carinatus),Hickenia,1982,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/194-2,tax_nov,IPNI,NA
Abutilon carneum,106864,Abutilon carneum,323465-2,Malvaceae,Abutilon,carneum,spec.,Fl. Bras. Merid. (A. St.-Hil.). 1: 205. 1827 ,Fl. Bras. Merid. (A. St.-Hil.).,1827,"ad ripas amnis dicti Rio das Austras, Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.spage=205&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323465-2,tax_nov,IPNI,NA
Abutilon costicalyx,8980,Abutilon costicalyx,201-2,Malvaceae,Abutilon,costicalyx,spec.,Fl. Bras. (Martius) 12(3): 414. 1891 [15 Jul 1891] ,Fl. Bras. (Martius),1891,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143779&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/201-2,tax_nov,IPNI,NA
Abutilon crinitum,108445,Abutilon crinitum,323474-2,Malvaceae,Abutilon,crinitum,spec.,Linnaea 14(3): 301. 1840 [Oct-early Nov 1840] ,Linnaea,1840,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/104148&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323474-2,tax_nov,IPNI,NA
Abutilon darwinii,106929,Abutilon darwinii,323475-2,Malvaceae,Abutilon,darwinii,spec.,Bot. Mag. 97: t. 5917. 1871 ,Bot. Mag.,1871,Brazil (Southern America),NA,NA,www.ipni.org/n/323475-2,tax_nov,IPNI,NA
Abutilon elegans,106865,Abutilon elegans,323481-2,Malvaceae,Abutilon,elegans,spec.,Fl. Bras. Merid. (A. St.-Hil.). 1: 207. 1827 ,Fl. Bras. Merid. (A. St.-Hil.).,1827,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.spage=207&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323481-2,tax_nov,IPNI,NA
