name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Humiriastrum mussunungense,7979,Humiriastrum mussunungense,303709-2,Humiriaceae,Humiriastrum,mussunungense,spec.,Phytologia 75: 235. 1994 [1993 publ. 1994] ,Phytologia,1994,"Espirito Santo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1994&rft.spage=235&rft.volume=75&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/303709-2,tax_nov,IPNI,NA
Humiriastrum purusensis,631566,Humiriastrum purusensis,77296398-1,Humiriaceae,Humiriastrum,purusensis,spec.,Fl. Neotrop. Monogr. 123: 95. 2021 [Dec 2021] ,Fl. Neotrop. Monogr.,2021,"Amazonas (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77296398-1,tax_nov,IPNI,NA
Sacoglottis ceratocarpa,23297,Sacoglottis ceratocarpa,225095-2,Humiriaceae,Sacoglottis,ceratocarpa,spec.,Bol. Tecn. Inst. Agron. N. no. 4: 13. 1945 ,Bol. Tecn. Inst. Agron. N.,1945,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/225095-2,tax_nov,IPNI,NA
Sacoglottis cydonioides,23298,Sacoglottis cydonioides,225096-2,Humiriaceae,Sacoglottis,cydonioides,spec.,"Contr. U.S. Natl. Herb. 35(2): 183, tab. 24. 1961 ",Contr. U.S. Natl. Herb.,1961,"Venezuela, the Guianas &amp; Brazil",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/399938&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/225096-2,tax_nov,IPNI,NA
Sacoglottis duckei,84089,Sacoglottis duckei,225100-2,Humiriaceae,Sacoglottis,duckei,spec.,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 413. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,Brazil (Southern America),NA,NA,www.ipni.org/n/225100-2,tax_nov,IPNI,NA
Sacoglottis heterocarpa,84096,Sacoglottis heterocarpa,225110-2,Humiriaceae,Sacoglottis,heterocarpa,spec.,"Arq. Inst. Biol. Veg. 4(1): 27, tab. 2. 1938 [Jun 1938] ",Arq. Inst. Biol. Veg.,1938,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.issue=1&rft.spage=27&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/225110-2,tax_nov,IPNI,NA
Sacoglottis mattogrossensis,7982,Sacoglottis mattogrossensis,225114-2,Humiriaceae,Sacoglottis,mattogrossensis,spec.,"Ark. Bot. 22A, no. 7: 9, pl. 3. 1928 ",Ark. Bot.,1928,Brazil (Southern America),NA,NA,www.ipni.org/n/225114-2,tax_nov,IPNI,NA
Sacoglottis villosa,84099,Sacoglottis villosa,225123-2,Humiriaceae,Sacoglottis,villosa,spec.,Bol. Tecn. Inst. Agron. N. no. 20: [53]. 1950 ,Bol. Tecn. Inst. Agron. N.,1950,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/225123-2,tax_nov,IPNI,NA
Vantanea aracaensis,631567,Vantanea aracaensis,77296399-1,Humiriaceae,Vantanea,aracaensis,spec.,Fl. Neotrop. Monogr. 123: 166. 2021 [Dec 2021] ,Fl. Neotrop. Monogr.,2021,"Amazonas (Brazil North, Brazil, Southern America)",NA,NA,www.ipni.org/n/77296399-1,tax_nov,IPNI,NA
Vantanea bahiaensis,7986,Vantanea bahiaensis,286666-2,Humiriaceae,Vantanea,bahiaensis,spec.,Phytologia 68: 263. 1990 ,Phytologia,1990,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1990&rft.spage=263&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/286666-2,tax_nov,IPNI,NA
