name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Smilax fluminensis,Smilacaceae,Smilax,fluminensis,spec.,Nom. Bot. 2: 598. 1841 ,Nom. Bot.,1841,"Rio de Janeiro (Brazil, Southern America)",315321-2,NA,[Gandhi 7 Apr 1998],www.ipni.org/n/315321-2,tax_nov,IPNI,NA
Smilax glauca,Smilacaceae,Smilax,glauca,spec.,Reise Bras. (Spix & Mart.) 1: 283. 1823 ,Reise Bras. (Spix & Mart.),1823,"Ypanema, Sao Paulo (Brazil, Southern America)",315314-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=283&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/16406&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998] later homonym (non Walt. 1788),www.ipni.org/n/315314-2,tax_nov,IPNI,NA
Smilax goyazana,Smilacaceae,Smilax,goyazana,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 112. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Goiás (Brazil, Southern America)",315311-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=112&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315311-2,tax_nov,IPNI,NA
Smilax graciliflora,Smilacaceae,Smilax,graciliflora,spec.,J. Arnold Arbor. 20: 291. 1939 ,J. Arnold Arbor.,1939,"Amazonas (Brazil, Southern America)",237644-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1939&rft.spage=291&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237644-2,tax_nov,IPNI,NA
Smilax grandifolia,Smilacaceae,Smilax,grandifolia,spec.,"Ann. Sci. Nat., Bot. sér. 4, 6: 73. 1856 ","Ann. Sci. Nat., Bot.",1856,"cult. Horto Monac, Brazil (Southern America)",237645-2,NA,[Gandhi 8 Apr 1998],www.ipni.org/n/237645-2,tax_nov,IPNI,NA
Smilax hilariana,Smilacaceae,Smilax,hilariana,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 131. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Minas Gerais (Brazil, Southern America)",315320-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=131&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315320-2,tax_nov,IPNI,NA
Smilax irrorata,Smilacaceae,Smilax,irrorata,spec.,Fl. Bras. (Martius) 3(1): 10. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Pará (Brazil, Southern America)",315328-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135462&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315328-2,tax_nov,IPNI,NA
Smilax japicanga,Smilacaceae,Smilax,japicanga,spec.,Fl. Bras. (Martius) 3(1): 6. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Mun. de Silva Jardim: Reserva Biologica de Poco das Antas, Juturnaiba, trilha 'Rodolpho Norte', para a Pelonha, Rio de Janeiro (Brazil, Southern America)",315348-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135460&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/315348-2,tax_nov,IPNI,NA
Smilax krukovii,Smilacaceae,Smilax,krukovii,spec.,J. Arnold Arbor. 20: 290. 1939 ,J. Arnold Arbor.,1939,"Amazonas (Brazil, Southern America)",237684-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1939&rft.spage=290&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/237684-2,tax_nov,IPNI,NA
Smilax larvata,Smilacaceae,Smilax,larvata,spec.,Fl. Bras. (Martius) 3(1): 19. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315352-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135467&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315352-2,tax_nov,IPNI,NA
Smilax lutescens,Smilacaceae,Smilax,lutescens,spec.,Fl. Flumin. Icon. 10: t. 109. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,"Rio de Janeiro (Brazil, Southern America)",315337-2,NA,[Gandhi 7 Apr 1998],www.ipni.org/n/315337-2,tax_nov,IPNI,NA
Smilax macropoda,Smilacaceae,Smilax,macropoda,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 115. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Palma, Natividade, Brazil (Southern America)",315358-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=115&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 128. 1997]",www.ipni.org/n/315358-2,tax_nov,IPNI,NA
Smilax marginulata,Smilacaceae,Smilax,marginulata,spec.,Fl. Bras. (Martius) 3(1): 16. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"prope Caitete, Bahia (Brazil, Southern America)",237697-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998] Andreata did not cite the name of the¹herbarium housing the lectotype.,www.ipni.org/n/237697-2,tax_nov,IPNI,NA
Smilax medicinalis,Smilacaceae,Smilax,medicinalis,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 496. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),237701-2,NA,NA,www.ipni.org/n/237701-2,tax_nov,IPNI,NA
Smilax minarum,Smilacaceae,Smilax,minarum,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 113. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Minas Gerais (Brazil, Southern America)",315355-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=113&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 89. 1997]",www.ipni.org/n/315355-2,tax_nov,IPNI,NA
Smilax montana,Smilacaceae,Smilax,montana,spec.,Fl. Bras. (Martius) 3(1): 15. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315344-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315344-2,tax_nov,IPNI,NA
Smilax muscosa,Smilacaceae,Smilax,muscosa,spec.,"Arq. Bot. Estado São Paulo 2: 26, tab. 13. 1946 ",Arq. Bot. Estado São Paulo,1946,"Minas Gerais (Brazil, Southern America)",237983-2,NA,NA,www.ipni.org/n/237983-2,tax_nov,IPNI,NA
Smilax nitida,Smilacaceae,Smilax,nitida,spec.,Fl. Bras. (Martius) 3(1): 9. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315330-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135462&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315330-2,tax_nov,IPNI,NA
Smilax oblongifolia,Smilacaceae,Smilax,oblongifolia,spec.,Fl. Bras. (Martius) 3(1): 13. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"Campis siccis, prope Caete, Brazil (Southern America)",315310-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135833&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315310-2,tax_nov,IPNI,NA
Smilax pilosa,Smilacaceae,Smilax,pilosa,spec.,Syst. Bot. 34(1): 28 (-31; figs. 1-2). 2009 [26 Feb 2009] ,Syst. Bot.,2009,"Minas Gerais (Brazil, Southern America)",60451594-2,NA,NA,www.ipni.org/n/60451594-2,tax_nov,IPNI,NA
Smilax pohliana,Smilacaceae,Smilax,pohliana,spec.,Enum. Pl. [Kunth] 5: 228. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,"Minas Gerais (Brazil, Southern America)",315335-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=228&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315335-2,tax_nov,IPNI,NA
Smilax polyantha,Smilacaceae,Smilax,polyantha,spec.,Fl. Bras. (Martius) 3(1): 8. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315327-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135461&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315327-2,tax_nov,IPNI,NA
Smilax procera,Smilacaceae,Smilax,procera,spec.,Fl. Bras. (Martius) 3(1): 6. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"flum. Lourenco, Mato Grosso (Brazil, Southern America)",315334-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135460&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315334-2,tax_nov,IPNI,NA
Smilax pruinosa,Smilacaceae,Smilax,pruinosa,spec.,Fl. Bras. (Martius) 3(1): 15. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315315-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315315-2,tax_nov,IPNI,NA
Smilax pseudosyphilitica,Smilacaceae,Smilax,pseudosyphilitica,spec.,Enum. Pl. [Kunth] 5: 188. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,Brazil (Southern America),315324-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=188&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315324-2,tax_nov,IPNI,NA
Smilax quinquenervia,Smilacaceae,Smilax,quinquenervia,spec.,Fl. Flumin. Icon. 10: t. 108. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,"Rio de Janeiro (Brazil, Southern America)",315333-2,NA,[Gandhi 7 Apr 1998],www.ipni.org/n/315333-2,tax_nov,IPNI,NA
Smilax ramiflora,Smilacaceae,Smilax,ramiflora,spec.,Fl. Bras. (Martius) 3(1): 7. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"regione montana inter saxa et ad sepes Serro Frio, Minas Gerais (Brazil, Southern America)",315338-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135461&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315338-2,tax_nov,IPNI,NA
Smilax remotinervis,Smilacaceae,Smilax,remotinervis,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 224, fig. 10. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,"Monte Morro do Senhor prope urbem Iguape, Brazil (Southern America)",238008-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=224&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998; LT. data],www.ipni.org/n/238008-2,tax_nov,IPNI,NA
Smilax riedeliana,Smilacaceae,Smilax,riedeliana,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 141. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"prope Borba, Rio de Janeiro (Brazil, Southern America)",315360-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=141&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 136. 1997]",www.ipni.org/n/315360-2,tax_nov,IPNI,NA
Smilax robusta,Smilacaceae,Smilax,robusta,spec.,Fl. Bras. (Martius) 3(1): 12. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315332-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135463&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315332-2,tax_nov,IPNI,NA
Smilax rubiginosa,Smilacaceae,Smilax,rubiginosa,spec.,Fl. Bras. (Martius) 3(1): 14. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"prope Japinda, Brazil (Southern America)",238019-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135464&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/238019-2,tax_nov,IPNI,NA
Smilax rufescens,Smilacaceae,Smilax,rufescens,spec.,Fl. Bras. (Martius) 3(1): 9. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,"prope oppidulum Jacobinum, Bahia (Brazil, Southern America)",315329-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135462&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315329-2,tax_nov,IPNI,NA
Smilax salicifolia,Smilacaceae,Smilax,salicifolia,spec.,Fl. Bras. (Martius) 3(1): 19. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315340-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135467&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315340-2,tax_nov,IPNI,NA
Smilax salutaris,Smilacaceae,Smilax,salutaris,spec.,Enum. Pl. [Kunth] 5: 227. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,"Rio de Janeiro (Brazil, Southern America)",315339-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=227&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998; Pesquisas 47: 171. 1997],www.ipni.org/n/315339-2,tax_nov,IPNI,NA
Smilax santaremensis,Smilacaceae,Smilax,santaremensis,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 115. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Vicinity of Santarem, Pará (Brazil, Southern America)",315323-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=115&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315323-2,tax_nov,IPNI,NA
Smilax scalaris,Smilacaceae,Smilax,scalaris,spec.,Fl. Bras. (Martius) 3(1): 16. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315345-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315345-2,tax_nov,IPNI,NA
Smilax spicata,Smilacaceae,Smilax,spicata,spec.,Fl. Flumin. Icon. 10: t. 111 (-t. 112). 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,"Rio de Janeiro (Brazil, Southern America)",315316-2,NA,[Gandhi 7 Apr 1998] t. 111 pertains to a male specimen; t. 112 pertains to a female specimen,www.ipni.org/n/315316-2,tax_nov,IPNI,NA
Smilax spruceana,Smilacaceae,Smilax,spruceana,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 153. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"prope Barra, Rio de Janeiro (Brazil, Southern America)",315353-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=153&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315353-2,tax_nov,IPNI,NA
Smilax staminea,Smilacaceae,Smilax,staminea,spec.,Fl. Bras. (Martius) 3(1): 11. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315331-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135463&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315331-2,tax_nov,IPNI,NA
Smilax stenophylla,Smilacaceae,Smilax,stenophylla,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 130. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Minas Gerais (Brazil, Southern America)",315341-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=130&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 8 Apr 1998],www.ipni.org/n/315341-2,tax_nov,IPNI,NA
Smilax subsessiliflora,Smilacaceae,Smilax,subsessiliflora,spec.,"Traité Arbr. Arbust. (Duhamel), nouv. éd. 1: 243. 1801 ","Traité Arbr. Arbust. (Duhamel), nouv. éd.",1801,Brazil (Southern America),315362-2,NA,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 171. 1997]",www.ipni.org/n/315362-2,tax_nov,IPNI,NA
Smilax syringoides,Smilacaceae,Smilax,syringoides,spec.,Fl. Bras. (Martius) 3(1): 11. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,Brazil (Southern America),315322-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135463&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315322-2,tax_nov,IPNI,NA
Smilax tijucensis,Smilacaceae,Smilax,tijucensis,spec.,Monogr. Phan. [A.DC. & C.DC.] 1: 94. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,"Tijuca, Rio de Janeiro (Brazil, Southern America)",315336-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=94&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 7 Apr 1998],www.ipni.org/n/315336-2,tax_nov,IPNI,NA
