name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Barbacenia albiflora,76509,Barbacenia albiflora,29336-2,Velloziaceae,Barbacenia,albiflora,spec.,"Contr. U.S. Natl. Herb. 35: 292, tab. 12, fig. 69, 70. 1962 ",Contr. U.S. Natl. Herb.,1962,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/400051&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/29336-2,tax_nov,IPNI,NA
Barbacenia amphirupia,631691,Barbacenia amphirupia,77312132-1,Velloziaceae,Barbacenia,amphirupia,spec.,Ann. Missouri Bot. Gard. 107(1): 35. 2022 [25 Mar 2022] [epublished],Ann. Missouri Bot. Gard.,2022,"Bahia (Brazil Northeast, Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2022&rft.issue=1&rft.spage=35&rft.volume=107&rft_id=http://www.biodiversitylibrary.org/bibliography/702&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,doi:10.3417/2022685 Etymology: 'The epithet amphirupia indicates the occurrence of the species both over granite/gneiss and sandstone'.,www.ipni.org/n/77312132-1,tax_nov,IPNI,https://doi.org/10.3417/2022685
Barbacenia andersonii,32986,Barbacenia andersonii,29338-2,Velloziaceae,Barbacenia,andersonii,spec.,"Smithsonian Contr. Bot. no. 30: 18, figs. 1976 ",Smithsonian Contr. Bot.,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/29338-2,tax_nov,IPNI,NA
Barbacenia arachnoidea,614773,Barbacenia arachnoidea,77200730-1,Velloziaceae,Barbacenia,arachnoidea,spec.,Edinburgh J. Bot. 76(2): 182. 2018 [12 Dec 2018] [epublished],Edinburgh J. Bot.,2018,"Tocantins (Brazil North, Brazil, Southern America)",NA,doi:10.1017/S096042861800029X,www.ipni.org/n/77200730-1,tax_nov,IPNI,https://doi.org/10.1017/S096042861800029X
Barbacenia areniticola,614774,Barbacenia areniticola,77200732-1,Velloziaceae,Barbacenia,areniticola,spec.,Edinburgh J. Bot. 76(2): 186. 2018 [12 Dec 2018] [epublished],Edinburgh J. Bot.,2018,"Tocantins (Brazil North, Brazil, Southern America)",NA,doi:10.1017/S096042861800029X,www.ipni.org/n/77200732-1,tax_nov,IPNI,https://doi.org/10.1017/S096042861800029X
Barbacenia aurea,32987,Barbacenia aurea,29339-2,Velloziaceae,Barbacenia,aurea,spec.,"Smithsonian Contr. Bot. no. 30: 26 (-27), pl. 17, 34a, b. 1976 ",Smithsonian Contr. Bot.,1976,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/29339-2,tax_nov,IPNI,NA
Barbacenia bahiana,21365,Barbacenia bahiana,29340-2,Velloziaceae,Barbacenia,bahiana,spec.,"Contr. U.S. Natl. Herb. 35: 284, pl. 10, figs. 35, 36. 1962 ",Contr. U.S. Natl. Herb.,1962,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/400043&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/29340-2,tax_nov,IPNI,NA
Barbacenia beauverdii,39571,Barbacenia beauverdii,29341-2,Velloziaceae,Barbacenia,beauverdii,spec.,"Bull. Herb. Boissier ser. 2, 7: 595. 1907 ",Bull. Herb. Boissier,1907,Brazil (Southern America),NA,NA,www.ipni.org/n/29341-2,tax_nov,IPNI,NA
Barbacenia bibiriensis,76511,Barbacenia bibiriensis,29342-2,Velloziaceae,Barbacenia,bibiriensis,spec.,"Smithsonian Contr. Bot. no. 30: 33 (-34), pl. 26, 37a, b. 1976 ",Smithsonian Contr. Bot.,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/29342-2,tax_nov,IPNI,NA
Barbacenia bishopii,32988,Barbacenia bishopii,273068-2,Velloziaceae,Barbacenia,bishopii,spec.,"Bradea 4: 157, fig. 1985 ",Bradea,1985,Brazil (Southern America),NA,NA,www.ipni.org/n/273068-2,tax_nov,IPNI,NA
Barbacenia blackii,32989,Barbacenia blackii,29343-2,Velloziaceae,Barbacenia,blackii,spec.,"Contr. U.S. Natl. Herb. 35: 283, pl. 10, figs. 31, 32. 1962 ",Contr. U.S. Natl. Herb.,1962,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/400042&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/29343-2,tax_nov,IPNI,NA
Barbacenia blanchetii,21366,Barbacenia blanchetii,29344-2,Velloziaceae,Barbacenia,blanchetii,spec.,Blumea 2: 339. 1937 ,Blumea,1937,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/29344-2,tax_nov,IPNI,NA
Barbacenia brachycalyx,39572,Barbacenia brachycalyx,29346-2,Velloziaceae,Barbacenia,brachycalyx,spec.,"Blumea 2: 340, fig. A. 1937 ",Blumea,1937,"Goiás (Brazil, Southern America)",NA,NA,www.ipni.org/n/29346-2,tax_nov,IPNI,NA
Barbacenia brevifolia,15100,Barbacenia brevifolia,29347-2,Velloziaceae,Barbacenia,brevifolia,spec.,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 2. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,Brazil (Southern America),NA,NA,www.ipni.org/n/29347-2,tax_nov,IPNI,NA
Barbacenia caricina,39575,Barbacenia caricina,29350-2,Velloziaceae,Barbacenia,caricina,spec.,"Blumea 2: 340, fig. B. 1937 ",Blumea,1937,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/29350-2,tax_nov,IPNI,NA
Barbacenia celiae,39576,Barbacenia celiae,29352-2,Velloziaceae,Barbacenia,celiae,spec.,"Mem. New York Bot. Gard. 18(2): 33, figs. 1969 ",Mem. New York Bot. Gard.,1969,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1969&rft.issue=2&rft.spage=33&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/29352-2,tax_nov,IPNI,NA
Barbacenia chlorantha,32992,Barbacenia chlorantha,29353-2,Velloziaceae,Barbacenia,chlorantha,spec.,"Smithsonian Contr. Bot. no. 30: 22 (-23), pl. 11, 32 b, c. 1976 ",Smithsonian Contr. Bot.,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/29353-2,tax_nov,IPNI,NA
Barbacenia conicostigma,32994,Barbacenia conicostigma,29354-2,Velloziaceae,Barbacenia,conicostigma,spec.,Blumea 2: 341. 1937 ,Blumea,1937,Brazil (Southern America),NA,NA,www.ipni.org/n/29354-2,tax_nov,IPNI,NA
Barbacenia contasana,21367,Barbacenia contasana,29355-2,Velloziaceae,Barbacenia,contasana,spec.,"Bradea 3(14): 105 (-106), fig. 1980 ",Bradea,1980,"Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/29355-2,tax_nov,IPNI,NA
Barbacenia coronata,32995,Barbacenia coronata,29356-2,Velloziaceae,Barbacenia,coronata,spec.,"Smithsonian Contr. Bot. no. 30: 27, pl. 18, 34 c, d. 1976 ",Smithsonian Contr. Bot.,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/29356-2,tax_nov,IPNI,NA
Barbacenia curviflora,32996,Barbacenia curviflora,29358-2,Velloziaceae,Barbacenia,curviflora,spec.,Blumea 2: 342. 1937 ,Blumea,1937,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/29358-2,tax_nov,IPNI,NA
Barbacenia cuspidata,39577,Barbacenia cuspidata,29359-2,Velloziaceae,Barbacenia,cuspidata,spec.,"Blumea 2: 342, fig. C. 1937 ",Blumea,1937,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/29359-2,tax_nov,IPNI,NA
Barbacenia cyananthera,32997,Barbacenia cyananthera,29360-2,Velloziaceae,Barbacenia,cyananthera,spec.,"Smithsonian Contr. Bot. no. 30: 31 (-32), pl. 24, 36c, d. 1976 ",Smithsonian Contr. Bot.,1976,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/29360-2,tax_nov,IPNI,NA
Barbacenia cylindrica,39578,Barbacenia cylindrica,29361-2,Velloziaceae,Barbacenia,cylindrica,spec.,"Smithsonian Contr. Bot. no. 30: 11, pl. 1, 29a,b. 1976 ",Smithsonian Contr. Bot.,1976,Brazil (Southern America),NA,NA,www.ipni.org/n/29361-2,tax_nov,IPNI,NA
Barbacenia damaziana,32998,Barbacenia damaziana,29362-2,Velloziaceae,Barbacenia,damaziana,spec.,"Bull. Herb. Boissier ser. 2, 5: 1078. 1905 ",Bull. Herb. Boissier,1905,Brazil (Southern America),NA,NA,www.ipni.org/n/29362-2,tax_nov,IPNI,NA
Barbacenia delicatula,39579,Barbacenia delicatula,29363-2,Velloziaceae,Barbacenia,delicatula,spec.,"Smithsonian Contr. Bot. no. 30: 13, pl. 4, 30a, b. 1976 ",Smithsonian Contr. Bot.,1976,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/29363-2,tax_nov,IPNI,NA
Barbacenia exscapa,33000,Barbacenia exscapa,29364-2,Velloziaceae,Barbacenia,exscapa,spec.,"Nov. Gen. Sp. Pl. (Martius) 1(2): 21, t. 14. 1823 [late 1823 or Jan-Feb 1824] ",Nov. Gen. Sp. Pl. (Martius),1823,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.issue=2&rft.spage=21&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/450&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/29364-2,tax_nov,IPNI,NA
