name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Acalypha almadinensis,Euphorbiaceae,Acalypha,almadinensis,spec.,Syst. Bot. 44(2): 346. 2019 [30 May 2019] [epublished],Syst. Bot.,2019,"Bahia (Brazil Northeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",77200866-1,NA,doi:10.1600/036364419X15562052252171,www.ipni.org/n/77200866-1,tax_nov,IPNI,https://doi.org/10.1600/036364419X15562052252171
Acalypha amphigyne,Euphorbiaceae,Acalypha,amphigyne,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 467. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),1098-2,NA,NA,www.ipni.org/n/1098-2,tax_nov,IPNI,NA
Acalypha ampliata,Euphorbiaceae,Acalypha,ampliata,spec.,"Pflanzenr. (Engler) 4, Fam. 147, xvi: 138. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),1099-2,NA,NA,www.ipni.org/n/1099-2,tax_nov,IPNI,NA
Acalypha apetiolata,Euphorbiaceae,Acalypha,apetiolata,spec.,Revista Brasil. Biol. 37: 85-86          fig. 1977 ,Revista Brasil. Biol.,1977,"Rio Grande do Sul (Brazil, Southern America)",306764-2,NA,NA,www.ipni.org/n/306764-2,tax_nov,IPNI,NA
Acalypha aspericocca,Euphorbiaceae,Acalypha,aspericocca,spec.,"Pflanzenr. (Engler) 4, Fam. 147, xvi: 112. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),1119-2,NA,NA,www.ipni.org/n/1119-2,tax_nov,IPNI,NA
Acalypha brasiliensis,Euphorbiaceae,Acalypha,brasiliensis,spec.,Escritos Damaso Antonio Larranaga 1: 407. 1922 as Acalipha²Pub. Inst. Hist. Geog. Uruguay,Escritos Damaso Antonio Larranaga,1922,Brazil (Southern America),1133-2,NA,NA,www.ipni.org/n/1133-2,tax_nov,IPNI,NA
Acalypha fragilis,Euphorbiaceae,Acalypha,fragilis,spec.,Repert. Spec. Nov. Regni Veg. 41: 226. 1937 ,Repert. Spec. Nov. Regni Veg.,1937,"Ceará (Brazil, Southern America)",1263-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=226&rft.volume=41&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1263-2,tax_nov,IPNI,NA
Acalypha goyazensis,Euphorbiaceae,Acalypha,goyazensis,spec.,Bull. Soc. Bot. France 59(Mém. 3g): 623. 1913 ,Bull. Soc. Bot. France,1913,Brazil (Southern America),1277-2,NA,NA,www.ipni.org/n/1277-2,tax_nov,IPNI,NA
Acalypha humilis,Euphorbiaceae,Acalypha,humilis,spec.,Repert. Spec. Nov. Regni Veg. 8: 162. 1910 ,Repert. Spec. Nov. Regni Veg.,1910,Brazil (Southern America),1318-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/231880&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1318-2,tax_nov,IPNI,NA
Acalypha inselbergensis,Euphorbiaceae,Acalypha,inselbergensis,spec.,Phytotaxa 356(2): 162. 2018 [14 Jun 2018] [epublished],Phytotaxa,2018,"Pernambuco (Brazil Northeast, Brazil, Southern America)",77185861-1,NA,doi:10.11646/phytotaxa.356.2.5,www.ipni.org/n/77185861-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.356.2.5
Acalypha juruana,Euphorbiaceae,Acalypha,juruana,spec.,Verh. Bot. Vereins Prov. Brandenburg 50: 78. 1908 ,Verh. Bot. Vereins Prov. Brandenburg,1908,Brazil (Southern America),1329-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=78&rft.volume=50&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1329-2,tax_nov,IPNI,NA
Acalypha klotzschii,Euphorbiaceae,Acalypha,klotzschii,spec.,Adansonia 5: 231 (-232). 1865 [Sep 1864-Aug 1865] ,Adansonia,1865,"Rio de Janeiro (Brazil, Southern America)",30041416-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1865&rft.spage=231&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/30041416-2,tax_nov,IPNI,NA
Acalypha macularis,Euphorbiaceae,Acalypha,macularis,spec.,"Pflanzenr. (Engler) 4, Fam. 147, xvi: 138. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),1369-2,NA,NA,www.ipni.org/n/1369-2,tax_nov,IPNI,NA
Acalypha noronhae,Euphorbiaceae,Acalypha,noronhae,spec.,"J. Linn. Soc., Bot. 27: 59. 1890 ","J. Linn. Soc., Bot.",1890,Brazil (Southern America),1400-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1890&rft.spage=59&rft.volume=27&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1400-2,tax_nov,IPNI,NA
Acalypha omissa,Euphorbiaceae,Acalypha,omissa,spec.,"Pflanzenr. (Engler) 4, Fam. 147, xvi: 111. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),1410-2,NA,NA,www.ipni.org/n/1410-2,tax_nov,IPNI,NA
Acalypha prunifolia,Euphorbiaceae,Acalypha,prunifolia,spec.,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 11(1): 37 (-38). 1823 ,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur.,1823,"Minas Gerais (Brazil, Southern America)",1455-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.issue=1&rft.spage=37&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/65147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1455-2,tax_nov,IPNI,NA
Acalypha scandens,Euphorbiaceae,Acalypha,scandens,spec.,Hooker's J. Bot. Kew Gard. Misc. 6: 329. 1854 ,Hooker's J. Bot. Kew Gard. Misc.,1854,Brazil (Southern America),1500-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.spage=329&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi; Cardiel, F. Colombia (1983+) 15: 108. 1995]",www.ipni.org/n/1500-2,tax_nov,IPNI,NA
Acalypha sehnemii,Euphorbiaceae,Acalypha,sehnemii,spec.,"Bol. Soc. Argent. Bot. 17(3-4): 305 (-306), fig. 3. 1976 ",Bol. Soc. Argent. Bot.,1976,Brazil (Southern America),1513-2,NA,NA,www.ipni.org/n/1513-2,tax_nov,IPNI,NA
Acalypha striolata,Euphorbiaceae,Acalypha,striolata,spec.,Mitth. Thüring. Bot. Vereins n. f. 29: 48. 1912 ,Mitth. Thüring. Bot. Vereins,1912,Brazil (Southern America),1529-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1912&rft.spage=48&rft.volume=29&rft_id=http://www.biodiversitylibrary.org/bibliography/14296&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1529-2,tax_nov,IPNI,NA
Acalypha uleana,Euphorbiaceae,Acalypha,uleana,spec.,"Phytologia 22: 90, figs. 16-18. 1971 ",Phytologia,1971,"Santa Catarina (Brazil, Southern America)",1555-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1971&rft.spage=90&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1555-2,tax_nov,IPNI,NA
Actinostemon amazonicus,Euphorbiaceae,Actinostemon,amazonicus,spec.,"Pflanzenr. (Engler) 4, Fam. 147, v: 63. 1912 ",Pflanzenr. (Engler),1912,Brazil (Southern America),4045-2,NA,NA,www.ipni.org/n/4045-2,tax_nov,IPNI,NA
Actinostemon appendiculatus,Euphorbiaceae,Actinostemon,appendiculatus,spec.,Phytologia 18: 229. 1969 ,Phytologia,1969,"Northeastern Brazil, Brazil (Southern America)",4049-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1969&rft.spage=229&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/4049-2,tax_nov,IPNI,NA
Actinostemon cantagallensis,Euphorbiaceae,Actinostemon,cantagallensis,spec.,Bull. Soc. Bot. France 59(Mém. 3g): 634. 1913 ,Bull. Soc. Bot. France,1913,Brazil (Southern America),4053-2,NA,NA,www.ipni.org/n/4053-2,tax_nov,IPNI,NA
Actinostemon depauperatus,Euphorbiaceae,Actinostemon,depauperatus,spec.,"Pflanzenr. (Engler) 4, Fam. 147, XIV: 58. 1919 ",Pflanzenr. (Engler),1919,Brazil (Southern America),4089-2,NA,NA,www.ipni.org/n/4089-2,tax_nov,IPNI,NA
Actinostemon glabrescens,Euphorbiaceae,Actinostemon,glabrescens,spec.,"Pflanzenr. (Engler) 4, Fam. 147, v: 64. 1912 ",Pflanzenr. (Engler),1912,Brazil (Southern America),4100-2,NA,NA,www.ipni.org/n/4100-2,tax_nov,IPNI,NA
Actinostemon glaziovii,Euphorbiaceae,Actinostemon,glaziovii,spec.,"Pflanzenr. (Engler) 4, Fam. 147, v: 74. 1912 ",Pflanzenr. (Engler),1912,Brazil (Southern America),4105-2,NA,NA,www.ipni.org/n/4105-2,tax_nov,IPNI,NA
Actinostemon roseliae,Euphorbiaceae,Actinostemon,roseliae,spec.,"Syst. Bot. 40(2): 522. 2015 [10 Aug 2015] [epublished] , as 'roselii'",Syst. Bot.,2015,"Paraná (Brazil South, Brazil, Southern America)",77150208-1,NA,doi:10.1600/036364415X688709 Named for Dr. Roseli Barros.,www.ipni.org/n/77150208-1,tax_nov,IPNI,https://doi.org/10.1600/036364415X688709
Actinostemon tortuosus,Euphorbiaceae,Actinostemon,tortuosus,spec.,Bull. Soc. Bot. France 59(Mém. 3g): 634. 1913 ,Bull. Soc. Bot. France,1913,Brazil (Southern America),4135-2,NA,NA,www.ipni.org/n/4135-2,tax_nov,IPNI,NA
Actinostemon unciformis,Euphorbiaceae,Actinostemon,unciformis,spec.,Phytologia 18: 223. 1969 ,Phytologia,1969,"Bahia (Brazil, Southern America)",4137-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1969&rft.spage=223&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/4137-2,tax_nov,IPNI,NA
Adenophaedra cearensis,Euphorbiaceae,Adenophaedra,cearensis,spec.,Acta Amazonica 33(2): 224 (226; fig. 3). 2003 ,Acta Amazonica,2003,"Ceará (Brazil Northeast, Brazil, Southern America)",77067740-1,NA,NA,www.ipni.org/n/77067740-1,tax_nov,IPNI,NA
Adenophaedra minor,Euphorbiaceae,Adenophaedra,minor,spec.,Arq. Inst. Biol. Veg. 2(1): 56. 1935 [Sep 1935] ,Arq. Inst. Biol. Veg.,1935,"Amazonas (Brazil, Southern America)",4376-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=56&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"non Tetrochidium minus (Prain) Pax & K. Hoffm. 1919; see¹Radcliff-Smith & Govaerts, Kew Bull. 52: 189. 1997",www.ipni.org/n/4376-2,tax_nov,IPNI,NA
Adenoropium ellipticum,Euphorbiaceae,Adenoropium,ellipticum,spec.,"Pl. Bras. Icon. Descr. 1: 13, t. 9. 1826 [dt. 1827; publ. Aug 1826] ",Pl. Bras. Icon. Descr.,1826,Brazil (Southern America),338216-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=13&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/338216-1,tax_nov,IPNI,NA
Adenoropium ribifolium,Euphorbiaceae,Adenoropium,ribifolium,spec.,Pl. Bras. Icon. Descr. 1: 15. 1827 ,Pl. Bras. Icon. Descr.,1827,Brazil (Southern America),4394-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.spage=15&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/4394-2,tax_nov,IPNI,NA
Adenoropium villosum,Euphorbiaceae,Adenoropium,villosum,spec.,Pl. Bras. Icon. Descr. 1: 15. 1826 [Aug 1826] ,Pl. Bras. Icon. Descr.,1826,"Bahia (Brazil, Southern America)",338237-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=15&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/338237-1,tax_nov,IPNI,NA
Alchornea brachygyne,Euphorbiaceae,Alchornea,brachygyne,spec.,"Pflanzenr. (Engler) 4, Fam. 147, XIV: 20. 1919 ",Pflanzenr. (Engler),1919,Brazil (Southern America),8175-2,NA,NA,www.ipni.org/n/8175-2,tax_nov,IPNI,NA
Alchornea fluviatilis,Euphorbiaceae,Alchornea,fluviatilis,spec.,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 9: 60, fig. 1993 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1993,"Maranhao, Santa Ines, povoado do Bambu, rio Pindare, Maranhao (Brazil, Southern America)",313792-2,NA,NA,www.ipni.org/n/313792-2,tax_nov,IPNI,NA
Alchornea iricurana,Euphorbiaceae,Alchornea,iricurana,spec.,Nov. Stirp. Bras. 1: 24. 1842 ,Nov. Stirp. Bras.,1842,"Rio de Janeiro (Brazil, Southern America)",30091532-2,NA,NA,www.ipni.org/n/30091532-2,tax_nov,IPNI,NA
Alchornea nemoralis,Euphorbiaceae,Alchornea,nemoralis,spec.,"Flora 24(2, Beibl. 2): 31. 1841 [28 Aug 1841] ; Herb. Fl. Bras. 271. 28 Aug 1841.",Flora,1841,Brazil (Southern America),8205-2,NA,NA,www.ipni.org/n/8205-2,tax_nov,IPNI,NA
Alchornea parvifolia,Euphorbiaceae,Alchornea,parvifolia,spec.,Linnaea 22: 797. 1849 ,Linnaea,1849,"Bahia (Brazil, Southern America)",8211-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1849&rft.spage=797&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,R. de S. Secco & A. M. Giulietti (Darwiniana 42(1-4): 326. 10 Dec 2004) cited J. S. Blanchet 3594 (U) as the LT. and referred to Secco (Fl. Neotrop. 93: 111. 20 Aug 2004); the latter publication did not include the phrase here designated (cf. St. Louis Code Art. 7.11).,www.ipni.org/n/8211-2,tax_nov,IPNI,NA
Alchornea sidifolia,Euphorbiaceae,Alchornea,sidifolia,spec.,Linnaea 34(2): 169. 1865 [Jul 1865] ,Linnaea,1865,Brazil (Southern America),30191999-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1865&rft.issue=2&rft.spage=169&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,as sidaefolia,www.ipni.org/n/30191999-2,tax_nov,IPNI,NA
Algernonia glazioui,Euphorbiaceae,Algernonia,glazioui,spec.,"Arq. Mus. Nac. Rio de Janeiro 56: 94, fig. 1981 ",Arq. Mus. Nac. Rio de Janeiro,1981,Brazil (Southern America),8342-2,NA,NA,www.ipni.org/n/8342-2,tax_nov,IPNI,NA
Algernonia paulae,Euphorbiaceae,Algernonia,paulae,spec.,"Bradea 3: 148, fig. 1981 ",Bradea,1981,"Rio de Janeiro (Brazil, Southern America)",8343-2,NA,NA,www.ipni.org/n/8343-2,tax_nov,IPNI,NA
Amanoa almerindae,Euphorbiaceae,Amanoa,almerindae,spec.,"Arch. Jard. Bot. Rio de Janeiro 11: 68, tab. 2, fig. 2 & 8. 1951 ",Arch. Jard. Bot. Rio de Janeiro,1951,"Amazonas (Brazil, Southern America)",10574-2,NA,NA,www.ipni.org/n/10574-2,tax_nov,IPNI,NA
Amanoa congesta,Euphorbiaceae,Amanoa,congesta,spec.,Brittonia 42(4): 261. 1990 ,Brittonia,1990,Brazil;French Guiana.;,958256-1,NA,NA,www.ipni.org/n/958256-1,tax_nov,IPNI,NA
Amanoa gracillima,Euphorbiaceae,Amanoa,gracillima,spec.,Brittonia 42(4): 262. 1990 ,Brittonia,1990,Brazil.,958257-1,NA,NA,www.ipni.org/n/958257-1,tax_nov,IPNI,NA
Amanoa marapiensis,Euphorbiaceae,Amanoa,marapiensis,spec.,Syst. Bot. 39(1): 235. 2014 [5 Feb 2014] [epublished],Syst. Bot.,2014,"Pará (Brazil North, Brazil, Southern America)",77142529-1,NA,doi:10.1600/036364414X678242,www.ipni.org/n/77142529-1,tax_nov,IPNI,https://doi.org/10.1600/036364414X678242
Amanoa nanayensis,Euphorbiaceae,Amanoa,nanayensis,spec.,Brittonia 42(4): 265. 1990 ,Brittonia,1990,Peru;Brazil;Colombia.;,958258-1,NA,NA,www.ipni.org/n/958258-1,tax_nov,IPNI,NA
Amanoa robusta,Euphorbiaceae,Amanoa,robusta,spec.,"Arch. Jard. Bot. Rio de Janeiro 11: 69, tab. 9. 1951 ",Arch. Jard. Bot. Rio de Janeiro,1951,"Amazonas (Brazil, Southern America)",10588-2,NA,NA,www.ipni.org/n/10588-2,tax_nov,IPNI,NA
Anisophyllum nanum,Euphorbiaceae,Anisophyllum,nanum,spec.,Abh. Königl. Akad. Wiss. Berlin 32. 1859 ,Abh. Königl. Akad. Wiss. Berlin,1859,Brazil (Southern America),314089-2,NA,[Gandhi 10 Nov 1997],www.ipni.org/n/314089-2,tax_nov,IPNI,NA
Anisophyllum selloi,Euphorbiaceae,Anisophyllum,selloi,spec.,Abh. Königl. Akad. Wiss. Berlin 32. 1859 ,Abh. Königl. Akad. Wiss. Berlin,1859,Brazil (Southern America),314090-2,NA,[Gandhi 10 Nov 1997],www.ipni.org/n/314090-2,tax_nov,IPNI,NA
Argythamnia foliosa,Euphorbiaceae,Argythamnia,foliosa,spec.,Linnaea 34: 151. 1865 ,Linnaea,1865,Brazil (Southern America),18971-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1865&rft.spage=151&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/18971-2,tax_nov,IPNI,NA
Argythamnia malpighiacea,Euphorbiaceae,Argythamnia,malpighiacea,spec.,Bot. Jahrb. Syst. 42(2-3): 217. 1908 [29 Dec 1908] ,Bot. Jahrb. Syst.,1908,Brazil (Southern America),18924-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=217&rft.volume=42&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 9 Dec 1997] As Argyrothamnia,www.ipni.org/n/18924-2,tax_nov,IPNI,NA
Argythamnia mollis,Euphorbiaceae,Argythamnia,mollis,spec.,Linnaea 34(2): 149. 1865 [Jul 1865] ,Linnaea,1865,Brazil (Southern America),18999-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1865&rft.issue=2&rft.spage=149&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/18999-2,tax_nov,IPNI,NA
Argythamnia phalacradenia,Euphorbiaceae,Argythamnia,phalacradenia,spec.,Gentes Herbarum 11: 458. 1980 ,Gentes Herbarum,1980,Brazil (Southern America),19009-2,NA,NA,www.ipni.org/n/19009-2,tax_nov,IPNI,NA
Argythamnia pilosistyla,Euphorbiaceae,Argythamnia,pilosistyla,spec.,Revista Brasil. Biol. 36: 285. 1976 ,Revista Brasil. Biol.,1976,"Rio Grande do Sul (Brazil, Southern America)",19010-2,NA,NA,www.ipni.org/n/19010-2,tax_nov,IPNI,NA
Argythamnia purpurascens,Euphorbiaceae,Argythamnia,purpurascens,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 466. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),19014-2,NA,NA,www.ipni.org/n/19014-2,tax_nov,IPNI,NA
Argythamnia ramboi,Euphorbiaceae,Argythamnia,ramboi,spec.,Revista Brasil. Biol. 36: 283. 1976 ,Revista Brasil. Biol.,1976,"Rio Grande do Sul (Brazil, Southern America)",19015-2,NA,NA,www.ipni.org/n/19015-2,tax_nov,IPNI,NA
Astraea klotzschii,Euphorbiaceae,Astraea,klotzschii,spec.,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1857: 137 (-138). [Oct ? 1857] ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1857,Brazil (Southern America),1190404-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.spage=137&rft.volume=1857&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/1190404-2,tax_nov,IPNI,NA
Bahiana pyriformis,Euphorbiaceae,Bahiana,pyriformis,spec.,Taxon 71(6): 1200. 2022 [27 Jul 2022] [epublished],Taxon,2022,"Bahia (Brazil Northeast, Brazil, Southern America)",77311959-1,NA,doi:10.1002/tax.12795 Etymology: 'The specific epithet (pyriformis) alludes to the usually obovoid to pyriform shape of the fruits'.,www.ipni.org/n/77311959-1,tax_nov,IPNI,https://doi.org/10.1002/tax.12795
Bernardia alarici,Euphorbiaceae,Bernardia,alarici,spec.,"Bol. Soc. Argent. Bot. 17(3-4): 301 (-302), fig. 1. 1976 ",Bol. Soc. Argent. Bot.,1976,Brazil (Southern America),31679-2,NA,NA,www.ipni.org/n/31679-2,tax_nov,IPNI,NA
Bernardia allemii,Euphorbiaceae,Bernardia,allemii,spec.,Syst. Bot. 44(4): 828. 2019 [14 Nov 2019] [epublished],Syst. Bot.,2019,"Goiás (Brazil West-Central, Brazil, Southern America)",77205013-1,NA,doi:10.1600/036364419X15710776741431 The specific epithet honors Brazilian botanist Antonio Costa Allem.,www.ipni.org/n/77205013-1,tax_nov,IPNI,https://doi.org/10.1600/036364419X15710776741431
Bernardia ambigua,Euphorbiaceae,Bernardia,ambigua,spec.,"Pflanzenr. (Engler) 4, Fam. 147. VII: 30. 1914 ",Pflanzenr. (Engler),1914,Brazil (Southern America),31682-2,NA,NA,www.ipni.org/n/31682-2,tax_nov,IPNI,NA
Bernardia brasiliensis,Euphorbiaceae,Bernardia,brasiliensis,spec.,Linnaea 34(2): 174. 1865 [Jul 1865] ,Linnaea,1865,Brazil.,990853-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1865&rft.issue=2&rft.spage=174&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/990853-1,tax_nov,IPNI,NA
Bernardia flexuosa,Euphorbiaceae,Bernardia,flexuosa,spec.,"Pflanzenr. (Engler) 4, Fam. 147, xvii: 181. 1924 ",Pflanzenr. (Engler),1924,Brazil (Southern America),31720-2,NA,NA,www.ipni.org/n/31720-2,tax_nov,IPNI,NA
Bernardia geniculata,Euphorbiaceae,Bernardia,geniculata,spec.,Revista Brasil. Biol. 37: 88          fig. 1977 ,Revista Brasil. Biol.,1977,"Rio Grande do Sul (Brazil, Southern America)",306436-2,NA,NA,www.ipni.org/n/306436-2,tax_nov,IPNI,NA
Bernardia hagelundii,Euphorbiaceae,Bernardia,hagelundii,spec.,"Bol. Soc. Argent. Bot. 17(3-4): 302 (-305), fig. 2. 1976 ",Bol. Soc. Argent. Bot.,1976,Brazil (Southern America),31724-2,NA,NA,www.ipni.org/n/31724-2,tax_nov,IPNI,NA
Bernardia hamadryadica,Euphorbiaceae,Bernardia,hamadryadica,spec.,Phytotaxa 317(1): 70. 2017 [11 Aug 2017] [epublished],Phytotaxa,2017,"Bahia (Brazil Northeast, Brazil, Southern America)",77176468-1,NA,doi:10.11646/phytotaxa.317.1.7 the specific epithet refers to the phytogeographic province 'Hamadryas' proposed by the German botanist and explorer Carl Friedrich Philipp von Martius to designate the dry vegetation of northeastern Brazil,www.ipni.org/n/77176468-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.317.1.7
Bernardia micrantha,Euphorbiaceae,Bernardia,micrantha,spec.,"Pflanzenr. (Engler) 4, Fam. 147. VII: 30. 1914 ",Pflanzenr. (Engler),1914,Brazil (Southern America),31749-2,NA,NA,www.ipni.org/n/31749-2,tax_nov,IPNI,NA
Bernardia similis,Euphorbiaceae,Bernardia,similis,spec.,"Pflanzenr. (Engler) 4, Fam. 147. VII: 35. 1914 ",Pflanzenr. (Engler),1914,Brazil (Southern America),31777-2,NA,NA,www.ipni.org/n/31777-2,tax_nov,IPNI,NA
Bia alienata,Euphorbiaceae,Bia,alienata,spec.,"Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 9: 131 (-132). 1857 reprint: Plantas nonnullas musei Universitatis Hauniensis descripsit, pp. 9(-10)",Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1857,Brazil (Southern America),303956-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.spage=131&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 3 Apr 1998; LT. data],www.ipni.org/n/303956-2,tax_nov,IPNI,NA
Bia capivarensis,Euphorbiaceae,Bia,capivarensis,spec.,Nordic J. Bot. 31(5): 598. 2013 [14 Oct 2013] [epublished],Nordic J. Bot.,2013,"Piauí (Brazil Northeast, Brazil, Southern America)",77133633-1,NA,doi:10.1111/j.1756-1051.2012.01616.x,www.ipni.org/n/77133633-1,tax_nov,IPNI,https://doi.org/10.1111/j.1756-1051.2012.01616.x
