name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Oxalis refracta,Oxalidaceae,Oxalis,refracta,spec.,Fl. Bras. Merid. (A. St.-Hil.). 1: 119. 1825 ,Fl. Bras. Merid. (A. St.-Hil.).,1825,Brazil (Southern America),178407-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=119&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178407-2,tax_nov,IPNI,NA
Oxalis reineckii,Oxalidaceae,Oxalis,reineckii,spec.,Annuaire Conserv. Jard. Bot. Genève 3: 155. 1899 ,Annuaire Conserv. Jard. Bot. Genève,1899,Brazil (Southern America),178415-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.spage=155&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178415-2,tax_nov,IPNI,NA
Oxalis retrorsa,Oxalidaceae,Oxalis,retrorsa,spec.,Syst. Bot. 49(1): 185. 2024 [6 May 2024] [epublished],Syst. Bot.,2024,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77343048-1,NA,doi:10.1600/036364424X17110456120758 Etymology: 'The name Oxalis retrorsa refers to the presence of a dense indumentum of retrorse hairs in the young stem'.,www.ipni.org/n/77343048-1,tax_nov,IPNI,https://doi.org/10.1600/036364424X17110456120758
Oxalis riparia,Oxalidaceae,Oxalis,riparia,spec.,Ark. Bot. 20A(4): 18. 1926 ,Ark. Bot.,1926,Brazil (Southern America),291699-2,NA,O. villosa Progel non G. Don,www.ipni.org/n/291699-2,tax_nov,IPNI,NA
Oxalis rusciformis,Oxalidaceae,Oxalis,rusciformis,spec.,Del. Fl. Faun. Bras. 3: [s.n.]. 1823 ,Del. Fl. Faun. Bras.,1823,Brazil (Southern America),178443-2,NA,NA,www.ipni.org/n/178443-2,tax_nov,IPNI,NA
Oxalis saliciformis,Oxalidaceae,Oxalis,saliciformis,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 1: 270. 1831 [1829-1830 publ. 1831] Alt. title: Nachtrag Monogr.  Amer. Oxalis,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1831,Brazil (Southern America),178444-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=270&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178444-2,tax_nov,IPNI,NA
Oxalis sarmentosa,Oxalidaceae,Oxalis,sarmentosa,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 1: 244. 1831 [1829-1830 publ. 1831] Alt. title: Nachtrag Monogr.  Amer. Oxalis,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1831,Brazil (Southern America),178447-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=244&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178447-2,tax_nov,IPNI,NA
Oxalis schomburgkiana,Oxalidaceae,Oxalis,schomburgkiana,spec.,Fl. Bras. (Martius) 12(2): 500. 1877 [1 Dec 1877] ,Fl. Bras. (Martius),1877,Brazil (Southern America),178452-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144302&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178452-2,tax_nov,IPNI,NA
Oxalis schwackei,Oxalidaceae,Oxalis,schwackei,spec.,Repert. Spec. Nov. Regni Veg. 23: 278. 1927 ,Repert. Spec. Nov. Regni Veg.,1927,Brazil (Southern America),178456-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1927&rft.spage=278&rft.volume=23&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178456-2,tax_nov,IPNI,NA
Oxalis sciophila,Oxalidaceae,Oxalis,sciophila,spec.,Syst. Bot. 49(1): 186. 2024 [6 May 2024] [epublished],Syst. Bot.,2024,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77343049-1,NA,"doi:10.1600/036364424X17110456120758 Etymology: 'The name Oxalis sciophila refers to the preference of this species, among most others of this section, by shady habitats (from the latin words scio-, shade; -phila, loving)'.",www.ipni.org/n/77343049-1,tax_nov,IPNI,https://doi.org/10.1600/036364424X17110456120758
Oxalis septentrionalis,Oxalidaceae,Oxalis,septentrionalis,spec.,Syst. Bot. 49(1): 186. 2024 [6 May 2024] [epublished],Syst. Bot.,2024,"Bahia (Brazil Northeast, Brazil, Southern America)",77343050-1,NA,"doi:10.1600/036364424X17110456120758 Etymology: 'from the latin word septentrionalis, meaning 'of the north'.'",www.ipni.org/n/77343050-1,tax_nov,IPNI,https://doi.org/10.1600/036364424X17110456120758
Oxalis serpens,Oxalidaceae,Oxalis,serpens,spec.,Fl. Bras. Merid. (A. St.-Hil.). 1: 120. 1825 ,Fl. Bras. Merid. (A. St.-Hil.).,1825,Brazil (Southern America),178474-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=120&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178474-2,tax_nov,IPNI,NA
Oxalis suborbiculata,Oxalidaceae,Oxalis,suborbiculata,spec.,Bradea 7: 73. 1994 ,Bradea,1994,"Minas Gerais (Brazil, Southern America)",300882-2,NA,NA,www.ipni.org/n/300882-2,tax_nov,IPNI,NA
Oxalis subtriangularis,Oxalidaceae,Oxalis,subtriangularis,spec.,"Ark. Bot. 20A, no. 4: 27, pl. 3, fig. 2. 1926 ",Ark. Bot.,1926,Brazil (Southern America),178517-2,NA,NA,www.ipni.org/n/178517-2,tax_nov,IPNI,NA
Oxalis subvillosa,Oxalidaceae,Oxalis,subvillosa,spec.,"Ark. Bot. 14, no. 6: 13, pl. 3. 1915 ",Ark. Bot.,1915,Brazil (Southern America),178518-2,NA,NA,www.ipni.org/n/178518-2,tax_nov,IPNI,NA
Oxalis telmatica,Oxalidaceae,Oxalis,telmatica,spec.,"Fl. Ilustr. Catarin. [fasc. OXAL]: 92, fig. 1983 ",Fl. Ilustr. Catarin.,1983,Brazil (Southern America),281888-2,NA,NA,www.ipni.org/n/281888-2,tax_nov,IPNI,NA
Oxalis veadeirosensis,Oxalidaceae,Oxalis,veadeirosensis,spec.,Bradea 7: 88-89. 1994 ,Bradea,1994,"Goiás (Brazil, Southern America)",301187-2,NA,NA,www.ipni.org/n/301187-2,tax_nov,IPNI,NA
Oxalis villosa,Oxalidaceae,Oxalis,villosa,spec.,Fl. Bras. (Martius) 12(2): 495. 1877 [1 Dec 1877] ,Fl. Bras. (Martius),1877,Brazil (Southern America),178587-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144300&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,later homonym (non Bieb. 1808 nec G. Don 1831),www.ipni.org/n/178587-2,tax_nov,IPNI,NA
Oxalis zuccarinii,Oxalidaceae,Oxalis,zuccarinii,spec.,Fl. Bras. (Martius) 12(2): 510. 1877 [1 Dec 1877] ,Fl. Bras. (Martius),1877,Brazil (Southern America),178614-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144307&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/178614-2,tax_nov,IPNI,NA
